5000	30447
4073	4464	52
4464	4439	67
4439	4464	63
4464	1966	67
1966	4464	229
4464	1971	67
1971	4464	312
4464	4620	67
4620	4464	295
4464	3227	67
3227	4464	69
3951	2053	237
2053	3951	48
3951	127	237
127	3951	159
3951	149	237
149	3951	140
3951	2817	237
2817	3951	55
3951	3642	237
3642	3951	148
3951	3666	237
3666	3951	73
206	616	227
616	206	357
206	775	227
775	206	271
206	945	227
945	206	16
206	2297	227
2297	206	360
206	2590	227
2590	206	188
206	3159	227
3159	206	362
206	3166	227
3166	206	291
206	3284	227
3284	206	237
206	4531	227
4531	206	49
206	4844	227
4844	206	5
206	4852	227
4852	206	370
3952	216	366
216	3952	112
3952	1370	366
1370	3952	162
3952	1740	366
1740	3952	88
3952	2367	366
2367	3952	194
3952	4183	366
4183	3952	231
3952	4465	366
4465	3952	333
3952	4760	366
4760	3952	322
3057	3221	14
3221	3057	256
3057	60	14
60	3057	29
3057	142	14
142	3057	303
3057	331	14
331	3057	163
3057	1358	14
1358	3057	71
3057	1500	14
1500	3057	56
3057	1911	14
1911	3057	283
3057	3138	14
3138	3057	265
3057	4681	14
4681	3057	387
3057	4963	14
4963	3057	129
4465	216	333
216	4465	112
4465	1370	333
1370	4465	162
4465	1740	333
1740	4465	88
4465	2131	333
2131	4465	35
4465	2367	333
2367	4465	194
4465	4760	333
4760	4465	322
4465	91	333
91	4465	110
4465	4183	333
4183	4465	231
4465	2210	333
2210	4465	168
4465	3276	333
3276	4465	3
4465	3637	333
3637	4465	103
4465	242	333
242	4465	136
396	316	213
316	396	49
396	3742	213
3742	396	61
207	3506	128
3506	207	59
1468	3221	378
3221	1468	256
1468	60	378
60	1468	29
1468	142	378
142	1468	303
1468	331	378
331	1468	163
1468	1358	378
1358	1468	71
1468	1500	378
1500	1468	56
1468	1911	378
1911	1468	283
1468	3138	378
3138	1468	265
1468	4681	378
4681	1468	387
1468	4963	378
4963	1468	129
2182	2584	254
2584	2182	141
2182	460	254
460	2182	115
2182	1862	254
1862	2182	282
2182	34	254
34	2182	130
2182	129	254
129	2182	196
2182	595	254
595	2182	276
2182	989	254
989	2182	341
2182	2551	254
2551	2182	142
2182	3019	254
3019	2182	200
2182	3313	254
3313	2182	241
2182	3817	254
3817	2182	179
2182	4493	254
4493	2182	21
2182	4894	254
4894	2182	96
2182	865	254
865	2182	338
2182	1796	254
1796	2182	397
2182	3030	254
3030	2182	317
2539	252	162
252	2539	275
2540	848	139
848	2540	234
2540	3121	139
3121	2540	313
2540	3529	139
3529	2540	73
2540	4799	139
4799	2540	109
2540	4933	139
4933	2540	351
4842	4896	184
4896	4842	390
4842	4264	184
4264	4842	126
579	3966	271
3966	579	1
579	796	271
796	579	391
579	888	271
888	579	297
579	4472	271
4472	579	239
579	417	271
417	579	237
579	1298	271
1298	579	84
579	1518	271
1518	579	278
579	2962	271
2962	579	373
579	2925	271
2925	579	120
579	3141	271
3141	579	256
3597	334	192
334	3597	274
3597	583	192
583	3597	20
3597	1332	192
1332	3597	319
3597	1936	192
1936	3597	161
3597	2049	192
2049	3597	196
3597	2117	192
2117	3597	191
3597	2499	192
2499	3597	284
3597	2893	192
2893	3597	96
3597	2485	192
2485	3597	55
3597	3910	192
3910	3597	216
3597	4092	192
4092	3597	235
3597	4158	192
4158	3597	237
3597	4159	192
4159	3597	117
3597	4519	192
4519	3597	343
3597	190	192
190	3597	182
3597	4913	192
4913	3597	266
3597	3440	192
3440	3597	98
3597	4851	192
4851	3597	338
4300	4963	350
4963	4300	129
4300	3722	350
3722	4300	144
4300	60	350
60	4300	29
4300	1064	350
1064	4300	387
4300	1421	350
1421	4300	12
4300	1911	350
1911	4300	283
4300	3138	350
3138	4300	265
4300	3861	350
3861	4300	173
4300	4044	350
4044	4300	112
1469	2071	168
2071	1469	1
1469	873	168
873	1469	280
1469	60	168
60	1469	29
1469	1504	168
1504	1469	244
1469	1911	168
1911	1469	283
1469	3138	168
3138	1469	265
1469	3424	168
3424	1469	117
1469	4601	168
4601	1469	124
1469	4705	168
4705	1469	215
1469	4963	168
4963	1469	129
1469	4986	168
4986	1469	187
1832	34	270
34	1832	130
1832	3885	270
3885	1832	307
1832	4191	270
4191	1832	290
208	3631	50
3631	208	281
208	2086	50
2086	208	39
208	2477	50
2477	208	159
208	4847	50
4847	208	108
208	1684	50
1684	208	283
208	3127	50
3127	208	295
2541	4896	313
4896	2541	390
2541	4264	313
4264	2541	126
2364	82	135
82	2364	18
2364	761	135
761	2364	126
2364	1013	135
1013	2364	335
2364	1849	135
1849	2364	63
2364	2453	135
2453	2364	201
2364	2793	135
2793	2364	264
2364	3988	135
3988	2364	354
2364	4326	135
4326	2364	187
2364	4981	135
4981	2364	242
4843	18	274
18	4843	201
4843	428	274
428	4843	78
4843	589	274
589	4843	215
4843	1249	274
1249	4843	205
4843	1429	274
1429	4843	390
4843	3614	274
3614	4843	117
4843	4324	274
4324	4843	262
4843	4353	274
4353	4843	33
4843	902	274
902	4843	240
4843	3292	274
3292	4843	243
4843	4227	274
4227	4843	29
4843	4441	274
4441	4843	28
4843	4865	274
4865	4843	17
2542	119	329
119	2542	377
2542	4218	329
4218	2542	292
1096	4576	221
4576	1096	323
2183	3726	175
3726	2183	53
2183	902	175
902	2183	240
2183	2030	175
2030	2183	310
3598	4210	27
4210	3598	169
3598	2722	27
2722	3598	202
3598	2808	27
2808	3598	358
3598	2979	27
2979	3598	157
3598	60	27
60	3598	29
3598	1911	27
1911	3598	283
3598	3138	27
3138	3598	265
3598	3828	27
3828	3598	259
3598	4174	27
4174	3598	230
3598	4798	27
4798	3598	348
3598	4963	27
4963	3598	129
3058	3089	127
3089	3058	217
929	2265	250
2265	929	246
929	1369	250
1369	929	214
929	2325	250
2325	929	214
929	1715	250
1715	929	121
929	2261	250
2261	929	288
929	2985	250
2985	929	337
929	3563	250
3563	929	27
929	4683	250
4683	929	110
1470	2728	79
2728	1470	2
1470	3342	79
3342	1470	30
1470	4753	79
4753	1470	171
3059	116	223
116	3059	84
3059	1244	223
1244	3059	78
3059	1442	223
1442	3059	229
3059	2647	223
2647	3059	3
3059	60	223
60	3059	29
3059	1911	223
1911	3059	283
3059	3138	223
3138	3059	265
3059	4963	223
4963	3059	129
3059	1352	223
1352	3059	153
757	3004	159
3004	757	192
757	4883	159
4883	757	155
1277	4441	172
4441	1277	28
1277	3723	172
3723	1277	91
1277	725	172
725	1277	164
1277	3287	172
3287	1277	9
1277	555	172
555	1277	398
1277	696	172
696	1277	207
1277	2285	172
2285	1277	161
1277	2452	172
2452	1277	20
1277	2567	172
2567	1277	346
1277	2631	172
2631	1277	140
1277	3343	172
3343	1277	177
1277	3839	172
3839	1277	147
1277	3423	172
3423	1277	389
1277	1961	172
1961	1277	251
3241	3153	147
3153	3241	73
1833	3666	139
3666	1833	73
1833	1145	139
1145	1833	265
1833	1216	139
1216	1833	64
1833	820	139
820	1833	22
1833	1183	139
1183	1833	69
1833	1290	139
1290	1833	141
1833	3557	139
3557	1833	263
1833	343	139
343	1833	102
1833	3091	139
3091	1833	261
1833	3485	139
3485	1833	268
1833	4914	139
4914	1833	289
1833	1797	139
1797	1833	26
1833	2785	139
2785	1833	200
1833	3022	139
3022	1833	108
1833	3784	139
3784	1833	233
1833	4211	139
4211	1833	81
1833	4545	139
4545	1833	286
1833	1072	139
1072	1833	100
1833	3070	139
3070	1833	284
3599	296	209
296	3599	364
3599	397	209
397	3599	74
3599	1039	209
1039	3599	83
3599	1217	209
1217	3599	166
3599	72	209
72	3599	154
3599	80	209
80	3599	189
3599	82	209
82	3599	18
3599	171	209
171	3599	117
3599	405	209
405	3599	152
3599	469	209
469	3599	320
3599	537	209
537	3599	19
3599	550	209
550	3599	206
3599	658	209
658	3599	74
3599	1553	209
1553	3599	174
3599	1624	209
1624	3599	88
3599	1658	209
1658	3599	156
3599	1668	209
1668	3599	153
3599	1704	209
1704	3599	220
3599	1765	209
1765	3599	43
3599	2453	209
2453	3599	201
3599	2605	209
2605	3599	300
3599	2670	209
2670	3599	158
3599	2850	209
2850	3599	400
3599	3572	209
3572	3599	68
3599	3615	209
3615	3599	289
3599	3728	209
3728	3599	80
3599	3792	209
3792	3599	349
3599	4097	209
4097	3599	192
3599	4476	209
4476	3599	99
3599	4761	209
4761	3599	107
3599	4788	209
4788	3599	33
3599	4270	209
4270	3599	252
3599	4757	209
4757	3599	379
3599	1939	209
1939	3599	183
3599	2308	209
2308	3599	268
4668	1922	144
1922	4668	244
4668	1928	144
1928	4668	295
4668	2281	144
2281	4668	255
4668	2714	144
2714	4668	380
4668	2768	144
2768	4668	44
4668	2927	144
2927	4668	319
4668	3633	144
3633	4668	393
4668	4412	144
4412	4668	17
4668	2103	144
2103	4668	193
4668	4341	144
4341	4668	230
1278	507	236
507	1278	9
1278	2080	236
2080	1278	82
1278	2735	236
2735	1278	248
1278	4201	236
4201	1278	124
2710	706	261
706	2710	176
2710	2289	261
2289	2710	77
2710	2668	261
2668	2710	222
2710	292	261
292	2710	52
2710	4680	261
4680	2710	165
2710	2828	261
2828	2710	240
2710	4775	261
4775	2710	207
1647	525	202
525	1647	131
1647	2329	202
2329	1647	42
1647	2522	202
2522	1647	73
1647	2911	202
2911	1647	149
1647	3199	202
3199	1647	33
1647	3795	202
3795	1647	26
1647	3890	202
3890	1647	344
4844	616	5
616	4844	357
4844	775	5
775	4844	271
4844	945	5
945	4844	16
4844	3159	5
3159	4844	362
4844	3284	5
3284	4844	237
4844	2297	5
2297	4844	360
4844	2590	5
2590	4844	188
4844	3166	5
3166	4844	291
4844	4531	5
4531	4844	49
4844	4790	5
4790	4844	345
4844	2832	5
2832	4844	24
4844	4852	5
4852	4844	370
4844	2024	5
2024	4844	149
4844	799	5
799	4844	269
4844	867	5
867	4844	161
4844	994	5
994	4844	282
4844	1968	5
1968	4844	344
4844	2164	5
2164	4844	303
4844	2378	5
2378	4844	167
4844	2469	5
2469	4844	40
4844	2560	5
2560	4844	180
4844	2789	5
2789	4844	219
4844	3304	5
3304	4844	131
4844	3574	5
3574	4844	200
4844	4087	5
4087	4844	72
18	428	201
428	18	78
18	589	201
589	18	215
18	719	201
719	18	319
18	902	201
902	18	240
18	1249	201
1249	18	205
18	1429	201
1429	18	390
18	3292	201
3292	18	243
18	3614	201
3614	18	117
18	4227	201
4227	18	29
18	4324	201
4324	18	262
18	4353	201
4353	18	33
18	4441	201
4441	18	28
18	4865	201
4865	18	17
2365	4576	172
4576	2365	323
2184	119	333
119	2184	377
2184	4179	333
4179	2184	350
2184	4207	333
4207	2184	203
2184	2152	333
2152	2184	323
2184	232	333
232	2184	89
2184	1071	333
1071	2184	240
2184	3577	333
3577	2184	104
2184	447	333
447	2184	63
2184	2802	333
2802	2184	40
2184	990	333
990	2184	62
2184	3264	333
3264	2184	81
2184	1150	333
1150	2184	350
2184	1305	333
1305	2184	131
2184	1595	333
1595	2184	116
2184	2142	333
2142	2184	233
2184	2337	333
2337	2184	140
2184	3315	333
3315	2184	70
2184	4594	333
4594	2184	28
19	399	320
399	19	183
19	442	320
442	19	46
19	518	320
518	19	59
19	1738	320
1738	19	127
19	1783	320
1783	19	209
19	2514	320
2514	19	266
19	2644	320
2644	19	205
19	2993	320
2993	19	326
19	3680	320
3680	19	330
19	4013	320
4013	19	212
19	4814	320
4814	19	95
19	147	320
147	19	49
19	1497	320
1497	19	186
19	3703	320
3703	19	272
2886	332	57
332	2886	271
2886	665	57
665	2886	250
2886	857	57
857	2886	196
2886	1155	57
1155	2886	55
2886	1184	57
1184	2886	301
2886	3773	57
3773	2886	365
2886	3831	57
3831	2886	64
2886	4237	57
4237	2886	123
2886	4506	57
4506	2886	378
2886	3870	57
3870	2886	357
758	29	254
29	758	215
758	3012	254
3012	758	154
758	3977	254
3977	758	73
758	4179	254
4179	758	350
3600	1103	100
1103	3600	270
3600	1329	100
1329	3600	62
3600	1798	100
1798	3600	305
3600	3922	100
3922	3600	114
1097	2244	231
2244	1097	357
1097	2923	231
2923	1097	2
1097	3153	231
3153	1097	73
1097	4689	231
4689	1097	211
1097	4948	231
4948	1097	388
2185	796	181
796	2185	391
2185	888	181
888	2185	297
2185	2962	181
2962	2185	373
2185	3966	181
3966	2185	1
2185	4472	181
4472	2185	239
3060	275	290
275	3060	142
3060	1205	290
1205	3060	125
3060	2197	290
2197	3060	3
3060	3026	290
3026	3060	293
3060	3153	290
3153	3060	73
3060	3189	290
3189	3060	283
3060	3538	290
3538	3060	308
3060	3871	290
3871	3060	62
3060	4146	290
4146	3060	14
3060	4578	290
4578	3060	206
3060	362	290
362	3060	242
3060	2786	290
2786	3060	370
3060	3288	290
3288	3060	142
3060	1741	290
1741	3060	296
2887	4620	227
4620	2887	295
2887	2713	227
2713	2887	261
2888	2905	87
2905	2888	51
2888	902	87
902	2888	240
20	84	330
84	20	31
20	554	330
554	20	40
20	1361	330
1361	20	311
20	3165	330
3165	20	315
20	3741	330
3741	20	208
20	3808	330
3808	20	192
1995	3730	65
3730	1995	267
1995	257	65
257	1995	379
1995	1400	65
1400	1995	298
1995	1486	65
1486	1995	337
1995	1863	65
1863	1995	306
1995	506	65
506	1995	278
1995	739	65
739	1995	137
1995	1579	65
1579	1995	353
1995	1901	65
1901	1995	367
1995	2099	65
2099	1995	44
1995	3470	65
3470	1995	66
1995	3995	65
3995	1995	384
1995	4031	65
4031	1995	69
1995	4639	65
4639	1995	293
1995	4922	65
4922	1995	41
1995	4972	65
4972	1995	108
4669	1301	376
1301	4669	375
4669	1329	376
1329	4669	62
4669	1031	376
1031	4669	270
4669	4378	376
4378	4669	287
1996	2606	226
2606	1996	124
1996	2659	226
2659	1996	56
1996	4050	226
4050	1996	1
1996	4173	226
4173	1996	160
1279	1144	116
1144	1279	144
1279	294	116
294	1279	374
1279	1074	116
1074	1279	218
1279	1181	116
1181	1279	103
1279	339	116
339	1279	157
1279	739	116
739	1279	137
1279	1901	116
1901	1279	367
1098	4089	185
4089	1098	263
1098	36	185
36	1098	177
1098	1053	185
1053	1098	162
1098	1254	185
1254	1098	210
1098	3153	185
3153	1098	73
1098	4401	185
4401	1098	382
4301	4555	55
4555	4301	211
4301	4870	55
4870	4301	97
4301	2371	55
2371	4301	16
4301	3719	55
3719	4301	351
209	3153	158
3153	209	73
4466	2169	129
2169	4466	235
4466	223	129
223	4466	126
4466	2942	129
2942	4466	221
4466	3562	129
3562	4466	383
4466	329	129
329	4466	288
4466	2599	129
2599	4466	276
4466	2715	129
2715	4466	107
4466	4151	129
4151	4466	165
4466	4318	129
4318	4466	28
4466	4896	129
4896	4466	390
4466	1259	129
1259	4466	331
1099	129	108
129	1099	196
1099	595	108
595	1099	276
1099	2551	108
2551	1099	142
1099	3019	108
3019	1099	200
1099	3313	108
3313	1099	241
1099	3817	108
3817	1099	179
1099	4493	108
4493	1099	21
1099	4853	108
4853	1099	91
1099	3923	108
3923	1099	36
4467	3629	303
3629	4467	66
4467	4647	303
4647	4467	154
4467	303	303
303	4467	79
4467	541	303
541	4467	216
4467	739	303
739	4467	137
4467	1901	303
1901	4467	367
4467	2329	303
2329	4467	42
4467	2437	303
2437	4467	48
4467	2544	303
2544	4467	31
4467	3114	303
3114	4467	228
4467	4040	303
4040	4467	160
4467	4090	303
4090	4467	39
4467	4722	303
4722	4467	365
4670	1858	374
1858	4670	340
4670	4026	374
4026	4670	70
4670	4034	374
4034	4670	74
3061	2055	155
2055	3061	234
3061	2329	155
2329	3061	42
3061	3483	155
3483	3061	262
3061	4095	155
4095	3061	136
3410	4207	174
4207	3410	203
2186	2344	13
2344	2186	105
2186	3066	13
3066	2186	160
2711	4235	172
4235	2711	263
2711	3020	172
3020	2711	178
580	329	72
329	580	288
580	626	72
626	580	2
580	628	72
628	580	344
580	2549	72
2549	580	325
580	2715	72
2715	580	107
580	3242	72
3242	580	338
580	4151	72
4151	580	165
580	2782	72
2782	580	6
580	4198	72
4198	580	234
4132	133	180
133	4132	317
4132	608	180
608	4132	303
4132	849	180
849	4132	246
4132	866	180
866	4132	148
4132	887	180
887	4132	51
4132	1066	180
1066	4132	148
4132	1308	180
1308	4132	229
4132	2439	180
2439	4132	208
4132	2602	180
2602	4132	184
4132	339	180
339	4132	157
4132	2589	180
2589	4132	43
4132	4337	180
4337	4132	343
4132	4548	180
4548	4132	132
4132	1742	180
1742	4132	40
4133	22	131
22	4133	370
4133	2111	131
2111	4133	7
4133	2646	131
2646	4133	101
4133	2746	131
2746	4133	186
4133	2853	131
2853	4133	340
4133	3089	131
3089	4133	217
4133	3418	131
3418	4133	342
4133	1115	131
1115	4133	177
4133	1942	131
1942	4133	35
4133	4182	131
4182	4133	321
4133	4631	131
4631	4133	235
4133	93	131
93	4133	34
4133	1078	131
1078	4133	256
4133	3955	131
3955	4133	18
4133	4155	131
4155	4133	187
4133	4265	131
4265	4133	115
4133	4390	131
4390	4133	89
4133	4468	131
4468	4133	339
1472	3153	182
3153	1472	73
1472	4401	182
4401	1472	382
1472	4948	182
4948	1472	388
1472	4414	182
4414	1472	105
1472	4826	182
4826	1472	243
1472	2811	182
2811	1472	273
1472	3392	182
3392	1472	172
1472	263	182
263	1472	141
1472	406	182
406	1472	328
1472	305	182
305	1472	68
1472	1339	182
1339	1472	161
1472	1756	182
1756	1472	64
1472	1808	182
1808	1472	178
1472	1883	182
1883	1472	67
1472	1887	182
1887	1472	258
1472	2162	182
2162	1472	387
1472	2683	182
2683	1472	305
1472	2755	182
2755	1472	46
1472	3794	182
3794	1472	376
1472	4959	182
4959	1472	343
1472	3502	182
3502	1472	59
1472	313	182
313	1472	210
1472	408	182
408	1472	369
1472	1231	182
1231	1472	310
1472	1896	182
1896	1472	245
1472	1925	182
1925	1472	305
1472	2427	182
2427	1472	17
1472	2741	182
2741	1472	75
1472	4068	182
4068	1472	161
1472	4513	182
4513	1472	178
1472	723	182
723	1472	221
1472	812	182
812	1472	23
1472	2459	182
2459	1472	87
1472	1338	182
1338	1472	396
1472	3077	182
3077	1472	188
1472	3444	182
3444	1472	22
1472	2079	182
2079	1472	292
1472	2168	182
2168	1472	166
1472	2339	182
2339	1472	91
1472	2340	182
2340	1472	318
1472	2387	182
2387	1472	139
1472	2581	182
2581	1472	151
1472	2636	182
2636	1472	128
1472	2860	182
2860	1472	224
1472	3754	182
3754	1472	28
1472	4335	182
4335	1472	57
1834	2084	362
2084	1834	158
1834	297	362
297	1834	96
1834	3138	362
3138	1834	265
1834	3396	362
3396	1834	306
1834	3715	362
3715	1834	252
3601	2215	194
2215	3601	360
3601	2764	194
2764	3601	110
581	4792	86
4792	581	327
581	267	86
267	581	43
581	1677	86
1677	581	148
3764	165	171
165	3764	273
3764	467	171
467	3764	200
3764	676	171
676	3764	278
3764	1131	171
1131	3764	8
3764	1200	171
1200	3764	253
3764	1226	171
1226	3764	102
3764	1666	171
1666	3764	173
3764	3212	171
3212	3764	349
3764	819	171
819	3764	73
3764	2494	171
2494	3764	4
3764	2551	171
2551	3764	142
3764	3019	171
3019	3764	200
3764	3782	171
3782	3764	70
3764	3835	171
3835	3764	344
3764	3883	171
3883	3764	397
3764	4251	171
4251	3764	133
3764	4643	171
4643	3764	64
3764	1535	171
1535	3764	173
3764	3339	171
3339	3764	353
3764	3612	171
3612	3764	102
3764	1198	171
1198	3764	37
3764	2110	171
2110	3764	189
3764	1916	171
1916	3764	61
3764	2014	171
2014	3764	211
3764	2327	171
2327	3764	130
3764	2673	171
2673	3764	113
3764	2772	171
2772	3764	181
3764	4863	171
4863	3764	39
3764	3548	171
3548	3764	351
3764	4514	171
4514	3764	51
3764	4582	171
4582	3764	347
3764	4958	171
4958	3764	84
4468	4631	339
4631	4468	235
4468	1115	339
1115	4468	177
4468	2111	339
2111	4468	7
4468	2646	339
2646	4468	101
4468	2746	339
2746	4468	186
4468	2853	339
2853	4468	340
4468	3089	339
3089	4468	217
4468	3418	339
3418	4468	342
4468	3819	339
3819	4468	44
4468	4182	339
4182	4468	321
4845	3218	344
3218	4845	301
4845	789	344
789	4845	275
4845	2765	344
2765	4845	46
4845	3168	344
3168	4845	17
4845	4277	344
4277	4845	11
4845	4521	344
4521	4845	299
4845	156	344
156	4845	103
4845	2890	344
2890	4845	101
4845	187	344
187	4845	191
4845	1692	344
1692	4845	47
397	296	74
296	397	364
397	72	74
72	397	154
397	1217	74
1217	397	166
397	2778	74
2778	397	255
397	2793	74
2793	397	264
397	4476	74
4476	397	99
397	4757	74
4757	397	379
397	4761	74
4761	397	107
397	4788	74
4788	397	33
397	1039	74
1039	397	83
397	4270	74
4270	397	252
397	469	74
469	397	320
397	1939	74
1939	397	183
397	2308	74
2308	397	268
582	34	214
34	582	130
582	129	214
129	582	196
582	595	214
595	582	276
582	1719	214
1719	582	93
582	2551	214
2551	582	142
582	3019	214
3019	582	200
582	3313	214
3313	582	241
582	3817	214
3817	582	179
582	4493	214
4493	582	21
582	4853	214
4853	582	91
582	1136	214
1136	582	229
3411	3066	208
3066	3411	160
3411	3849	208
3849	3411	280
2187	2240	285
2240	2187	197
2187	379	285
379	2187	389
2187	2292	285
2292	2187	196
2187	2975	285
2975	2187	365
2187	3386	285
3386	2187	145
2187	3619	285
3619	2187	382
2187	4812	285
4812	2187	61
2187	3414	285
3414	2187	315
21	60	311
60	21	29
21	510	311
510	21	127
21	1080	311
1080	21	304
21	1513	311
1513	21	57
21	1911	311
1911	21	283
21	2934	311
2934	21	241
21	3135	311
3135	21	110
21	3138	311
3138	21	265
21	3872	311
3872	21	36
21	3994	311
3994	21	203
21	4373	311
4373	21	284
21	4573	311
4573	21	136
21	4963	311
4963	21	129
3062	4010	386
4010	3062	397
3062	2119	386
2119	3062	205
3062	1301	386
1301	3062	375
1997	2421	7
2421	1997	151
1997	2960	7
2960	1997	9
3242	626	338
626	3242	2
3242	628	338
628	3242	344
3242	2549	338
2549	3242	325
3242	329	338
329	3242	288
3242	2715	338
2715	3242	107
3242	4151	338
4151	3242	165
3242	2782	338
2782	3242	6
3242	4198	338
4198	3242	234
3063	4182	280
4182	3063	321
3063	1115	280
1115	3063	177
210	4058	260
4058	210	210
210	562	260
562	210	290
210	638	260
638	210	172
210	1327	260
1327	210	242
210	1572	260
1572	210	371
210	1894	260
1894	210	250
210	2096	260
2096	210	191
210	2297	260
2297	210	360
210	2544	260
2544	210	31
210	3166	260
3166	210	291
210	4203	260
4203	210	4
210	4323	260
4323	210	381
210	4246	260
4246	210	44
210	4522	260
4522	210	290
22	1115	370
1115	22	177
22	2111	370
2111	22	7
22	2646	370
2646	22	101
22	2746	370
2746	22	186
22	2853	370
2853	22	340
22	3089	370
3089	22	217
22	3418	370
3418	22	342
22	4182	370
4182	22	321
22	4631	370
4631	22	235
4846	45	17
45	4846	329
4846	4207	17
4207	4846	203
4846	4624	17
4624	4846	393
930	2421	245
2421	930	151
930	2990	245
2990	930	381
930	2298	245
2298	930	300
930	3200	245
3200	930	127
2543	1047	146
1047	2543	363
2543	1622	146
1622	2543	204
2543	1873	146
1873	2543	209
2543	3668	146
3668	2543	327
2543	3966	146
3966	2543	1
2543	4756	146
4756	2543	91
2366	3981	169
3981	2366	212
2366	179	169
179	2366	149
2366	529	169
529	2366	269
2366	960	169
960	2366	166
2366	1318	169
1318	2366	242
2366	1443	169
1443	2366	372
2366	1884	169
1884	2366	106
2366	2103	169
2103	2366	193
2366	2797	169
2797	2366	306
2366	3469	169
3469	2366	93
2366	4483	169
4483	2366	139
931	1071	14
1071	931	240
398	4527	366
4527	398	333
398	376	366
376	398	13
398	943	366
943	398	152
398	2245	366
2245	398	4
398	2830	366
2830	398	52
398	2916	366
2916	398	45
398	4016	366
4016	398	364
398	4753	366
4753	398	171
398	4792	366
4792	398	327
398	485	366
485	398	218
2188	1047	167
1047	2188	363
2188	1129	167
1129	2188	42
2188	1622	167
1622	2188	204
2188	1873	167
1873	2188	209
2188	2137	167
2137	2188	191
2188	2443	167
2443	2188	156
2188	3333	167
3333	2188	110
2188	3499	167
3499	2188	85
2188	3966	167
3966	2188	1
2188	4355	167
4355	2188	251
2188	4529	167
4529	2188	197
2188	4756	167
4756	2188	91
399	147	183
147	399	49
399	442	183
442	399	46
399	518	183
518	399	59
399	1738	183
1738	399	127
399	1783	183
1783	399	209
399	2514	183
2514	399	266
399	2644	183
2644	399	205
399	2993	183
2993	399	326
399	3680	183
3680	399	330
399	4013	183
4013	399	212
399	4814	183
4814	399	95
399	4537	183
4537	399	215
399	2847	183
2847	399	264
399	1497	183
1497	399	186
399	3703	183
3703	399	272
1648	1885	62
1885	1648	335
1648	310	62
310	1648	109
1648	2027	62
2027	1648	40
1648	2713	62
2713	1648	261
1648	3079	62
3079	1648	143
1648	3544	62
3544	1648	336
1648	3577	62
3577	1648	104
1648	3632	62
3632	1648	144
1648	3912	62
3912	1648	371
1648	4742	62
4742	1648	309
1648	1164	62
1164	1648	113
4469	3199	272
3199	4469	33
4469	277	272
277	4469	334
4469	4883	272
4883	4469	155
4469	2561	272
2561	4469	355
1100	3645	213
3645	1100	164
3064	34	392
34	3064	130
3064	129	392
129	3064	196
3064	595	392
595	3064	276
3064	2551	392
2551	3064	142
3064	3019	392
3019	3064	200
3064	3313	392
3313	3064	241
3064	3817	392
3817	3064	179
3064	4493	392
4493	3064	21
3064	4853	392
4853	3064	91
3064	4402	392
4402	3064	22
2189	1071	15
1071	2189	240
23	1656	192
1656	23	391
23	3153	192
3153	23	73
211	3294	264
3294	211	11
211	339	264
339	211	157
211	1927	264
1927	211	272
211	1949	264
1949	211	392
211	2288	264
2288	211	195
211	3546	264
3546	211	7
4134	2317	25
2317	4134	94
4134	3496	25
3496	4134	48
759	1253	182
1253	759	384
759	4941	182
4941	759	80
3065	441	391
441	3065	247
3065	507	391
507	3065	9
3065	2231	391
2231	3065	205
3065	2910	391
2910	3065	185
3065	3838	391
3838	3065	145
3065	3423	391
3423	3065	389
3065	4410	391
4410	3065	52
3065	3095	391
3095	3065	351
3065	2041	391
2041	3065	188
932	4877	106
4877	932	194
932	808	106
808	932	86
932	339	106
339	932	157
932	1206	106
1206	932	102
932	1599	106
1599	932	129
932	2316	106
2316	932	340
932	2686	106
2686	932	20
932	2852	106
2852	932	175
932	4070	106
4070	932	68
932	4442	106
4442	932	150
932	4934	106
4934	932	198
2712	1329	42
1329	2712	62
2712	1191	42
1191	2712	13
2712	1031	42
1031	2712	270
2712	3423	42
3423	2712	389
2712	303	42
303	2712	79
2712	500	42
500	2712	203
2712	3003	42
3003	2712	1
2712	3166	42
3166	2712	291
1835	329	265
329	1835	288
400	549	121
549	400	20
400	329	121
329	400	288
400	786	121
786	400	255
400	991	121
991	400	232
400	1381	121
1381	400	55
400	1781	121
1781	400	26
400	2715	121
2715	400	107
400	2891	121
2891	400	254
400	3269	121
3269	400	292
400	3860	121
3860	400	345
400	4151	121
4151	400	165
583	334	20
334	583	274
583	190	20
190	583	182
583	1332	20
1332	583	319
583	1936	20
1936	583	161
583	2049	20
2049	583	196
583	2117	20
2117	583	191
583	2485	20
2485	583	55
583	2499	20
2499	583	284
583	2893	20
2893	583	96
583	3910	20
3910	583	216
583	4092	20
4092	583	235
583	4158	20
4158	583	237
583	4159	20
4159	583	117
583	4519	20
4519	583	343
583	4913	20
4913	583	266
583	3440	20
3440	583	98
583	4851	20
4851	583	338
1649	1859	398
1859	1649	247
1280	2982	358
2982	1280	100
1280	3791	358
3791	1280	75
1280	3296	358
3296	1280	75
1280	3297	358
3297	1280	147
1280	905	358
905	1280	355
1280	1116	358
1116	1280	155
1280	2158	358
2158	1280	323
1280	2431	358
2431	1280	322
1280	3031	358
3031	1280	366
1280	4018	358
4018	1280	277
3243	541	44
541	3243	216
3243	3629	44
3629	3243	66
3243	303	44
303	3243	79
3243	739	44
739	3243	137
3243	1901	44
1901	3243	367
3243	2329	44
