5000	40118
2026	1350	142
1350	2026	1
2026	1948	142
1948	2026	396
2026	2093	142
2093	2026	112
2026	2906	142
2906	2026	127
2026	4082	142
4082	2026	361
2026	4232	142
4232	2026	111
2026	4414	142
4414	2026	248
4738	2673	305
2673	4738	281
3656	3257	308
3257	3656	160
3656	2979	308
2979	3656	84
3656	2488	308
2488	3656	301
3656	3009	308
3009	3656	106
3656	4082	308
4082	3656	361
228	748	356
748	228	344
228	874	356
874	228	359
228	1007	356
1007	228	256
228	1021	356
1021	228	2
228	1029	356
1029	228	123
228	1046	356
1046	228	306
228	1120	356
1120	228	254
228	1122	356
1122	228	116
228	1142	356
1142	228	286
228	1164	356
1164	228	145
228	1339	356
1339	228	35
228	1413	356
1413	228	398
228	2093	356
2093	228	112
228	2161	356
2161	228	48
228	2234	356
2234	228	336
228	2693	356
2693	228	19
228	2810	356
2810	228	139
228	2878	356
2878	228	223
228	3354	356
3354	228	81
228	3406	356
3406	228	279
228	3748	356
3748	228	19
228	3920	356
3920	228	305
228	4082	356
4082	228	361
228	4211	356
4211	228	159
228	4232	356
4232	228	111
228	4271	356
4271	228	232
228	4414	356
4414	228	248
228	4534	356
4534	228	38
228	4946	356
4946	228	325
228	4957	356
4957	228	13
229	1046	270
1046	229	306
229	1112	270
1112	229	366
229	1577	270
1577	229	281
229	1780	270
1780	229	119
229	2093	270
2093	229	112
229	2132	270
2132	229	211
229	2763	270
2763	229	211
229	3221	270
3221	229	97
229	3440	270
3440	229	144
229	3793	270
3793	229	28
229	4082	270
4082	229	361
229	4232	270
4232	229	111
229	4414	270
4414	229	248
229	4647	270
4647	229	283
230	4232	100
4232	230	111
231	1046	116
1046	231	306
231	2093	116
2093	231	112
231	4082	116
4082	231	361
231	4232	116
4232	231	111
231	4414	116
4414	231	248
232	1046	48
1046	232	306
232	2093	48
2093	232	112
232	4082	48
4082	232	361
232	4232	48
4232	232	111
232	4414	48
4414	232	248
1002	586	399
586	1002	190
1002	1046	399
1046	1002	306
1002	1167	399
1167	1002	240
1002	1183	399
1183	1002	316
1002	1194	399
1194	1002	84
1002	1221	399
1221	1002	383
1002	1227	399
1227	1002	40
1002	2093	399
2093	1002	112
1002	2130	399
2130	1002	140
1002	2208	399
2208	1002	345
1002	2397	399
2397	1002	8
1002	2444	399
2444	1002	19
1002	2519	399
2519	1002	220
1002	2595	399
2595	1002	267
1002	2620	399
2620	1002	115
1002	2664	399
2664	1002	46
1002	2748	399
2748	1002	320
1002	3024	399
3024	1002	276
1002	3529	399
3529	1002	333
1002	3570	399
3570	1002	308
1002	3579	399
3579	1002	250
1002	4082	399
4082	1002	361
1002	4232	399
4232	1002	111
1002	4414	399
4414	1002	248
1002	4565	399
4565	1002	290
1002	4834	399
4834	1002	183
1002	4874	399
4874	1002	116
1002	4967	399
4967	1002	260
4739	387	228
387	4739	148
4739	1046	228
1046	4739	306
4739	1246	228
1246	4739	329
4739	1953	228
1953	4739	231
4739	2093	228
2093	4739	112
4739	2594	228
2594	4739	66
4739	2754	228
2754	4739	195
4739	3320	228
3320	4739	333
4739	3383	228
3383	4739	204
4739	4082	228
4082	4739	361
4739	4232	228
4232	4739	111
4739	4299	228
4299	4739	117
4739	4414	228
4414	4739	248
4739	470	228
470	4739	176
4739	3543	228
3543	4739	110
1471	2488	22
2488	1471	301
1471	588	22
588	1471	367
1471	4669	22
4669	1471	38
1471	2302	22
2302	1471	289
1471	2767	22
2767	1471	146
1471	3827	22
3827	1471	285
233	1046	3
1046	233	306
233	2093	3
2093	233	112
233	4082	3
4082	233	361
233	4232	3
4232	233	111
233	4414	3
4414	233	248
234	1474	119
1474	234	184
235	1294	286
1294	235	305
235	1972	286
1972	235	352
235	2891	286
2891	235	310
235	4029	286
4029	235	49
235	4232	286
4232	235	111
235	4426	286
4426	235	186
235	4936	286
4936	235	219
236	554	106
554	236	44
236	732	106
732	236	285
236	1046	106
1046	236	306
236	1379	106
1379	236	19
236	1400	106
1400	236	37
236	1696	106
1696	236	299
236	1763	106
1763	236	212
236	1888	106
1888	236	235
236	1943	106
1943	236	251
236	2093	106
2093	236	112
236	2708	106
2708	236	303
236	2825	106
2825	236	55
236	3197	106
3197	236	97
236	3390	106
3390	236	138
236	3417	106
3417	236	62
236	3479	106
3479	236	329
236	3728	106
3728	236	270
236	3921	106
3921	236	58
236	4005	106
4005	236	204
236	4082	106
4082	236	361
236	4232	106
4232	236	111
236	4320	106
4320	236	399
236	4414	106
4414	236	248
236	4423	106
4423	236	220
236	4620	106
4620	236	241
236	4624	106
4624	236	197
236	4923	106
4923	236	178
236	246	106
246	236	119
236	4479	106
4479	236	257
236	4097	106
4097	236	320
236	4358	106
4358	236	160
236	4397	106
4397	236	198
236	1544	106
1544	236	241
236	1630	106
1630	236	86
236	259	106
259	236	201
236	2867	106
2867	236	43
237	297	26
297	237	305
237	632	26
632	237	101
237	680	26
680	237	46
237	853	26
853	237	331
237	1046	26
1046	237	306
237	1048	26
1048	237	44
237	1056	26
1056	237	16
237	1094	26
1094	237	310
237	1186	26
1186	237	35
237	1204	26
1204	237	149
237	1340	26
1340	237	144
237	1602	26
1602	237	226
237	1647	26
1647	237	73
237	1915	26
1915	237	375
237	2093	26
2093	237	112
237	2189	26
2189	237	298
237	2374	26
2374	237	108
237	2426	26
2426	237	386
237	2516	26
2516	237	374
237	2960	26
2960	237	269
237	3132	26
3132	237	193
237	3563	26
3563	237	278
237	3733	26
3733	237	341
237	4082	26
4082	237	361
237	4232	26
4232	237	111
237	4414	26
4414	237	248
237	4427	26
4427	237	23
237	4488	26
4488	237	396
237	4592	26
4592	237	279
237	4905	26
4905	237	111
2578	800	370
800	2578	323
2578	1004	370
1004	2578	391
2578	1046	370
1046	2578	306
2578	1103	370
1103	2578	368
2578	1481	370
1481	2578	216
2578	1491	370
1491	2578	300
2578	1546	370
1546	2578	252
2578	1744	370
1744	2578	300
2578	1746	370
1746	2578	9
2578	1761	370
1761	2578	212
2578	1847	370
1847	2578	5
2578	1927	370
1927	2578	149
2578	2055	370
2055	2578	314
2578	2093	370
2093	2578	112
2578	2379	370
2379	2578	162
2578	3324	370
3324	2578	92
2578	3372	370
3372	2578	248
2578	3700	370
3700	2578	144
2578	3780	370
3780	2578	185
2578	3832	370
3832	2578	231
2578	3943	370
3943	2578	181
2578	4082	370
4082	2578	361
2578	4212	370
4212	2578	363
2578	4232	370
4232	2578	111
2578	4255	370
4255	2578	174
2578	4414	370
4414	2578	248
3101	241	131
241	3101	21
3101	4013	131
4013	3101	130
3101	3936	131
3936	3101	56
3101	4217	131
4217	3101	181
3101	3978	131
3978	3101	245
3101	3478	131
3478	3101	313
3101	3031	131
3031	3101	309
3101	1046	131
1046	3101	306
3101	2093	131
2093	3101	112
3101	4082	131
4082	3101	361
3101	4232	131
4232	3101	111
3101	4414	131
4414	3101	248
3101	2067	131
2067	3101	67
3101	2065	131
2065	3101	63
3101	1684	131
1684	3101	143
3101	1818	131
1818	3101	13
2027	4999	284
4999	2027	178
2027	1716	284
1716	2027	372
2027	1771	284
1771	2027	87
2027	2673	284
2673	2027	281
2027	4292	284
4292	2027	77
2027	4544	284
4544	2027	161
2027	4259	284
4259	2027	239
238	1326	278
1326	238	338
238	4232	278
4232	238	111
239	1046	353
1046	239	306
239	2093	353
2093	239	112
239	4082	353
4082	239	361
239	4232	353
4232	239	111
239	4414	353
4414	239	248
239	4960	353
4960	239	92
4195	2488	2
2488	4195	301
1472	3360	174
3360	1472	161
1472	450	174
450	1472	57
1472	557	174
557	1472	9
1472	1046	174
1046	1472	306
1472	2093	174
2093	1472	112
1472	4082	174
4082	1472	361
1472	4232	174
4232	1472	111
1472	4414	174
4414	1472	248
1472	505	174
505	1472	215
1473	4467	53
4467	1473	262
1473	3923	53
3923	1473	361
1473	2270	53
2270	1473	388
1473	2334	53
2334	1473	49
1473	2650	53
2650	1473	327
1473	1537	53
1537	1473	27
1473	1046	53
1046	1473	306
1473	1052	53
1052	1473	247
1473	2093	53
2093	1473	112
1473	2426	53
2426	1473	386
1473	3293	53
3293	1473	367
1473	4082	53
4082	1473	361
1473	4232	53
4232	1473	111
1473	4414	53
4414	1473	248
1473	2722	53
2722	1473	346
1473	2949	53
2949	1473	56
1473	2883	53
2883	1473	83
1473	2757	53
2757	1473	34
1473	2182	53
2182	1473	141
1473	2584	53
2584	1473	284
1473	1878	53
1878	1473	177
1473	1759	53
1759	1473	260
1473	1721	53
1721	1473	248
1473	1620	53
1620	1473	166
1473	1478	53
1478	1473	207
1473	931	53
931	1473	142
2579	4758	68
4758	2579	67
2579	4563	68
4563	2579	351
2579	4484	68
4484	2579	312
2579	4233	68
4233	2579	257
2579	2876	68
2876	2579	219
2579	2307	68
2307	2579	60
2579	2085	68
2085	2579	192
2579	1683	68
1683	2579	25
2579	1957	68
1957	2579	50
2579	1551	68
1551	2579	39
2579	1091	68
1091	2579	264
2579	1217	68
1217	2579	361
2579	913	68
913	2579	154
2579	338	68
338	2579	102
2579	578	68
578	2579	77
2579	690	68
690	2579	356
2579	716	68
716	2579	229
2579	782	68
782	2579	30
2579	793	68
793	2579	331
2579	1035	68
1035	2579	217
2579	1046	68
1046	2579	306
2579	1096	68
1096	2579	264
2579	1198	68
1198	2579	128
2579	1212	68
1212	2579	342
2579	2093	68
2093	2579	112
2579	2281	68
2281	2579	20
2579	2305	68
2305	2579	269
2579	2449	68
2449	2579	325
2579	2927	68
2927	2579	175
2579	3514	68
3514	2579	338
2579	3536	68
3536	2579	299
2579	3685	68
3685	2579	223
2579	3714	68
3714	2579	373
2579	3915	68
3915	2579	37
2579	3989	68
3989	2579	379
2579	4056	68
4056	2579	133
2579	4058	68
4058	2579	51
2579	4082	68
4082	2579	361
2579	4232	68
4232	2579	111
2579	4393	68
4393	2579	165
2579	4414	68
4414	2579	248
2579	4564	68
4564	2579	48
2579	4901	68
4901	2579	247
2028	4937	343
4937	2028	369
2028	1046	343
1046	2028	306
2028	2093	343
2093	2028	112
2028	4082	343
4082	2028	361
2028	4232	343
4232	2028	111
2028	4414	343
4414	2028	248
240	296	29
296	240	359
240	761	29
761	240	26
240	1046	29
1046	240	306
240	1259	29
1259	240	376
240	1676	29
1676	240	370
240	1840	29
1840	240	163
240	2093	29
2093	240	112
240	2255	29
2255	240	132
240	2781	29
2781	240	166
240	3138	29
3138	240	361
240	4082	29
4082	240	361
240	4232	29
4232	240	111
240	4392	29
4392	240	271
240	4414	29
4414	240	248
2580	301	120
301	2580	135
2580	1046	120
1046	2580	306
2580	2093	120
2093	2580	112
2580	4082	120
4082	2580	361
2580	4232	120
4232	2580	111
2580	4414	120
4414	2580	248
1474	2673	184
2673	1474	281
1474	4992	184
4992	1474	1
1474	4404	184
4404	1474	369
1474	3524	184
3524	1474	268
1474	3568	184
3568	1474	172
1474	2991	184
2991	1474	206
1474	4297	184
4297	1474	389
1474	626	184
626	1474	57
1474	695	184
695	1474	182
1474	1193	184
1193	1474	247
1474	1593	184
1593	1474	8
1474	1656	184
1656	1474	217
1474	1679	184
1679	1474	260
1474	1789	184
1789	1474	33
1474	2144	184
2144	1474	385
1474	2628	184
2628	1474	328
1474	2691	184
2691	1474	18
1474	3708	184
3708	1474	284
1474	3819	184
3819	1474	336
1474	3854	184
3854	1474	62
1474	4082	184
4082	1474	361
1474	4248	184
4248	1474	68
1474	4626	184
4626	1474	303
1474	4638	184
4638	1474	301
1474	1588	184
1588	1474	281
1474	1886	184
1886	1474	128
1474	2359	184
2359	1474	93
1474	3770	184
3770	1474	199
1474	4261	184
4261	1474	80
4196	2488	232
2488	4196	301
4196	1308	232
1308	4196	265
4196	588	232
588	4196	367
4196	4982	232
4982	4196	31
4196	4669	232
4669	4196	38
4196	1726	232
1726	4196	301
4196	1938	232
1938	4196	127
4196	3105	232
3105	4196	82
4196	4140	232
4140	4196	192
4196	3416	232
3416	4196	272
4196	3803	232
3803	4196	118
4196	1753	232
1753	4196	165
4196	2302	232
2302	4196	289
4196	2767	232
2767	4196	146
4196	3281	232
3281	4196	119
4196	3827	232
3827	4196	285
3102	1429	29
1429	3102	199
3102	3855	29
3855	3102	275
3102	4082	29
4082	3102	361
3102	3378	29
3378	3102	364
3657	385	295
385	3657	56
3657	4279	295
4279	3657	104
3657	1046	295
1046	3657	306
3657	2093	295
2093	3657	112
3657	4082	295
4082	3657	361
3657	4232	295
4232	3657	111
3657	4414	295
4414	3657	248
3103	428	152
428	3103	177
3103	4471	152
4471	3103	315
3103	3571	152
3571	3103	179
3103	1046	152
1046	3103	306
3103	1190	152
1190	3103	351
3103	1550	152
1550	3103	157
3103	2093	152
2093	3103	112
3103	2099	152
2099	3103	168
3103	2886	152
2886	3103	85
3103	3762	152
3762	3103	21
3103	4082	152
4082	3103	361
3103	4232	152
4232	3103	111
3103	4414	152
4414	3103	248
241	1042	21
1042	241	138
241	1046	21
1046	241	306
241	1107	21
1107	241	265
241	1420	21
1420	241	76
241	1504	21
1504	241	168
241	1684	21
1684	241	143
241	1818	21
1818	241	13
241	2065	21
2065	241	63
241	2067	21
2067	241	67
241	2093	21
2093	241	112
241	2424	21
2424	241	93
241	2601	21
2601	241	244
241	2669	21
2669	241	233
241	2733	21
2733	241	69
241	2989	21
2989	241	362
241	3031	21
3031	241	309
241	3478	21
3478	241	313
241	3535	21
3535	241	289
241	3665	21
3665	241	283
241	3775	21
3775	241	296
241	3936	21
3936	241	56
241	3978	21
3978	241	245
241	4013	21
4013	241	130
241	4082	21
4082	241	361
241	4217	21
4217	241	181
241	4232	21
4232	241	111
241	4375	21
4375	241	344
241	4414	21
4414	241	248
241	4997	21
4997	241	342
242	4855	101
4855	242	132
242	1065	101
1065	242	120
242	1100	101
1100	242	296
242	3109	101
3109	242	309
242	4232	101
4232	242	111
242	4278	101
4278	242	186
4741	316	394
316	4741	392
4741	258	394
258	4741	43
4741	707	394
707	4741	152
4741	757	394
757	4741	68
4741	785	394
785	4741	129
4741	1013	394
1013	4741	122
4741	1046	394
1046	4741	306
4741	1053	394
1053	4741	4
4741	1322	394
1322	4741	126
4741	1516	394
1516	4741	93
4741	1902	394
1902	4741	265
4741	1911	394
1911	4741	342
4741	2093	394
2093	4741	112
4741	2450	394
2450	4741	324
4741	2612	394
2612	4741	308
4741	2879	394
2879	4741	326
4741	3436	394
3436	4741	97
4741	3557	394
3557	4741	354
4741	4082	394
4082	4741	361
4741	4113	394
4113	4741	78
4741	4232	394
4232	4741	111
4741	4414	394
4414	4741	248
4741	4748	394
4748	4741	307
4741	4791	394
4791	4741	284
243	3844	117
3844	243	35
243	1558	117
1558	243	363
243	4232	117
4232	243	111
244	1046	299
1046	244	306
244	2093	299
2093	244	112
244	4082	299
4082	244	361
244	4232	299
4232	244	111
244	4414	299
4414	244	248
2581	4984	377
4984	2581	270
2581	4312	377
4312	2581	208
2581	3421	377
3421	2581	347
2581	3704	377
3704	2581	113
2581	2227	377
2227	2581	205
2581	436	377
436	2581	209
2581	693	377
693	2581	134
2581	1046	377
1046	2581	306
2581	1066	377
1066	2581	128
2581	1185	377
1185	2581	181
2581	1572	377
1572	2581	271
2581	1662	377
1662	2581	232
2581	1733	377
1733	2581	230
2581	2058	377
2058	2581	261
2581	2075	377
2075	2581	300
2581	2093	377
2093	2581	112
2581	2627	377
2627	2581	282
2581	2809	377
2809	2581	370
2581	2890	377
2890	2581	366
2581	2910	377
2910	2581	397
2581	3020	377
3020	2581	279
2581	3319	377
3319	2581	309
2581	3469	377
3469	2581	194
2581	3875	377
3875	2581	153
2581	4065	377
4065	2581	26
2581	4082	377
4082	2581	361
2581	4232	377
4232	2581	111
2581	4414	377
4414	2581	248
2581	4609	377
4609	2581	97
2581	1788	377
1788	2581	116
2581	2842	377
2842	2581	250
245	1046	382
1046	245	306
245	2093	382
2093	245	112
245	4082	382
4082	245	361
245	4232	382
4232	245	111
245	4414	382
4414	245	248
2029	620	263
620	2029	3
2029	1003	263
1003	2029	115
2029	1046	263
1046	2029	306
2029	1286	263
1286	2029	38
2029	1515	263
1515	2029	246
2029	1549	263
1549	2029	376
2029	1581	263
1581	2029	122
2029	2093	263
2093	2029	112
2029	2142	263
2142	2029	119
2029	2262	263
2262	2029	316
2029	2318	263
2318	2029	230
2029	2629	263
2629	2029	286
2029	2934	263
2934	2029	129
2029	3003	263
3003	2029	126
2029	3217	263
3217	2029	163
2029	3428	263
3428	2029	377
2029	3582	263
3582	2029	233
2029	3754	263
3754	2029	263
2029	3772	263
3772	2029	238
2029	4044	263
4044	2029	389
2029	4082	263
4082	2029	361
2029	4232	263
4232	2029	111
2029	4321	263
4321	2029	0
2029	4414	263
4414	2029	248
2029	4461	263
4461	2029	58
2029	4557	263
4557	2029	131
2029	4591	263
4591	2029	36
2029	461	263
461	2029	1
4198	1046	191
1046	4198	306
4198	2093	191
2093	4198	112
4198	4082	191
4082	4198	361
4198	4232	191
4232	4198	111
4198	4414	191
4414	4198	248
4198	3461	191
3461	4198	208
3658	1046	43
1046	3658	306
3658	2093	43
2093	3658	112
3658	4082	43
4082	3658	361
3658	4232	43
4232	3658	111
3658	4414	43
4414	3658	248
3658	2373	43
2373	3658	265
4199	1046	211
1046	4199	306
4199	2093	211
2093	4199	112
4199	4082	211
4082	4199	361
4199	4232	211
4232	4199	111
4199	4414	211
4414	4199	248
1003	1046	115
1046	1003	306
1003	2093	115
2093	1003	112
1003	4082	115
4082	1003	361
1003	4232	115
4232	1003	111
1003	4414	115
4414	1003	248
1003	461	115
461	1003	1
1475	540	292
540	1475	258
1475	4610	292
4610	1475	291
1475	4324	292
4324	1475	35
1475	3779	292
3779	1475	194
1475	3560	292
3560	1475	23
1475	2964	292
2964	1475	141
1475	2175	292
2175	1475	368
1475	1528	292
1528	1475	149
1475	1046	292
1046	1475	306
1475	2093	292
2093	1475	112
1475	4082	292
4082	1475	361
1475	4232	292
4232	1475	111
1475	4414	292
4414	1475	248
1475	617	292
617	1475	111
1475	548	292
548	1475	277
1475	910	292
910	1475	80
2030	445	175
445	2030	365
2030	1046	175
1046	2030	306
2030	2093	175
2093	2030	112
2030	4082	175
4082	2030	361
2030	4232	175
4232	2030	111
2030	4414	175
4414	2030	248
1476	2488	32
2488	1476	301
1476	2707	32
2707	1476	9
1476	3847	32
3847	1476	336
4742	1046	384
1046	4742	306
4742	2093	384
2093	4742	112
4742	4082	384
4082	4742	361
4742	4232	384
4232	4742	111
4742	4414	384
4414	4742	248
4742	4424	384
4424	4742	393
4742	551	384
551	4742	284
1477	322	224
322	1477	196
1477	4512	224
4512	1477	238
1477	4543	224
4543	1477	50
1477	4602	224
4602	1477	235
1477	3547	224
3547	1477	201
1477	3307	224
3307	1477	243
1477	3127	224
3127	1477	355
1477	1046	224
1046	1477	306
1477	1408	224
1408	1477	84
1477	2093	224
2093	1477	112
1477	2772	224
2772	1477	168
1477	4082	224
4082	1477	361
1477	4232	224
4232	1477	111
1477	4239	224
4239	1477	374
1477	4414	224
4414	1477	248
246	685	119
685	246	270
246	745	119
745	246	313
246	815	119
815	246	220
246	1046	119
1046	246	306
246	1208	119
1208	246	251
246	1544	119
1544	246	241
246	1630	119
1630	246	86
246	2093	119
2093	246	112
246	2239	119
2239	246	93
246	2292	119
2292	246	32
246	2356	119
2356	246	65
246	3291	119
3291	246	165
246	3327	119
3327	246	316
246	3365	119
3365	246	385
246	3807	119
3807	246	120
246	4082	119
4082	246	361
246	4097	119
4097	246	320
246	4232	119
4232	246	111
246	4358	119
4358	246	160
246	4397	119
4397	246	198
246	4414	119
4414	246	248
246	4479	119
4479	246	257
246	4573	119
4573	246	322
246	4679	119
4679	246	181
246	259	119
259	246	201
246	2867	119
2867	246	43
2582	2488	314
2488	2582	301
2582	4082	314
4082	2582	361
2582	4327	314
4327	2582	306
247	1046	136
1046	247	306
247	2093	136
2093	247	112
247	4082	136
4082	247	361
247	4232	136
4232	247	111
247	4414	136
4414	247	248
3104	391	2
391	3104	247
3104	1046	2
1046	3104	306
3104	2093	2
2093	3104	112
3104	2338	2
2338	3104	68
3104	2720	2
2720	3104	374
3104	2793	2
2793	3104	391
3104	3006	2
3006	3104	101
3104	3118	2
3118	3104	95
3104	3315	2
3315	3104	156
3104	3350	2
3350	3104	188
3104	4082	2
4082	3104	361
3104	4232	2
4232	3104	111
3104	4339	2
4339	3104	111
3104	4414	2
4414	3104	248
3104	4985	2
4985	3104	102
3104	740	2
740	3104	139
248	1046	341
1046	248	306
248	2093	341
2093	248	112
248	4082	341
4082	248	361
248	4232	341
4232	248	111
248	4414	341
4414	248	248
3105	2488	82
2488	3105	301
3105	1308	82
1308	3105	265
3105	588	82
588	3105	367
3105	4982	82
4982	3105	31
3105	4669	82
4669	3105	38
3105	3416	82
3416	3105	272
3105	1938	82
1938	3105	127
3105	2392	82
2392	3105	342
3105	3281	82
3281	3105	119
3105	4140	82
4140	3105	192
3105	3803	82
3803	3105	118
3105	1753	82
1753	3105	165
3105	1726	82
1726	3105	301
3105	2302	82
2302	3105	289
3105	2767	82
2767	3105	146
3105	3827	82
3827	3105	285
2031	427	276
427	2031	216
2031	4503	276
4503	2031	349
2031	4263	276
4263	2031	231
2031	3991	276
3991	2031	22
2031	2472	276
2472	2031	310
2031	1046	276
1046	2031	306
2031	2093	276
2093	2031	112
2031	4082	276
4082	2031	361
2031	4232	276
4232	2031	111
2031	4414	276
4414	2031	248
2031	1884	276
1884	2031	56
2031	1047	276
1047	2031	160
4200	427	157
427	4200	216
4200	1046	157
1046	4200	306
4200	2093	157
2093	4200	112
4200	4082	157
4082	4200	361
4200	4232	157
4232	4200	111
4200	4414	157
4414	4200	248
4201	1046	3
1046	4201	306
4201	2093	3
2093	4201	112
4201	4082	3
4082	4201	361
4201	4232	3
4232	4201	111
4201	4414	3
4414	4201	248
4201	3276	3
3276	4201	177
249	1046	109
1046	249	306
249	2093	109
2093	249	112
249	4082	109
4082	249	361
249	4232	109
4232	249	111
249	4414	109
4414	249	248
3659	4381	183
4381	3659	389
3659	1046	183
1046	3659	306
3659	2093	183
2093	3659	112
3659	4082	183
4082	3659	361
3659	4232	183
4232	3659	111
3659	4414	183
4414	3659	248
1478	469	207
469	1478	345
1478	851	207
851	1478	207
1478	936	207
936	1478	305
1478	1046	207
1046	1478	306
1478	1052	207
1052	1478	247
1478	1160	207
1160	1478	277
1478	1537	207
1537	1478	27
1478	1879	207
1879	1478	261
1478	2093	207
2093	1478	112
1478	2270	207
2270	1478	388
1478	2334	207
2334	1478	49
1478	2426	207
2426	1478	386
1478	2650	207
2650	1478	327
1478	2686	207
2686	1478	82
1478	3124	207
3124	1478	27
1478	3188	207
3188	1478	278
1478	3293	207
3293	1478	367
1478	3518	207
3518	1478	385
1478	3672	207
3672	1478	93
1478	3923	207
3923	1478	361
1478	3932	207
3932	1478	272
1478	4082	207
4082	1478	361
1478	4232	207
4232	1478	111
1478	4315	207
4315	1478	267
1478	4414	207
4414	1478	248
1478	4467	207
4467	1478	262
1478	4514	207
4514	1478	111
1478	4859	207
4859	1478	147
2032	385	14
385	2032	56
2032	4279	14
4279	2032	104
2032	1046	14
1046	2032	306
2032	2093	14
2093	2032	112
2032	4082	14
4082	2032	361
2032	4232	14
4232	2032	111
2032	4414	14
4414	2032	248
250	1046	257
1046	250	306
250	2093	257
2093	250	112
250	4082	257
4082	250	361
250	4232	257
4232	250	111
250	4414	257
4414	250	248
2033	290	92
290	2033	306
2033	2390	92
2390	2033	103
2033	1046	92
1046	2033	306
2033	2093	92
2093	2033	112
2033	4082	92
4082	2033	361
2033	4232	92
4232	2033	111
2033	4414	92
4414	2033	248
1479	1046	291
1046	1479	306
1479	2093	291
2093	1479	112
1479	4082	291
4082	1479	361
1479	4232	291
4232	1479	111
1479	4414	291
4414	1479	248
1479	862	291
862	1479	383
251	4906	139
4906	251	303
251	794	139
794	251	136
251	949	139
949	251	209
251	1046	139
1046	251	306
251	1179	139
1179	251	336
251	1239	139
1239	251	282
251	1242	139
1242	251	176
251	1732	139
1732	251	341
251	1801	139
1801	251	307
251	2093	139
2093	251	112
251	2354	139
2354	251	327
251	2783	139
2783	251	147
251	2936	139
2936	251	368
251	2971	139
2971	251	234
251	3026	139
3026	251	232
251	3173	139
3173	251	18
251	3194	139
3194	251	8
251	3199	139
3199	251	54
251	3379	139
3379	251	313
251	3463	139
3463	251	2
251	3538	139
3538	251	237
251	3577	139
3577	251	204
251	4082	139
4082	251	361
251	4090	139
4090	251	40
251	4232	139
4232	251	111
251	4414	139
4414	251	248
251	4463	139
4463	251	28
251	4477	139
4477	251	226
251	4836	139
4836	251	354
251	4899	139
4899	251	215
3106	386	91
386	3106	202
3106	1046	91
1046	3106	306
3106	2093	91
2093	3106	112
3106	4082	91
4082	3106	361
3106	4232	91
4232	3106	111
3106	4414	91
4414	3106	248
252	4756	255
4756	252	391
252	4753	255
4753	252	316
252	4821	255
4821	252	121
252	3880	255
3880	252	233
252	3028	255
3028	252	33
252	2887	255
2887	252	299
252	3158	255
3158	252	292
252	2470	255
2470	252	54
252	1330	255
1330	252	253
252	1414	255
1414	252	88
252	1157	255
1157	252	134
252	722	255
722	252	172
252	811	255
811	252	371
252	1046	255
1046	252	306
252	2093	255
2093	252	112
252	4082	255
4082	252	361
252	4232	255
4232	252	111
252	4414	255
4414	252	248
253	1046	337
1046	253	306
253	2093	337
2093	253	112
253	4082	337
4082	253	361
253	4232	337
4232	253	111
253	4414	337
4414	253	248
254	4232	180
4232	254	111
2034	3845	142
3845	2034	380
2034	1485	142
1485	2034	267
2034	2117	142
2117	2034	363
2034	2673	142
2673	2034	281
2034	1426	142
1426	2034	366
2034	833	142
833	2034	363
2034	474	142
474	2034	310
2034	780	142
780	2034	355
2034	704	142
704	2034	182
2034	4655	142
4655	2034	193
2034	4903	142
4903	2034	221
2034	2467	142
2467	2034	382
2034	2190	142
2190	2034	40
2034	2505	142
2505	2034	104
2034	2074	142
2074	2034	349
2034	1686	142
1686	2034	75
2034	1231	142
1231	2034	345
3660	4979	6
4979	3660	205
3660	3374	6
3374	3660	334
3660	433	6
433	3660	12
3660	1281	6
1281	3660	1
3660	1677	6
1677	3660	201
3660	1937	6
1937	3660	169
3660	1963	6
1963	3660	238
3660	2051	6
2051	3660	208
3660	2064	6
2064	3660	293
3660	2162	6
2162	3660	178
3660	2201	6
2201	3660	116
3660	2346	6
2346	3660	148
3660	2370	6
2370	3660	277
3660	2596	6
2596	3660	91
3660	2843	6
2843	3660	252
3660	4082	6
4082	3660	361
3660	4232	6
4232	3660	111
3107	375	324
375	3107	372
3107	1046	324
1046	3107	306
3107	1060	324
1060	3107	200
3107	1148	324
1148	3107	339
3107	1181	324
1181	3107	144
3107	1240	324
1240	3107	77
3107	1298	324
1298	3107	287
3107	1573	324
1573	3107	11
3107	1737	324
1737	3107	55
3107	1794	324
1794	3107	36
3107	1931	324
1931	3107	246
3107	2093	324
2093	3107	112
3107	2387	324
2387	3107	235
3107	2441	324
2441	3107	62
3107	2466	324
2466	3107	320
3107	2941	324
2941	3107	109
3107	3387	324
3387	3107	169
3107	3578	324
3578	3107	205
3107	3713	324
3713	3107	68
3107	3941	324
3941	3107	25
3107	4000	324
4000	3107	271
3107	4082	324
4082	3107	361
3107	4232	324
4232	3107	111
3107	4348	324
4348	3107	52
3107	4414	324
4414	3107	248
3107	4805	324
4805	3107	388
255	1046	314
1046	255	306
255	2093	314
2093	255	112
255	4082	314
4082	255	361
255	4232	314
4232	255	111
255	4414	314
4414	255	248
256	4232	88
4232	256	111
1480	3120	223
3120	1480	103
1480	3540	223
3540	1480	89
1480	3457	223
3457	1480	53
1480	2752	223
2752	1480	222
1480	3117	223
3117	1480	366
1480	2603	223
2603	1480	380
1480	1880	223
1880	1480	214
1480	1845	223
1845	1480	12
1480	1609	223
1609	1480	28
1480	1843	223
1843	1480	359
