49686	89931
44424	1082	173
44424	1133	173
29059	674	169
674	35446	319
674	46133	319
674	46134	319
674	46135	319
674	46136	319
674	46137	319
674	46138	319
674	46139	319
674	46140	319
674	46141	319
674	46142	319
674	46143	319
674	46144	319
674	46145	319
674	46146	319
674	2224	319
674	2225	319
14028	675	388
675	15679	411
675	15680	411
675	15681	411
675	15682	411
675	15683	411
675	15684	411
675	15685	411
675	15686	411
675	15687	411
675	15688	411
675	18180	411
675	29932	411
675	41545	411
675	41546	411
675	41547	411
675	41548	411
675	2213	411
675	2224	411
675	2225	411
676	7049	481
676	7050	481
676	7056	481
676	7060	481
676	2213	481
676	2224	481
676	2225	481
7049	854	55
7049	855	55
7050	854	412
7050	855	412
7056	854	499
7056	855	499
7060	854	302
7060	855	302
27553	677	5
27553	678	5
677	43985	333
677	43986	333
677	43987	333
677	43988	333
677	43989	333
677	43990	333
677	43991	333
677	43992	333
677	43993	333
677	43994	333
677	43995	333
677	43996	333
677	43997	333
677	46089	333
677	46090	333
677	46091	333
43985	678	96
43986	678	175
43987	678	294
43988	678	330
43989	678	197
43990	678	323
43991	678	491
43992	678	88
43993	678	127
43994	678	37
43995	678	487
43996	678	497
43997	678	46
46089	678	328
46090	678	122
46091	678	64
678	2224	460
678	2225	460
27503	679	292
27503	1610	292
27503	1731	292
679	31784	179
679	31785	179
679	31786	179
679	31787	179
679	31789	179
679	31790	179
679	31791	179
679	31793	179
679	34083	179
679	34084	179
679	34088	179
679	34089	179
679	2213	179
679	2224	179
679	2225	179
31784	1610	301
31784	1731	301
31785	1610	311
31785	1731	311
31786	1610	175
31786	1731	175
31787	1610	455
31787	1731	455
31789	1610	430
31789	1731	430
31790	1610	429
31790	1731	429
31791	1610	147
31791	1731	147
31793	1610	267
31793	1731	267
34083	1610	67
34083	1731	67
34084	1731	443
34088	1610	57
34088	1731	57
34089	1610	145
34089	1731	145
26365	680	12
680	26366	427
680	26367	427
680	26368	427
680	26369	427
680	26370	427
680	26371	427
680	26372	427
680	26373	427
680	26374	427
680	26375	427
680	26376	427
680	26377	427
680	26378	427
680	28683	427
680	28684	427
680	2213	427
680	2224	427
27686	681	410
27686	954	410
27686	1895	410
681	30750	403
681	30753	403
681	30755	403
681	30756	403
681	30757	403
681	30758	403
681	30760	403
681	30761	403
681	30762	403
681	30763	403
681	30764	403
681	43999	403
681	44000	403
681	44001	403
681	44003	403
681	44004	403
681	2213	403
681	2224	403
30750	954	355
30753	954	379
30755	954	189
30756	954	211
30757	954	73
30758	954	26
30760	954	497
30761	954	356
30762	954	314
30763	954	222
30764	954	485
43999	954	192
44000	954	175
44001	954	54
44003	954	464
44004	954	417
682	27368	74
32767	683	24
683	46108	460
683	46109	460
683	46110	460
683	46111	460
683	46112	460
683	46113	460
683	46114	460
683	46115	460
683	46116	460
683	46117	460
683	46118	460
683	46119	460
683	46120	460
683	46121	460
683	46122	460
683	2213	460
3693	684	170
684	5229	114
684	5236	114
684	5237	114
684	5239	114
684	5240	114
684	5241	114
684	5242	114
684	5243	114
684	5244	114
684	5245	114
684	5246	114
684	5247	114
684	5248	114
684	5249	114
684	5250	114
684	6702	114
684	2224	114
684	2225	114
6702	1988	0
5603	685	316
685	7366	68
685	7796	68
685	25333	68
685	25334	68
685	25335	68
685	25336	68
685	25337	68
685	25338	68
685	25339	68
685	25340	68
685	25341	68
685	25342	68
685	25343	68
685	25344	68
7366	1021	474
7366	1306	474
7366	1597	474
7366	1821	474
7366	2007	474
7796	1021	235
7796	1597	235
25284	686	401
25284	941	401
686	25285	152
686	49305	152
686	49306	152
686	49307	152
686	49308	152
686	49309	152
686	49310	152
686	49313	152
686	49314	152
686	49315	152
686	49317	152
686	49318	152
686	49319	152
686	2224	152
686	2225	152
25285	941	117
49305	941	80
49306	941	307
49307	941	11
49309	941	267
49310	941	270
49313	941	426
49314	941	364
49315	941	342
49317	941	265
49318	941	352
49319	941	388
6215	687	405
6215	688	405
687	8192	28
687	14351	28
687	14352	28
687	14353	28
687	14354	28
687	14355	28
687	14356	28
687	14357	28
687	14358	28
687	14359	28
687	14360	28
687	14361	28
687	14362	28
687	14363	28
687	14364	28
687	14365	28
687	2224	28
687	2225	28
8192	688	488
14351	688	419
14352	688	161
14353	688	463
14354	688	281
14355	688	104
14356	688	367
14357	688	359
14358	688	384
14359	688	57
14360	688	233
14361	688	69
14362	688	449
14363	688	95
14364	688	361
14365	688	154
688	1514	466
688	2213	466
688	2224	466
688	2225	466
42741	689	453
42741	1539	453
42741	1542	453
42741	1550	453
689	42743	274
689	42744	274
689	42745	274
689	42746	274
689	42750	274
689	42757	274
689	42760	274
689	42761	274
689	42763	274
689	42764	274
689	42766	274
689	42767	274
689	42769	274
689	42770	274
689	42775	274
689	42780	274
42743	1539	423
42743	1542	423
42743	1550	423
42744	1539	197
42744	1542	197
42744	1550	197
42745	1539	220
42745	1542	220
42745	1550	220
42746	1539	461
42746	1542	461
42746	1550	461
42750	1539	483
42750	1542	483
42750	1550	483
42757	1539	29
42757	1542	29
42757	1550	29
42760	1539	110
42760	1542	110
42760	1550	110
42761	1539	92
42761	1542	92
42761	1550	92
42763	1539	107
42763	1542	107
42763	1550	107
42764	1539	426
42764	1542	426
42764	1550	426
42766	1539	259
42766	1542	259
42766	1550	259
42767	1539	89
42767	1542	89
42767	1550	89
42769	1539	75
42769	1542	75
42769	1550	75
42770	1539	219
42770	1542	219
42770	1550	219
42775	1539	498
42775	1542	498
42775	1550	498
42780	1539	81
42780	1542	81
42780	1550	81
9017	690	170
9017	793	170
690	38963	117
690	38964	117
690	38966	117
690	38967	117
690	38968	117
690	38969	117
690	38970	117
690	38971	117
690	38972	117
690	38973	117
690	38974	117
690	38975	117
690	38976	117
690	38977	117
690	38978	117
690	2224	117
690	2225	117
38963	793	59
38964	793	313
38966	793	279
38967	793	121
38968	793	376
38969	793	493
38970	793	284
38971	793	332
38973	793	65
38974	793	442
38975	793	66
38976	793	329
38977	793	333
38978	793	336
8026	691	110
691	9046	443
691	9047	443
691	9048	443
691	9049	443
691	9050	443
691	9051	443
691	19703	443
691	22106	443
691	22107	443
691	38630	443
691	38631	443
691	38632	443
691	38633	443
691	38634	443
691	38635	443
691	2224	443
691	2225	443
38937	692	80
38937	858	80
38937	1210	80
692	38938	351
692	38939	351
692	38940	351
692	38942	351
692	38945	351
692	38946	351
692	38947	351
692	38949	351
692	38950	351
692	38951	351
692	38952	351
692	38954	351
692	38957	351
692	38959	351
692	38960	351
38938	858	406
38938	1210	406
38939	858	2
38939	1210	2
38940	858	260
38940	1210	260
38942	858	445
38942	1210	445
38945	858	359
38945	1210	359
38946	858	453
38946	1210	453
38947	858	177
38947	1210	177
38949	858	234
38949	1210	234
38950	858	186
38950	1210	186
38951	858	421
38951	1210	421
38952	858	226
38952	1210	226
38954	858	16
38954	1210	16
38957	858	332
38957	1210	332
38959	858	34
38959	1210	34
38960	858	191
38960	1210	191
3728	693	213
693	3829	495
693	3905	495
693	3906	495
693	3929	495
693	3943	495
693	4236	495
693	4248	495
693	4375	495
693	7113	495
693	10771	495
693	10772	495
693	10773	495
693	10774	495
693	10775	495
693	10776	495
693	10777	495
693	2213	495
693	2224	495
693	2225	495
10830	694	137
694	14531	375
694	18906	375
694	28692	375
694	41246	375
694	41247	375
694	41248	375
694	41251	375
694	41252	375
694	41257	375
694	41258	375
694	41259	375
694	41260	375
694	41262	375
694	41263	375
694	41265	375
694	43851	375
694	2224	375
694	2225	375
14531	1230	269
18906	1230	298
41247	1230	384
41248	1230	61
41251	1230	51
41252	1230	129
41257	1230	127
41258	1230	213
41259	1230	140
41260	1230	369
41262	1230	123
3881	695	205
3881	1456	205
695	3886	279
695	3889	279
695	3901	279
695	3954	279
695	3961	279
695	3968	279
695	4205	279
695	4206	279
695	4207	279
695	4210	279
695	4211	279
695	4212	279
695	4215	279
695	4218	279
695	4219	279
695	4220	279
695	2224	279
695	2225	279
3886	1456	485
3889	1456	166
3901	1456	188
3954	1456	167
3961	1456	343
3968	1456	273
4205	1456	118
4206	1456	330
4207	1456	320
4210	1456	198
4211	1456	325
4212	1456	474
4215	1456	71
4218	1456	193
4220	1456	150
696	42049	245
696	42052	245
697	2225	491
698	42101	225
698	42102	225
698	2224	225
47707	699	289
699	47708	222
699	47709	222
699	47710	222
699	47711	222
699	47712	222
699	47713	222
699	47714	222
699	47715	222
699	47716	222
699	47717	222
699	47718	222
699	47719	222
699	47720	222
699	47721	222
699	2224	222
699	2225	222
13025	700	367
13025	947	367
13025	1958	367
700	30766	104
700	30767	104
700	30768	104
700	30769	104
700	30770	104
700	32424	104
700	44791	104
700	44792	104
700	44794	104
700	44795	104
700	44796	104
700	44797	104
700	44799	104
700	44800	104
700	44801	104
700	44803	104
30766	947	2
30767	947	456
30768	947	71
30769	947	216
30770	947	462
32424	947	257
44791	947	491
44792	947	179
44794	947	295
44795	947	299
44796	947	171
44797	947	435
44799	947	424
44800	947	421
44801	947	277
44803	947	203
10428	701	5
701	10429	118
701	10430	118
701	17519	118
701	23029	118
701	23030	118
701	35873	118
701	35874	118
701	35875	118
701	35876	118
701	35877	118
701	35878	118
701	35879	118
701	40675	118
701	40676	118
701	40677	118
701	46987	118
701	2224	118
701	2225	118
6219	702	407
702	7104	288
702	10794	288
702	12134	288
702	15290	288
702	15864	288
702	15865	288
702	15866	288
702	16973	288
702	16974	288
702	16975	288
702	16976	288
702	16977	288
702	16978	288
702	16979	288
702	16980	288
702	16981	288
702	2224	288
702	2225	288
703	2224	114
5155	704	225
704	5156	302
704	17241	302
704	17242	302
704	18899	302
704	22550	302
704	2224	302
704	2225	302
5492	705	393
705	14963	96
705	14964	96
705	14965	96
705	14966	96
705	14967	96
705	14968	96
705	14969	96
705	14970	96
705	14971	96
705	14972	96
705	14973	96
705	14974	96
705	14975	96
705	14976	96
705	14977	96
705	14978	96
705	2224	96
705	2225	96
706	47220	47
706	47221	47
706	47222	47
706	2224	47
8431	707	255
8431	838	255
8431	2045	255
8431	2093	255
8431	2095	255
707	15414	325
707	19151	325
707	19152	325
707	19153	325
707	38925	325
707	38926	325
707	38927	325
707	38928	325
707	38929	325
707	38930	325
707	38931	325
707	38932	325
707	38933	325
707	38934	325
707	38935	325
15414	838	54
19151	838	218
19152	838	302
19153	838	358
38925	838	185
38926	838	43
38927	838	157
38928	838	440
38929	838	38
38930	838	212
38931	838	158
38932	838	189
38933	838	213
38934	838	418
38935	838	382
12390	708	387
12390	915	387
708	49603	459
708	49604	459
708	49605	459
708	49606	459
708	49607	459
708	49608	459
708	49609	459
708	49612	459
708	49614	459
708	49615	459
708	49616	459
708	49617	459
708	49618	459
708	49619	459
708	2224	459
708	2225	459
49603	915	460
49604	915	128
49605	915	103
49606	915	157
49607	915	159
49608	915	433
49609	915	295
49612	915	394
49614	915	296
49615	915	134
49616	915	345
49617	915	374
49618	915	380
49619	915	456
22026	710	408
22026	712	408
22026	843	408
22026	1402	408
710	24628	405
710	24650	405
710	24651	405
710	24652	405
710	24653	405
710	24654	405
710	24656	405
710	24657	405
710	24658	405
710	24659	405
710	24664	405
710	24670	405
710	25166	405
710	25168	405
710	25170	405
710	25171	405
24628	712	381
24628	843	381
24628	1402	381
24650	712	429
24650	843	429
24650	1402	429
24651	712	96
24651	843	96
24651	1402	96
24652	712	33
24652	843	33
24652	1402	33
24653	712	205
24653	843	205
24653	1402	205
24654	712	203
24654	843	203
24654	1402	203
24656	712	494
24656	843	494
24656	1402	494
24657	712	454
24657	843	454
24657	1402	454
24658	712	310
24658	843	310
24658	1402	310
24659	712	294
24659	843	294
24659	1402	294
24664	712	485
24664	843	485
24664	1402	485
24670	712	276
24670	843	276
24670	1402	276
25166	712	210
25166	843	210
25166	1402	210
25168	843	429
25168	1402	429
25170	712	220
25170	843	220
25170	1402	220
25171	712	1
25171	843	1
25171	1402	1
9039	711	302
711	13166	461
711	14046	461
711	17614	461
711	19066	461
711	19067	461
711	19068	461
711	25028	461
711	25029	461
711	25030	461
711	25031	461
711	25032	461
711	25033	461
711	25034	461
711	25035	461
711	32729	461
711	33806	461
711	2224	461
711	2225	461
712	24660	107
24660	843	491
27113	713	64
27113	1084	64
27113	1087	64
27113	1088	64
713	29329	167
713	29331	167
713	29334	167
713	31554	167
713	42689	167
713	42690	167
713	42691	167
713	42692	167
713	42694	167
713	42695	167
713	42697	167
713	42698	167
713	42699	167
713	42700	167
713	42701	167
713	42702	167
713	2224	167
713	2225	167
29329	1084	471
29329	1087	471
29329	1088	471
29331	1084	475
29331	1087	475
29331	1088	475
29334	1084	210
29334	1087	210
29334	1088	210
31554	1601	27
31554	1632	27
42690	1084	0
42690	1087	0
42690	1088	0
42691	1084	227
42691	1087	227
42691	1088	227
42695	1084	436
42695	1087	436
42695	1088	436
42697	1084	51
42697	1087	51
42697	1088	51
42698	1084	403
42698	1087	403
42698	1088	403
42700	1084	418
42700	1087	418
42700	1088	418
42701	1084	223
42701	1087	223
42701	1088	223
4718	714	205
4718	1616	205
714	18067	408
714	18068	408
714	18069	408
714	18071	408
714	18072	408
714	18073	408
714	18074	408
714	18075	408
714	18077	408
714	18078	408
714	18082	408
714	18083	408
714	18084	408
714	18085	408
714	18089	408
714	18093	408
714	2224	408
714	2225	408
18067	1616	456
18068	1616	409
18069	1616	413
18071	1616	127
18072	1616	491
18073	1616	322
18074	1616	189
18075	1616	258
18077	1616	8
18078	1616	86
18082	1616	283
18083	1616	335
18084	1616	139
18085	1616	161
18089	1616	415
18093	1616	388
38923	715	396
715	47986	161
715	47987	161
715	2224	161
715	2225	161
4165	716	396
716	6285	249
716	8382	249
716	11592	249
716	15887	249
716	19145	249
716	21674	249
716	22040	249
716	25581	249
716	25582	249
716	25583	249
716	25584	249
716	25585	249
716	25586	249
716	25587	249
716	25588	249
716	28964	249
716	2224	249
716	2225	249
11592	1978	379
8903	717	120
8903	901	120
717	18710	4
717	30069	4
717	30221	4
717	45271	4
717	45272	4
717	45273	4
717	45274	4
717	45275	4
717	45276	4
717	45277	4
717	45279	4
717	45280	4
717	45282	4
717	45283	4
717	45284	4
717	2224	4
717	2225	4
18710	901	95
30069	901	140
30221	901	20
45271	901	297
45272	901	9
45273	901	321
45274	901	41
45275	901	62
45276	901	360
45277	901	253
45279	901	479
45280	901	273
45282	901	191
45283	901	357
45284	901	408
10611	718	309
10611	1548	309
718	45310	440
718	45311	440
718	45312	440
718	45313	440
718	45314	440
718	45315	440
718	45316	440
718	45317	440
718	45318	440
718	45319	440
718	45320	440
718	45321	440
718	45322	440
718	45323	440
718	45325	440
718	45329	440
718	2224	440
718	2225	440
45310	1548	314
45311	1548	211
45312	1548	242
45313	1548	125
45315	1548	369
45316	1548	296
45319	1548	454
45322	1548	152
45325	1548	33
45329	1548	168
719	47553	38
719	2224	38
719	2225	38
10810	720	11
720	23204	476
720	38159	476
720	46741	476
720	46742	476
720	46743	476
720	46744	476
720	46745	476
720	46746	476
720	46747	476
720	46748	476
720	46749	476
720	46750	476
720	46751	476
720	2213	476
720	2224	476
720	2225	476
721	2225	136
5755	722	385
722	7089	362
722	7091	362
722	9105	362
722	9106	362
722	9107	362
722	11231	362
722	11232	362
722	11234	362
722	11235	362
722	11236	362
722	11240	362
722	11241	362
722	11242	362
722	11243	362
722	13243	362
722	18315	362
722	29353	362
722	2213	362
722	2224	362
722	2225	362
723	38269	188
723	38270	188
723	38274	188
723	2224	188
723	2225	188
724	46302	120
46302	727	40
8173	725	7
8173	1164	7
725	14380	186
725	14394	186
725	15670	186
725	2213	186
725	2224	186
14380	1010	497
14380	1164	497
14380	1294	497
14394	1010	34
14394	1164	34
14394	1294	34
15670	1164	174
15670	1294	174
5621	726	200
726	7795	297
726	8438	297
726	30388	297
726	35506	297
726	36273	297
726	36274	297
726	36275	297
726	36276	297
726	36277	297
726	36278	297
726	36279	297
726	36280	297
726	36281	297
726	46727	297
726	46728	297
726	46729	297
726	46730	297
726	2224	297
726	2225	297
8438	1908	468
17392	728	392
17392	1555	392
728	38873	26
728	38875	26
728	38878	26
728	38879	26
728	38882	26
728	38887	26
728	38890	26
728	38893	26
728	38894	26
728	38896	26
728	38897	26
728	38898	26
728	38901	26
728	38903	26
728	38908	26
728	38911	26
728	38912	26
728	2224	26
38875	1555	326
38878	1555	291
38879	1555	29
38882	1555	55
38887	1555	173
38890	1555	325
38896	1555	61
38898	1555	489
38901	1555	444
38903	1555	368
38908	1555	287
38911	1555	133
38912	1555	263
17601	729	120
17601	859	120
729	17602	438
729	17603	438
729	17604	438
729	17605	438
729	47138	438
729	47139	438
729	47140	438
729	47141	438
729	47142	438
729	47143	438
729	47144	438
729	47145	438
729	47146	438
729	47147	438
729	47148	438
729	47149	438
729	47150	438
729	2224	438
729	2225	438
17602	859	241
17603	859	153
17604	859	410
17605	859	257
47138	859	210
47139	859	227
47140	859	497
47141	859	462
47142	859	102
47144	859	88
47146	859	446
47147	859	342
47148	859	124
47149	859	441
47150	859	225
4182	730	258
4182	939	258
4182	1031	258
730	19864	199
730	42211	199
730	44043	199
730	44050	199
730	44051	199
730	44052	199
730	44054	199
730	44055	199
730	44058	199
730	44059	199
730	44060	199
730	44061	199
730	44062	199
730	44063	199
730	44064	199
730	44065	199
730	44066	199
730	2213	199
730	2224	199
730	2225	199
19864	939	66
42211	939	447
44043	939	180
44050	939	278
44051	939	328
44052	939	477
44054	939	74
44055	939	160
44058	939	448
44059	939	305
44060	939	224
44061	939	236
44062	939	384
44063	939	388
44064	939	58
44065	939	163
44066	939	258
22538	731	101
731	22539	311
731	22540	311
731	26269	311
731	26270	311
731	26271	311
731	26272	311
731	26273	311
731	26274	311
731	26275	311
731	26276	311
731	26277	311
731	26278	311
731	26279	311
731	26280	311
731	26281	311
731	26282	311
731	26283	311
731	2213	311
731	2224	311
731	2225	311
4423	732	102
732	11748	388
732	13032	388
732	15719	388
732	15720	388
732	15721	388
732	15722	388
732	15723	388
732	15724	388
732	15725	388
732	15726	388
732	15727	388
732	15728	388
732	15729	388
732	15730	388
732	15731	388
732	26380	388
732	26381	388
732	2224	388
732	2225	388
733	41170	294
733	47296	294
733	2213	294
733	2224	294
733	2225	294
41170	836	12
47296	836	2
5164	734	383
5164	917	383
734	8910	327
734	9083	327
734	14209	327
734	15341	327
734	15352	327
734	15855	327
734	15856	327
734	15857	327
734	15859	327
734	15860	327
734	15861	327
734	23484	327
734	25164	327
734	26096	327
734	26097	327
734	26098	327
734	31108	327
734	2224	327
8910	917	4
9083	917	199
15352	917	251
15857	917	12
15859	917	180
15860	917	308
23484	917	94
25164	917	91
26096	917	198
26097	917	208
26098	917	150
6376	735	199
6376	1059	199
6376	1351	199
735	9238	415
735	10438	415
735	12440	415
735	14825	415
735	14826	415
735	14827	415
735	14828	415
735	14829	415
735	14830	415
735	14831	415
735	14832	415
735	14833	415
735	14834	415
735	14835	415
735	14836	415
735	14837	415
735	14917	415
735	2213	415
735	2225	415
9238	1059	262
9238	1351	262
10438	1059	339
10438	1351	339
12440	1059	203
12440	1351	203
14825	1059	261
14825	1351	261
14826	1059	462
14826	1351	462
14827	1059	287
14827	1351	287
14828	1059	276
14828	1351	276
14829	1059	228
14829	1351	228
14830	1059	30
14830	1351	30
14831	1059	359
14831	1351	359
14832	1059	236
14833	1059	317
14833	1351	317
14834	1059	60
14834	1351	60
14835	1059	171
14835	1351	171
14836	1059	474
14836	1351	474
14837	1059	129
14837	1351	129
14917	1059	457
14917	1351	457
26518	736	60
736	26519	438
736	26520	438
736	26521	438
736	26522	438
736	26523	438
736	26524	438
736	26525	438
736	26526	438
736	26527	438
736	26528	438
736	26529	438
736	26530	438
736	26531	438
736	26532	438
736	26533	438
736	26534	438
736	26535	438
736	2213	438
49627	737	455
737	49628	437
737	49629	437
737	49630	437
737	49631	437
737	49632	437
737	49633	437
737	49634	437
737	49635	437
737	49636	437
737	49637	437
737	49638	437
737	49639	437
737	49640	437
737	49641	437
737	49642	437
737	49643	437
737	2213	437
737	2224	437
737	2225	437
24006	738	388
24006	1040	388
738	24014	262
738	24063	262
738	44182	262
738	44183	262
738	44185	262
738	44186	262
738	44188	262
738	44189	262
738	44191	262
738	44193	262
738	2213	262
24014	1040	121
24063	1040	323
44182	1040	37
44183	1040	9
44185	1040	268
44186	1040	121
44188	1040	141
44189	1040	216
44191	1040	207
44193	1040	158
48385	739	348
739	48386	392
739	48387	392
739	48388	392
739	48389	392
739	48390	392
739	48391	392
739	48392	392
739	2213	392
739	2224	392
739	2225	392
740	2224	110
740	2225	110
741	35064	456
741	2224	456
741	2225	456
19936	742	21
19936	841	21
19936	862	21
742	19938	362
742	19940	362
742	19942	362
742	44900	362
742	44907	362
742	44908	362
742	44909	362
742	44910	362
742	44911	362
742	44912	362
742	44914	362
742	44915	362
742	44916	362
742	44917	362
742	44918	362
742	2213	362
742	2224	362
742	2225	362
19938	841	0
19940	841	440
19940	862	440
19942	841	356
19942	862	356
44900	841	179
44900	862	179
44900	1045	179
44907	841	269
44907	862	269
44908	841	70
44908	862	70
44909	841	23
44909	862	23
44910	841	65
44910	862	65
44911	841	427
44911	862	427
44912	841	358
44912	862	358
44914	841	351
44914	862	351
44915	841	17
44915	862	17
44916	841	435
44916	862	435
44917	841	340
44917	862	340
44918	841	113
4166	743	160
743	18246	203
743	19734	203
743	19735	203
743	19736	203
743	25006	203
743	28992	203
743	28993	203
743	28994	203
743	31131	203
743	31132	203
743	31133	203
743	31134	203
743	31135	203
743	31136	203
743	40678	203
743	40679	203
743	40680	203
743	2213	203
9232	744	394
744	12022	131
744	13285	131
744	14049	131
744	18709	131
744	19785	131
744	19786	131
744	19787	131
744	19788	131
744	19789	131
744	23080	131
744	23137	131
744	23138	131
744	23139	131
744	23140	131
744	23141	131
744	23142	131
744	23143	131
744	2224	131
744	2225	131
745	36145	120
745	2213	120
745	2224	120
745	2225	120
3750	746	164
746	4796	48
746	4797	48
746	4798	48
746	5124	48
746	7546	48
746	9290	48
746	10683	48
746	12418	48
746	16928	48
746	17120	48
746	20068	48
746	20069	48
746	20070	48
746	20071	48
746	29887	48
746	29888	48
746	29890	48
746	2224	48
746	2225	48
8325	747	400
747	8326	310
747	11607	310
747	11608	310
747	11609	310
747	11610	310
747	11611	310
747	11612	310
747	11613	310
747	11614	310
747	11615	310
747	11616	310
747	11617	310
747	11618	310
747	11619	310
747	11620	310
747	11621	310
747	11622	310
747	2225	310
748	47030	173
748	47031	173
748	47036	173
748	47038	173
748	47040	173
748	2224	173
748	2225	173
36641	749	361
749	36782	129
749	36783	129
749	36784	129
749	36785	129
749	36786	129
749	36787	129
749	36788	129
749	36789	129
749	36790	129
749	36791	129
749	36792	129
749	36793	129
749	36794	129
749	36795	129
749	36796	129
749	36797	129
749	48300	129
749	2213	129
10113	750	170
10113	1348	170
750	10114	310
750	10115	310
750	10116	310
750	10117	310
750	10119	310
750	10120	310
750	10122	310
750	10123	310
750	10124	310
750	10125	310
750	10126	310
750	10127	310
750	43962	310
750	43963	310
750	43964	310
750	43965	310
750	43966	310
10114	1348	369
10115	1348	415
10116	1348	284
10117	1348	486
10119	1348	211
10120	1348	368
10122	1348	476
10123	1348	408
10124	1348	168
10125	1348	387
10127	1348	265
43962	1348	258
43963	1348	278
43964	1348	123
43965	1348	105
43966	1348	296
9504	751	82
9504	1407	82
9504	1563	82
751	35669	272
751	35670	272
751	35671	272
751	35672	272
751	35673	272
751	35674	272
751	35675	272
751	35676	272
751	35677	272
751	35678	272
751	35679	272
751	35680	272
751	35681	272
751	48572	272
751	2213	272
751	2224	272
751	2225	272
15442	752	473
15442	909	473
15442	1041	473
15442	1072	473
15442	1138	473
15442	1139	473
15442	1302	473
15442	1309	473
15442	1367	473
752	24947	427
752	30275	427
752	35754	427
752	35755	427
752	35757	427
752	35758	427
752	35761	427
752	35765	427
752	35766	427
752	35768	427
752	35769	427
752	35771	427
752	35774	427
752	35777	427
752	35779	427
752	35782	427
752	35785	427
752	2213	427
752	2224	427
752	2225	427
24947	909	36
24947	1041	36
24947	1072	36
24947	1138	36
24947	1139	36
24947	1302	36
24947	1309	36
24947	1367	36
30275	909	383
30275	1041	383
30275	1072	383
30275	1138	383
30275	1139	383
30275	1302	383
30275	1309	383
30275	1367	383
35754	909	477
35754	1041	477
35754	1072	477
35754	1138	477
35754	1139	477
35754	1302	477
35754	1309	477
35754	1367	477
35755	909	304
35755	1041	304
35755	1072	304
35755	1138	304
35755	1139	304
35755	1302	304
35755	1309	304
35755	1367	304
35757	909	311
35757	1041	311
35757	1072	311
35757	1138	311
35757	1139	311
35757	1302	311
35757	1309	311
35757	1367	311
35758	909	36
35758	1041	36
35758	1072	36
35758	1138	36
35758	1139	36
35758	1302	36
35758	1309	36
35758	1367	36
35761	1041	32
35761	1072	32
35761	1138	32
35761	1139	32
35761	1302	32
35761	1309	32
35761	1367	32
35765	909	92
35765	1041	92
35765	1072	92
35765	1139	92
35765	1302	92
35765	1367	92
35766	909	406
35766	1041	406
35766	1072	406
35766	1138	406
35766	1139	406
35766	1302	406
35766	1367	406
35768	1041	198
35768	1072	198
35768	1138	198
35768	1139	198
35768	1302	198
35768	1309	198
35768	1367	198
35769	1138	77
35769	1139	77
35769	1302	77
35769	1367	77
35771	1041	127
35771	1072	127
35771	1138	127
35771	1302	127
35771	1309	127
35771	1367	127
35774	909	368
35774	1041	368
35774	1072	368
35774	1138	368
35774	1302	368
35774	1309	368
35774	1367	368
35777	909	380
35777	1041	380
35777	1072	380
35777	1138	380
35777	1139	380
35777	1302	380
35777	1309	380
35777	1367	380
35779	909	280
35779	1041	280
35779	1072	280
35779	1138	280
35779	1139	280
35779	1302	280
35779	1309	280
35779	1367	280
35782	909	275
35782	1041	275
35782	1072	275
35782	1138	275
35782	1139	275
35782	1302	275
35782	1309	275
35782	1367	275
35785	909	389
35785	1041	389
35785	1072	389
35785	1138	389
35785	1139	389
35785	1302	389
35785	1309	389
35785	1367	389
5849	753	287
5849	856	287
5849	926	287
5849	960	287
5849	1753	287
753	5850	32
753	7991	32
753	38696	32
753	48232	32
753	48234	32
753	48235	32
753	48236	32
753	48237	32
753	48238	32
753	48239	32
753	48240	32
753	48241	32
753	48243	32
753	48244	32
753	48245	32
753	2213	32
753	2224	32
753	2225	32
5850	856	15
5850	926	15
5850	1753	15
5850	1776	15
5850	1854	15
5850	2089	15
5850	2114	15
7991	856	30
7991	926	30
7991	960	30
7991	1753	30
7991	1854	30
7991	1998	30
7991	2112	30
7991	2114	30
38696	856	326
38696	926	326
38696	960	326
48232	856	379
48232	926	379
48232	960	379
48234	856	315
48234	926	315
48234	960	315
48235	856	63
48235	926	63
48235	960	63
48236	856	192
48236	926	192
48236	960	192
48237	856	165
48237	926	165
48237	960	165
48238	960	223
48239	856	491
48239	926	491
48239	960	491
48240	856	207
48240	926	207
48240	960	207
48241	856	335
48241	926	335
48241	960	335
48243	856	359
48243	926	359
48243	960	359
48244	856	440
48244	926	440
48244	960	440
48245	856	241
48245	926	241
48245	960	241
30970	754	389
30970	1822	389
30970	1824	389
30970	1926	389
754	37130	55
754	37142	55
754	39326	55
754	39327	55
754	39328	55
754	39338	55
754	39339	55
754	39340	55
754	39341	55
754	39342	55
754	39343	55
754	39347	55
754	39348	55
754	39349	55
754	39350	55
754	39351	55
754	2224	55
754	2225	55
37130	806	184
37130	1822	184
37130	1824	184
37130	1926	184
37142	806	253
37142	1822	253
39326	806	431
39326	1822	431
39326	1926	431
39327	806	311
39327	1822	311
39327	1926	311
39328	806	282
39328	1822	282
39338	806	174
39339	806	242
39340	806	326
39341	806	228
39342	806	418
39343	806	332
39347	806	437
39348	806	411
39349	806	411
39350	806	156
39351	806	30
15133	755	432
755	15134	132
755	35748	132
755	2225	132
17547	756	111
756	26884	123
756	35974	123
756	38981	123
756	38982	123
756	38983	123
756	38984	123
