FromNodeId	ToNodeId	Cluster
403	251437	351
403	255967	351
403	276943	351
403	280067	351
321941	789	214
321941	1475	214
321941	3234	214
321941	3626	214
2454	99390	296
2454	174711	296
221592	960	458
221592	1625	458
221592	1626	458
221592	1651	458
221592	1960	458
221592	3045	458
221592	3556	458
221592	3565	458
221592	3574	458
221592	3586	458
221592	4519	458
221592	4540	458
221592	4857	458
221592	4900	458
78236	799	407
78236	801	407
78236	802	407
78236	813	407
78236	819	407
78236	825	407
78236	843	407
78236	849	407
78236	865	407
78236	881	407
78236	964	407
78236	1041	407
78236	1056	407
78236	1243	407
78236	2009	407
78236	3932	407
164255	789	205
164255	1475	205
164255	3234	205
164255	3626	205
180640	697	79
180640	698	79
419	2936	283
419	5086	283
419	5638	283
419	5640	283
419	5641	283
419	5644	283
419	5645	283
419	5646	283
419	5661	283
419	5663	283
419	5664	283
419	6125	283
419	6126	283
419	23554	283
419	23555	283
419	23556	283
419	23557	283
419	23558	283
419	23561	283
419	23562	283
419	30105	283
419	64292	283
419	64298	283
419	331184	283
227749	457	468
227749	458	468
227749	1593	468
2470	2555	377
2470	13168	377
2470	15481	377
2470	20384	377
2470	21467	377
2470	25477	377
2470	29651	377
2470	31323	377
2470	31422	377
2470	32193	377
2470	38721	377
2470	40495	377
2470	47594	377
2470	50945	377
2470	62203	377
2470	80722	377
2470	95841	377
2470	108481	377
2470	118669	377
2470	122074	377
2470	129569	377
2470	133689	377
2470	150145	377
2470	152465	377
2470	152530	377
2470	156597	377
2470	160659	377
2470	164561	377
2470	165006	377
2470	167331	377
2470	182797	377
2470	185493	377
2470	200099	377
2470	203876	377
2470	246406	377
2470	263031	377
2470	279483	377
2470	283145	377
2470	292030	377
2470	298093	377
2470	300431	377
2470	301737	377
2470	304072	377
2470	304663	377
2470	314089	377
2470	314763	377
2470	318260	377
2470	326183	377
4519	147357	125
4519	183347	125
4519	192334	125
4519	193249	125
219559	1070	31
219559	3039	31
219559	3111	31
219559	3579	31
178601	455	28
178601	456	28
178601	3204	28
219558	1070	21
219558	3039	21
219558	3111	21
219558	3579	21
260523	531	173
260523	725	173
215467	3626	349
264621	799	354
264621	801	354
264621	802	354
264621	813	354
264621	819	354
264621	825	354
264621	843	354
264621	849	354
264621	865	354
264621	881	354
264621	964	354
264621	1041	354
264621	1056	354
264621	1243	354
264621	2009	354
264621	3932	354
219564	1070	265
219564	3039	265
219564	3111	265
219564	3579	265
219565	1070	130
219565	3039	130
219565	3111	130
219565	3579	130
315827	789	362
315827	1475	362
315827	3234	362
315827	3626	362
268726	4735	187
207290	789	140
207290	1475	140
207290	3234	140
207290	3626	140
59835	924	87
59835	998	87
59835	1108	87
59835	1224	87
59835	1519	87
59835	1569	87
59835	1621	87
59835	1769	87
59835	1848	87
59835	2873	87
59835	3125	87
59835	3192	87
59835	4552	87
59835	4667	87
59835	4932	87
59835	4974	87
4540	147357	104
4540	183347	104
4540	192334	104
4540	193249	104
449	1140	295
449	1626	295
449	18362	295
449	31463	295
449	32563	295
449	37980	295
449	54221	295
449	67409	295
449	80336	295
449	95377	295
449	124286	295
449	185451	295
449	189790	295
449	191103	295
449	200224	295
449	215910	295
449	216945	295
449	220158	295
449	226282	295
449	229065	295
449	230474	295
449	249809	295
449	255542	295
449	271727	295
449	283684	295
449	298407	295
29122	697	229
29122	698	229
278983	457	143
278983	458	143
278983	1593	143
4552	44817	117
4552	59865	117
4552	60070	117
4552	142786	117
4552	182786	117
4552	193445	117
4552	268891	117
4552	330698	117
457	1878	77
457	13840	77
457	17537	77
457	18419	77
457	30092	77
457	79829	77
457	160534	77
457	167620	77
457	169191	77
457	171323	77
457	193534	77
457	194431	77
457	195884	77
457	197509	77
457	199993	77
457	201917	77
457	202537	77
457	207876	77
457	210654	77
457	222452	77
457	229083	77
457	236898	77
457	238295	77
457	265060	77
457	267834	77
457	280166	77
457	284198	77
457	318004	77
458	1878	180
458	13840	180
458	17537	180
458	18419	180
458	30092	180
458	79829	180
458	160534	180
458	167620	180
458	169191	180
458	171323	180
458	193534	180
458	194431	180
458	195884	180
458	197509	180
458	199993	180
458	201917	180
458	202537	180
458	207876	180
458	210654	180
458	222452	180
458	229083	180
458	236898	180
458	238295	180
458	265060	180
458	267834	180
458	280166	180
458	284198	180
458	318004	180
455	4857	124
455	52457	124
455	53792	124
455	76691	124
455	93143	124
455	93207	124
455	96115	124
455	114178	124
455	121842	124
455	129960	124
455	136952	124
455	152417	124
455	161186	124
455	174990	124
455	223771	124
455	287501	124
455	287960	124
455	325150	124
455	329057	124
98764	528	46
98764	538	46
98764	553	46
98764	584	46
98764	590	46
98764	598	46
98764	608	46
98764	613	46
98764	620	46
98764	621	46
98764	624	46
98764	648	46
98764	656	46
98764	659	46
98764	662	46
98764	665	46
98764	679	46
98764	746	46
98764	1120	46
98764	1140	46
98764	1148	46
98764	1321	46
98764	1467	46
98764	1550	46
98764	1560	46
98764	1729	46
98764	3932	46
100812	528	306
100812	538	306
100812	553	306
100812	584	306
100812	590	306
100812	598	306
100812	608	306
100812	613	306
100812	620	306
100812	621	306
100812	624	306
100812	648	306
100812	656	306
100812	659	306
100812	662	306
100812	665	306
100812	679	306
100812	746	306
100812	1120	306
100812	1140	306
100812	1148	306
100812	1321	306
100812	1467	306
100812	1550	306
100812	1560	306
100812	1729	306
100812	3932	306
456	4857	186
456	52457	186
456	53792	186
456	76691	186
456	93143	186
456	93207	186
456	96115	186
456	114178	186
456	121842	186
456	129960	186
456	136952	186
456	152417	186
456	161186	186
456	174990	186
456	223771	186
456	287501	186
456	287960	186
456	325150	186
456	329057	186
276943	1319	319
6608	697	131
6608	698	131
80336	531	299
80336	725	299
80336	1841	299
80336	1911	299
80336	1927	299
80336	2642	299
80336	3839	299
238032	789	199
238032	1475	199
238032	3234	199
238032	3626	199
90577	3289	477
264664	895	329
264664	1425	329
264664	3170	329
264664	3384	329
264664	3721	329
264664	3758	329
264664	4014	329
59865	924	115
59865	998	115
59865	1108	115
59865	1224	115
59865	1519	115
59865	1569	115
59865	1621	115
59865	1769	115
59865	1848	115
59865	2873	115
59865	3125	115
59865	3192	115
59865	4667	115
59865	4932	115
59865	4974	115
285146	626	13
285146	1592	13
4571	99390	454
4571	174711	454
4576	3170	108
4576	46005	108
4576	54855	108
4576	166554	108
14821	528	100
14821	538	100
14821	553	100
14821	584	100
14821	590	100
14821	598	100
14821	608	100
14821	613	100
14821	620	100
14821	621	100
14821	624	100
14821	648	100
14821	656	100
14821	659	100
14821	662	100
14821	665	100
14821	679	100
14821	746	100
14821	1120	100
14821	1140	100
14821	1148	100
14821	1321	100
14821	1467	100
14821	1550	100
14821	1560	100
14821	1729	100
14821	3932	100
119271	799	311
119271	801	311
119271	802	311
119271	813	311
119271	819	311
119271	825	311
119271	843	311
119271	849	311
119271	865	311
119271	881	311
119271	964	311
119271	1041	311
119271	1056	311
119271	1243	311
119271	2009	311
119271	3932	311
47594	589	150
47594	653	150
47594	2766	150
47594	4735	150
104947	1146	438
104947	2891	438
104947	3677	438
2555	589	280
2555	653	280
2555	132934	280
2555	204176	280
2555	204180	280
2555	2766	280
2555	4735	280
309762	697	416
309762	698	416
182786	924	269
182786	998	269
182786	1108	269
182786	1224	269
182786	1519	269
182786	1569	269
182786	1621	269
182786	1769	269
182786	1848	269
182786	2873	269
182786	3125	269
182786	3192	269
182786	4667	269
182786	4932	269
182786	4974	269
297478	626	412
297478	1592	412
283145	589	107
283145	653	107
283145	2766	107
283145	4735	107
203275	2750	330
203275	2752	330
203275	3090	330
203275	3731	330
203275	3793	330
203275	3803	330
203275	3809	330
219660	531	166
219660	725	166
182797	589	19
182797	653	19
182797	2766	19
182797	4735	19
301580	799	237
301580	801	237
301580	802	237
301580	813	237
301580	819	237
301580	825	237
301580	843	237
301580	849	237
301580	865	237
301580	881	237
301580	964	237
301580	1041	237
301580	1056	237
301580	1243	237
301580	2009	237
301580	3932	237
528	9149	210
528	13267	210
528	13291	210
528	25594	210
528	38143	210
528	40671	210
528	45585	210
528	53201	210
528	80432	210
528	88012	210
528	96242	210
528	98944	210
528	114495	210
528	124416	210
528	156425	210
528	168827	210
528	171311	210
528	183722	210
528	184991	210
528	193423	210
528	211624	210
528	213984	210
528	224013	210
528	247050	210
528	248814	210
528	255017	210
528	263491	210
528	264827	210
528	268929	210
528	293977	210
528	314047	210
528	324545	210
528	326929	210
45585	538	423
45585	553	423
45585	584	423
45585	590	423
45585	598	423
45585	608	423
45585	613	423
45585	620	423
45585	621	423
45585	624	423
45585	648	423
45585	656	423
45585	659	423
45585	662	423
45585	665	423
45585	679	423
45585	746	423
45585	1120	423
45585	1140	423
45585	1148	423
45585	1321	423
45585	1467	423
45585	1550	423
45585	1560	423
45585	1729	423
45585	3932	423
531	1140	397
531	1626	397
531	11311	397
531	18362	397
531	31463	397
531	32563	397
531	37980	397
531	54221	397
531	67409	397
531	95377	397
531	103862	397
531	124286	397
531	178095	397
531	185451	397
531	187807	397
531	189790	397
531	191103	397
531	200224	397
531	210345	397
531	215910	397
531	216945	397
531	220158	397
531	226282	397
531	229065	397
531	230474	397
531	249809	397
531	255542	397
531	271727	397
531	283684	397
531	298407	397
270871	626	471
270871	1592	471
538	9149	1
538	13267	1
538	13291	1
538	25594	1
538	38143	1
538	40671	1
538	53201	1
538	80432	1
538	88012	1
538	96242	1
538	98944	1
538	114495	1
538	124416	1
538	156425	1
538	168827	1
538	171311	1
538	183722	1
538	184991	1
538	193423	1
538	211624	1
538	213984	1
538	224013	1
538	247050	1
538	248814	1
538	255017	1
538	263491	1
538	264827	1
538	268929	1
538	293977	1
538	314047	1
538	324545	1
538	326929	1
168474	799	9
168474	801	9
168474	802	9
168474	813	9
168474	819	9
168474	825	9
168474	843	9
168474	849	9
168474	865	9
168474	881	9
168474	964	9
168474	1041	9
168474	1056	9
168474	1243	9
168474	2009	9
168474	3932	9
223771	3204	86
324125	3234	190
324125	3626	190
53792	3204	73
129569	589	37
129569	653	37
129569	2766	37
129569	4735	37
113187	626	259
113187	1592	259
320037	1118	372
320037	2024	372
320037	2028	372
320037	3289	372
326183	589	59
326183	653	59
326183	2766	59
326183	4735	59
553	9149	439
553	13267	439
553	13291	439
553	25594	439
553	38143	439
553	40671	439
553	53201	439
553	80432	439
553	88012	439
553	96242	439
553	98944	439
553	114495	439
553	124416	439
553	156425	439
553	168827	439
553	171311	439
553	183722	439
553	184991	439
553	193423	439
553	211624	439
553	213984	439
553	224013	439
553	247050	439
553	248814	439
553	255017	439
553	263491	439
553	264827	439
553	268929	439
553	293977	439
553	314047	439
553	324545	439
553	326929	439
154156	626	404
154156	1592	404
143917	1070	230
143917	3039	230
143917	3111	230
143917	3579	230
29228	789	251
29228	1475	251
29228	3234	251
29228	3626	251
143919	3039	214
143919	3579	214
80432	584	234
80432	590	234
80432	598	234
80432	608	234
80432	613	234
80432	620	234
80432	621	234
80432	624	234
80432	648	234
80432	656	234
80432	659	234
80432	662	234
80432	665	234
80432	679	234
80432	746	234
80432	1120	234
80432	1140	234
80432	1148	234
80432	1321	234
80432	1467	234
80432	1550	234
80432	1560	234
80432	1729	234
80432	3932	234
318004	1593	361
133689	589	410
133689	653	410
133689	2766	410
4667	44817	469
4667	60070	469
4667	142786	469
4667	193445	469
4667	268891	469
4667	330698	469
573	995	21
573	998	21
573	158368	21
573	331382	21
573	332971	21
573	332972	21
573	333527	21
573	333530	21
574	995	92
574	998	92
574	158368	92
574	331382	92
574	332971	92
574	332972	92
574	333527	92
574	333530	92
574	697	92
574	698	92
21056	895	36
21056	1425	36
21056	3170	36
21056	3384	36
21056	3721	36
21056	3758	36
21056	4014	36
90690	626	308
90690	1592	308
6726	789	388
6726	1475	388
6726	3234	388
6726	3626	388
584	9149	395
584	13267	395
584	13291	395
584	25594	395
584	38143	395
584	40671	395
584	53201	395
584	88012	395
584	96242	395
584	98944	395
584	114495	395
584	124416	395
584	156425	395
584	168827	395
584	171311	395
584	183722	395
584	184991	395
584	193423	395
584	211624	395
584	213984	395
584	224013	395
584	247050	395
584	248814	395
584	255017	395
584	263491	395
584	264827	395
584	268929	395
584	293977	395
584	314047	395
584	324545	395
584	326929	395
35402	697	453
35402	698	453
170570	789	268
170570	1475	268
170570	3234	268
170570	3626	268
589	13168	419
589	15481	419
589	20384	419
589	21467	419
589	25477	419
589	29651	419
589	31323	419
589	31422	419
589	32193	419
589	38721	419
589	40495	419
589	50945	419
589	62203	419
589	80722	419
589	95841	419
589	108481	419
589	118669	419
589	122074	419
589	150145	419
589	152465	419
589	152530	419
589	156597	419
589	160659	419
589	164561	419
589	165006	419
589	167331	419
589	185493	419
589	200099	419
589	203876	419
589	246406	419
589	263031	419
589	279483	419
589	292030	419
589	298093	419
589	300431	419
589	301737	419
589	304072	419
589	304663	419
589	314089	419
589	314763	419
589	318260	419
590	9149	236
590	13267	236
590	13291	236
590	25594	236
590	38143	236
590	40671	236
590	53201	236
590	88012	236
590	96242	236
590	98944	236
590	114495	236
590	124416	236
590	156425	236
590	168827	236
590	171311	236
590	183722	236
590	184991	236
590	193423	236
590	211624	236
590	213984	236
590	224013	236
590	247050	236
590	248814	236
590	255017	236
590	263491	236
590	264827	236
590	268929	236
590	293977	236
590	314047	236
590	324545	236
590	326929	236
2642	1140	407
2642	1626	407
2642	18362	407
2642	31463	407
2642	32563	407
2642	37980	407
2642	54221	407
2642	67409	407
2642	95377	407
2642	124286	407
2642	185451	407
2642	189790	407
2642	191103	407
2642	200224	407
2642	215910	407
2642	216945	407
2642	220158	407
2642	226282	407
2642	229065	407
2642	230474	407
2642	249809	407
2642	255542	407
2642	271727	407
2642	283684	407
2642	298407	407
4692	99390	447
4692	174711	447
150101	895	209
150101	1425	209
150101	3170	209
150101	3384	209
150101	3721	209
150101	3758	209
150101	4014	209
598	9149	31
598	13267	31
598	13291	31
598	25594	31
598	38143	31
598	40671	31
598	53201	31
598	88012	31
598	96242	31
598	98944	31
598	114495	31
598	124416	31
598	156425	31
598	168827	31
598	171311	31
598	183722	31
598	184991	31
598	193423	31
598	211624	31
598	213984	31
598	224013	31
598	247050	31
598	248814	31
598	255017	31
598	263491	31
598	264827	31
598	268929	31
598	293977	31
598	314047	31
598	324545	31
598	326929	31
4697	3170	228
4697	46005	228
4697	54855	228
4697	166554	228
31323	653	425
31323	2766	425
31323	4735	425
268891	924	284
268891	998	284
268891	1108	284
268891	1224	284
268891	1519	284
268891	1569	284
268891	1621	284
268891	1769	284
268891	1848	284
268891	2873	284
268891	3125	284
268891	3192	284
268891	4932	284
268891	4974	284
197214	1118	262
197214	2024	262
197214	2028	262
197214	3289	262
608	9149	441
608	13267	441
608	13291	441
608	25594	441
608	38143	441
608	40671	441
608	53201	441
608	88012	441
608	96242	441
608	98944	441
608	114495	441
608	124416	441
608	156425	441
608	168827	441
608	171311	441
608	183722	441
608	184991	441
608	193423	441
608	211624	441
608	213984	441
608	224013	441
608	247050	441
608	248814	441
608	255017	441
608	263491	441
608	264827	441
608	268929	441
608	293977	441
608	314047	441
608	324545	441
608	326929	441
62049	697	76
62049	698	76
4706	49843	381
4706	155213	381
4706	155214	381
4706	199634	381
613	9149	106
613	13267	106
613	13291	106
613	25594	106
613	38143	106
613	40671	106
613	53201	106
613	88012	106
613	96242	106
613	98944	106
613	114495	106
613	124416	106
613	156425	106
613	168827	106
613	171311	106
613	183722	106
613	184991	106
613	193423	106
613	211624	106
613	213984	106
613	224013	106
613	247050	106
613	248814	106
613	255017	106
613	263491	106
613	264827	106
613	268929	106
613	293977	106
613	314047	106
613	324545	106
613	326929	106
620	9149	317
620	13267	317
620	13291	317
620	25594	317
620	38143	317
620	40671	317
620	53201	317
620	88012	317
620	96242	317
620	98944	317
620	114495	317
620	124416	317
620	156425	317
620	168827	317
620	171311	317
620	183722	317
620	184991	317
620	193423	317
620	211624	317
620	213984	317
620	224013	317
620	247050	317
620	248814	317
620	255017	317
620	263491	317
620	264827	317
620	268929	317
620	293977	317
620	314047	317
620	324545	317
620	326929	317
621	9149	142
621	13267	142
621	13291	142
621	25594	142
621	38143	142
621	40671	142
621	53201	142
621	88012	142
621	96242	142
621	98944	142
621	114495	142
621	124416	142
621	156425	142
621	168827	142
621	171311	142
621	183722	142
621	184991	142
621	193423	142
621	211624	142
621	213984	142
621	224013	142
621	247050	142
621	248814	142
621	255017	142
621	263491	142
621	264827	142
621	268929	142
621	293977	142
621	314047	142
621	324545	142
621	326929	142
624	9149	163
624	13267	163
624	13291	163
624	25594	163
624	38143	163
624	40671	163
624	53201	163
624	88012	163
624	96242	163
624	98944	163
624	114495	163
624	124416	163
624	156425	163
624	168827	163
624	171311	163
624	183722	163
624	184991	163
624	193423	163
624	211624	163
624	213984	163
624	224013	163
624	247050	163
624	248814	163
624	255017	163
624	263491	163
624	264827	163
624	268929	163
624	293977	163
624	314047	163
624	324545	163
624	326929	163
625	99390	391
625	174711	391
625	3932	391
626	1120	255
626	7046	255
626	28025	255
626	29783	255
626	35696	255
626	38498	255
626	43975	255
626	50809	255
626	66381	255
626	74795	255
626	97286	255
626	99392	255
626	103851	255
626	123607	255
626	127961	255
626	128398	255
626	129014	255
626	130574	255
626	132830	255
626	148360	255
626	173922	255
626	192471	255
626	194017	255
626	195834	255
626	202464	255
626	202659	255
626	203965	255
626	221070	255
626	224970	255
626	230119	255
626	245252	255
626	247684	255
626	268033	255
626	276064	255
626	279861	255
626	282010	255
626	285588	255
626	285737	255
626	292284	255
626	294068	255
626	295650	255
626	295842	255
626	302027	255
626	306326	255
626	310194	255
626	312384	255
626	313074	255
626	314360	255
626	331702	255
2674	99390	245
2674	174711	245
174711	1312	257
174711	3541	257
174711	3547	257
264827	648	68
264827	656	68
264827	659	68
264827	662	68
264827	665	68
264827	679	68
264827	746	68
264827	1120	68
264827	1140	68
264827	1148	68
264827	1321	68
264827	1467	68
264827	1550	68
264827	1560	68
264827	1729	68
264827	3932	68
4735	697	428
4735	698	428
4735	15481	428
4735	20384	428
4735	21467	428
4735	25477	428
4735	29651	428
4735	31422	428
4735	32193	428
4735	38721	428
4735	50945	428
4735	62203	428
4735	80722	428
4735	95841	428
4735	108481	428
4735	118669	428
4735	122074	428
4735	150145	428
4735	152465	428
4735	152530	428
4735	160659	428
4735	164561	428
4735	165006	428
4735	167331	428
4735	185493	428
4735	200099	428
4735	203876	428
4735	246406	428
4735	263031	428
4735	279483	428
4735	292030	428
4735	294082	428
4735	298093	428
4735	301737	428
4735	304072	428
4735	304663	428
4735	314763	428
4735	318260	428
191103	725	296
191103	1841	296
191103	1911	296
191103	1927	296
191103	3839	296
150145	653	448
150145	2766	448
98944	648	16
98944	656	16
98944	659	16
98944	662	16
98944	665	16
98944	679	16
98944	746	16
98944	1120	16
98944	1140	16
98944	1148	16
98944	1321	16
98944	1467	16
98944	1550	16
98944	1560	16
98944	1729	16
98944	3932	16
268929	648	336
268929	656	336
268929	659	336
268929	662	336
268929	665	336
268929	679	336
268929	746	336
268929	1120	336
268929	1140	336
268929	1148	336
268929	1321	336
268929	1467	336
268929	1550	336
268929	1560	336
268929	1729	336
268929	3932	336
246406	653	100
246406	2766	100
4742	2752	44
4742	84659	44
4742	97578	44
4742	156618	44
4742	197265	44
4742	204194	44
4742	206638	44
4742	212121	44
4742	217948	44
4742	222229	44
4742	239327	44
4742	251096	44
4742	280001	44
4742	305144	44
648	9149	386
648	13267	386
648	13291	386
648	25594	386
648	38143	386
648	40671	386
648	53201	386
648	88012	386
648	96242	386
648	114495	386
648	124416	386
648	156425	386
648	168827	386
648	171311	386
648	183722	386
648	184991	386
648	193423	386
648	211624	386
648	213984	386
648	224013	386
648	247050	386
648	248814	386
648	255017	386
648	263491	386
648	293977	386
648	314047	386
648	324545	386
648	326929	386
653	13168	470
653	15481	470
653	20384	470
653	21467	470
653	25477	470
653	29651	470
653	31422	470
653	32193	470
653	38721	470
653	40495	470
653	50945	470
653	62203	470
653	80722	470
653	95841	470
653	108481	470
653	118669	470
653	122074	470
653	152465	470
653	152530	470
653	156597	470
653	160659	470
653	164561	470
653	165006	470
653	167331	470
653	185493	470
653	200099	470
653	203876	470
653	263031	470
653	279483	470
653	292030	470
653	298093	470
653	300431	470
653	301737	470
653	304072	470
653	304663	470
653	314089	470
653	314763	470
653	318260	470
656	9149	426
656	13267	426
656	13291	426
656	25594	426
656	38143	426
656	40671	426
656	53201	426
656	88012	426
656	96242	426
656	114495	426
656	124416	426
656	156425	426
656	168827	426
656	171311	426
656	183722	426
656	184991	426
656	193423	426
656	211624	426
656	213984	426
656	224013	426
656	247050	426
656	248814	426
656	255017	426
656	263491	426
656	293977	426
656	314047	426
656	324545	426
656	326929	426
197265	1571	59
197265	1702	59
197265	2942	59
197265	3872	59
659	9149	118
659	13267	118
659	13291	118
659	25594	118
659	38143	118
659	40671	118
659	53201	118
659	88012	118
659	96242	118
659	114495	118
659	124416	118
659	156425	118
659	168827	118
659	171311	118
659	183722	118
659	184991	118
659	193423	118
659	211624	118
659	213984	118
659	224013	118
659	247050	118
659	248814	118
659	255017	118
659	263491	118
659	293977	118
659	314047	118
659	324545	118
659	326929	118
662	9149	450
662	13267	450
662	13291	450
662	25594	450
662	38143	450
662	40671	450
662	53201	450
662	88012	450
662	96242	450
662	114495	450
662	124416	450
662	156425	450
662	168827	450
662	171311	450
662	183722	450
662	184991	450
662	193423	450
662	211624	450
662	213984	450
662	224013	450
662	247050	450
662	248814	450
662	255017	450
662	263491	450
662	293977	450
662	314047	450
662	324545	450
662	326929	450
665	9149	406
665	13267	406
665	13291	406
665	25594	406
665	38143	406
665	40671	406
665	53201	406
665	88012	406
665	96242	406
665	114495	406
665	124416	406
665	156425	406
665	168827	406
665	171311	406
665	183722	406
665	184991	406
665	193423	406
665	211624	406
665	213984	406
665	224013	406
665	247050	406
665	248814	406
665	255017	406
665	263491	406
665	293977	406
665	314047	406
665	324545	406
665	326929	406
166554	995	123
166554	2932	123
166554	3306	123
131741	1319	265
184991	679	231
184991	746	231
184991	1120	231
184991	1140	231
184991	1148	231
184991	1321	231
184991	1467	231
184991	1550	231
184991	1560	231
184991	1729	231
184991	3932	231
158368	1191	187
158368	1196	187
158368	1396	187
158368	1580	187
158368	1587	187
158368	1878	187
158368	1906	187
60070	924	174
60070	998	174
60070	1108	174
60070	1224	174
60070	1519	174
60070	1569	174
60070	1621	174
60070	1769	174
60070	1848	174
60070	2873	174
60070	3125	174
60070	3192	174
60070	4932	174
60070	4974	174
679	9149	93
679	13267	93
679	13291	93
679	25594	93
679	38143	93
679	40671	93
679	53201	93
679	88012	93
679	96242	93
679	114495	93
679	124416	93
679	156425	93
679	168827	93
679	171311	93
679	183722	93
679	193423	93
679	211624	93
679	213984	93
679	224013	93
679	247050	93
679	248814	93
679	255017	93
679	263491	93
679	293977	93
679	314047	93
679	324545	93
679	326929	93
211624	746	433
211624	1120	433
211624	1140	433
211624	1148	433
211624	1321	433
211624	1467	433
211624	1550	433
211624	1560	433
211624	1729	433
211624	3932	433
301737	2766	353
322217	895	36
322217	1425	36
322217	3170	36
322217	3384	36
322217	3721	36
322217	3758	36
322217	4014	36
82603	1070	312
82603	3039	312
82603	3111	312
82603	3579	312
82605	1070	253
82605	3039	253
82605	3111	253
82605	3579	253
66224	799	89
66224	801	89
66224	802	89
66224	813	89
66224	819	89
66224	825	89
66224	843	89
66224	849	89
66224	865	89
66224	881	89
66224	964	89
66224	1041	89
66224	1056	89
66224	1243	89
66224	2009	89
66224	3932	89
84659	1571	497
84659	1702	497
84659	2942	497
84659	3872	497
49843	810	200
49843	945	200
49843	1046	200
49843	1576	200
49843	3906	200
697	1319	175
697	15784	175
697	17345	175
697	18009	175
697	21419	175
697	28207	175
697	40402	175
697	60101	175
697	71547	175
697	95095	175
697	95833	175
697	110435	175
697	120420	175
697	122022	175
697	132777	175
697	134272	175
697	135150	175
697	144209	175
697	164933	175
697	168968	175
697	173686	175
697	187710	175
697	187798	175
697	193454	175
697	199810	175
697	199991	175
697	200274	175
697	208233	175
697	214615	175
697	229264	175
697	240860	175
697	241516	175
697	250751	175
697	286205	175
697	286680	175
697	299717	175
697	300826	175
698	1319	19
698	15784	19
698	17345	19
698	18009	19
698	21419	19
698	28207	19
698	40402	19
698	60101	19
698	71547	19
698	95095	19
698	95833	19
698	110435	19
698	120420	19
698	122022	19
698	132777	19
698	134272	19
698	135150	19
698	144209	19
698	164933	19
698	168968	19
698	173686	19
698	187710	19
698	187798	19
698	193454	19
698	199810	19
698	199991	19
698	200274	19
698	208233	19
698	214615	19
698	229264	19
698	240860	19
698	241516	19
698	250751	19
698	286205	19
698	286680	19
698	299717	19
698	300826	19
31422	2766	244
203455	2936	417
203455	3113	417
203455	3812	417
203455	4072	417
314047	746	337
314047	1120	337
314047	1140	337
314047	1148	337
314047	1321	337
314047	1467	337
314047	1550	337
314047	1560	337
314047	1729	337
314047	3932	337
2752	1571	348
2752	1702	348
2752	133986	348
2752	247090	348
2752	2942	348
2752	3872	348
105154	789	80
105154	1475	80
105154	3234	80
105154	3626	80
266947	3932	43
2750	133986	203
2750	247090	203
53960	789	85
53960	1475	85
53960	3234	85
53960	3626	85
297673	789	494
297673	1475	494
297673	3234	494
297673	3626	494
47817	2772	220
47817	2796	220
47817	3679	220
2766	13168	25
2766	15481	25
2766	20384	25
2766	21467	25
2766	25477	25
2766	29651	25
2766	32193	25
2766	38721	25
2766	40495	25
2766	50945	25
2766	62203	25
2766	80722	25
2766	95841	25
2766	108481	25
2766	118669	25
2766	122074	25
2766	152465	25
2766	152530	25
2766	156597	25
2766	160659	25
2766	164561	25
2766	165006	25
2766	167331	25
2766	185493	25
2766	200099	25
2766	203876	25
2766	263031	25
2766	279483	25
2766	292030	25
2766	298093	25
2766	300431	25
2766	304072	25
2766	304663	25
2766	314089	25
2766	314763	25
2766	318260	25
2772	130253	286
2772	135912	286
2772	228472	286
2772	240748	286
2772	245193	286
2772	321310	286
725	1140	326
725	1626	326
725	11311	326
725	18362	326
725	31463	326
725	32563	326
725	37980	326
725	54221	326
725	67409	326
725	95377	326
725	103862	326
725	124286	326
725	178095	326
725	185451	326
725	187807	326
725	189790	326
725	200224	326
725	210345	326
725	215910	326
725	216945	326
725	220158	326
725	226282	326
725	229065	326
725	230474	326
725	249809	326
725	255542	326
725	271727	326
725	283684	326
725	298407	326
238295	1593	137
123607	1592	256
72412	789	357
72412	1475	357
72412	3234	357
72412	3626	357
150237	1319	32
156382	3234	357
156382	3626	357
287455	789	170
287455	1475	170
287455	3234	170
287455	3626	170
78556	789	364
78556	1475	364
78556	3234	364
78556	3626	364
228063	789	307
228063	1475	307
228063	3234	307
228063	3626	307
150242	789	210
150242	1475	210
150242	3234	210
150242	3626	210
92896	789	312
92896	1475	312
92896	3234	312
92896	3626	312
193249	960	44
193249	1625	44
193249	1626	44
193249	1651	44
193249	1960	44
193249	3045	44
193249	3556	44
193249	3565	44
193249	3574	44
193249	3586	44
193249	4857	44
193249	4900	44
195297	799	189
195297	801	189
195297	802	189
195297	813	189
195297	819	189
195297	825	189
195297	843	189
195297	849	189
195297	865	189
195297	881	189
195297	964	189
195297	1041	189
195297	1056	189
195297	1243	189
195297	2009	189
195297	3932	189
195298	799	332
195298	801	332
195298	802	332
195298	813	332
195298	819	332
195298	825	332
195298	843	332
195298	849	332
195298	865	332
195298	881	332
195298	964	332
195298	1041	332
195298	1056	332
195298	1243	332
195298	2009	332
195298	3932	332
129764	2936	209
129764	3113	209
129764	3812	209
129764	4072	209
295650	1592	369
31463	1841	413
31463	1911	413
31463	1927	413
31463	3839	413
230119	1592	74
746	9149	292
746	13267	292
746	13291	292
746	25594	292
746	38143	292
746	40671	292
746	53201	292
746	88012	292
746	96242	292
746	114495	292
746	124416	292
746	156425	292
746	168827	292
746	171311	292
746	183722	292
