FromNodeId	ToNodeId	Cluster
1660	131329	231
1660	152336	231
1660	152337	231
1660	222077	231
1660	235960	231
1660	284933	231
1660	284934	231
1660	304618	231
1660	304622	231
1660	312399	231
131329	3544	228
222077	4973	452
235960	3544	336
1661	61638	433
1661	86373	433
1661	235023	433
1661	253843	433
1661	299372	433
235023	4973	204
169114	1662	415
1662	169115	474
1662	222513	474
1662	249955	474
68576	1663	263
68576	3540	263
1663	198747	161
1663	246974	161
1663	246975	161
1663	246976	161
1663	255602	161
1663	260437	161
1663	308696	161
198747	3540	5
156326	1664	91
156326	2578	91
156326	2634	91
1664	180452	219
1664	232366	219
1664	309140	219
1664	309141	219
1664	311219	219
180452	4973	491
1665	173338	79
1665	198732	79
1665	301747	79
1665	301748	79
1665	315137	79
1665	315931	79
1667	249976	290
1667	249977	290
1667	257895	290
249976	3038	358
249976	4996	358
249977	4996	389
257895	4996	453
4591	1669	411
4591	49744	411
4591	118294	411
4591	181044	411
4591	242859	411
4591	250432	411
4591	254992	411
4591	254993	411
4591	254994	411
4591	259531	411
1669	29014	111
1669	41793	111
1669	45696	111
1669	53978	111
1669	101740	111
1669	131114	111
1669	160286	111
1669	176011	111
1669	176012	111
1669	180197	111
176012	2299	56
39768	1670	151
1670	73000	171
1670	132086	171
1670	143385	171
1670	158923	171
1670	184055	171
1670	207147	171
1670	224301	171
1670	224303	171
1670	236652	171
1670	254059	171
1670	4037	171
162435	1673	83
162435	3431	83
162435	3591	83
162435	4754	83
1673	211206	283
1673	214312	283
1673	221068	283
1673	240267	283
1673	240268	283
214312	3431	125
214312	3591	125
4260	1676	309
4260	2014	309
4260	2037	309
4260	3412	309
4260	185106	309
4260	188730	309
4260	266429	309
4260	299892	309
4260	312217	309
4260	314966	309
4260	4336	309
4260	4754	309
4260	4973	309
1676	75184	124
1676	93967	124
1676	140067	124
1676	147209	124
1676	268131	124
75184	2014	318
75184	3412	318
75184	4754	318
93967	2014	6
140067	2014	93
140067	3412	93
147209	2014	239
147209	3412	239
147209	4754	239
1677	230279	482
1677	234233	482
94231	1678	73
1678	94232	181
1678	100433	181
1678	100434	181
1678	133076	181
1678	222078	181
1678	222079	181
3898	121522	38
3898	121523	38
3898	127607	38
3898	127608	38
3898	127901	38
3898	127902	38
3898	194340	38
3898	196129	38
3898	196130	38
3898	199349	38
3898	204743	38
11125	1680	113
1680	104495	404
1680	104496	404
1680	104497	404
1680	104498	404
153745	1681	347
1681	157677	401
1681	157678	401
1681	157679	401
1681	159414	401
1681	159415	401
1681	159416	401
1681	159417	401
1681	193242	401
1681	193243	401
1681	251687	401
1681	262727	401
262727	4219	260
24589	1683	130
1683	95919	12
1683	101393	12
1683	108089	12
1683	164652	12
1683	193217	12
1683	193218	12
1683	193358	12
1683	193359	12
1683	198267	12
1683	201257	12
1683	204879	12
101393	4973	271
11293	1684	372
11293	4219	372
1684	58503	290
1684	81627	290
1684	140762	290
1684	230191	290
1684	240337	290
1684	240338	290
1684	240339	290
1684	240340	290
1684	240341	290
1684	240342	290
1684	260484	290
58503	4219	472
81627	4219	142
140762	4219	186
230191	4219	496
147499	1685	162
1685	147500	344
1685	147501	344
1685	150843	344
1685	157676	344
1685	159282	344
1685	159284	344
1685	159359	344
159282	3540	456
85861	1686	310
85861	3439	310
1686	154364	143
1686	163038	143
1686	163039	143
1686	165096	143
1686	166963	143
1686	172272	143
1686	183410	143
1686	217954	143
163039	3439	442
163039	4268	442
172272	3439	451
172272	4268	451
217954	4268	57
21747	1687	71
1687	103420	28
1687	168767	28
1687	206406	28
1687	213464	28
1687	213466	28
1687	213467	28
1687	222029	28
1687	222030	28
103420	4528	494
64710	1688	315
64710	4190	315
1688	76488	368
1688	200410	368
1688	253885	368
1688	253886	368
1688	253887	368
1688	265639	368
76488	4219	392
76488	4659	392
59787	1689	119
1689	207405	269
1689	225734	269
1689	225735	269
1689	225737	269
32711	1691	157
32711	4754	157
1691	250243	169
1691	250244	169
1691	250245	169
1691	257946	169
1691	257947	169
12370	1692	46
1692	129570	148
1692	152700	148
1692	160553	148
1692	186977	148
1692	212433	148
1692	220109	148
1692	224810	148
1692	245229	148
1692	245230	148
1692	245231	148
1692	247667	148
1692	252900	148
1692	256083	148
1692	306610	148
1692	309680	148
152700	2471	136
152700	4659	136
54440	1695	171
1695	188264	324
1695	205454	324
1695	211424	324
1695	230564	324
1695	230565	324
1695	230566	324
188264	3540	377
205454	3540	97
74924	1699	156
74924	4219	156
74924	4659	156
1699	85936	207
1699	108296	207
1699	160214	207
1699	205043	207
1699	292641	207
205043	2960	198
15503	1700	31
1700	17614	149
1700	20147	149
1700	26926	149
1700	52371	149
1700	68621	149
1700	80485	149
1700	108283	149
1700	118878	149
1700	132515	149
1700	138801	149
1700	145278	149
1700	147780	149
1700	153789	149
1700	153790	149
1700	154812	149
1700	195541	149
1700	196910	149
1700	196911	149
1700	196912	149
1700	248841	149
1700	263208	149
1700	265329	149
1700	280772	149
1700	284520	149
1700	305693	149
1700	309906	149
17614	2471	46
17614	4219	46
17614	4431	46
20147	4398	71
68621	4219	320
108283	4219	373
154812	4431	262
40202	1701	40
40202	4659	40
1701	46790	329
1701	139080	329
1701	144543	329
1701	231662	329
1701	273439	329
1701	273440	329
1701	285212	329
1701	303427	329
1701	306795	329
1701	311334	329
144543	4659	268
53455	1702	39
1702	138744	117
1702	138745	117
1702	184038	117
1702	211393	117
1702	211394	117
1702	211395	117
1702	211396	117
1702	4791	117
55196	1703	440
55196	4431	440
55196	4528	440
55196	4659	440
1703	91054	450
1703	117164	450
1703	160858	450
1703	238425	450
1703	238426	450
1703	243059	450
1703	2007	450
1703	4678	450
91054	4528	308
220503	1704	347
1704	250774	390
1704	250776	390
1704	282823	390
1704	282825	390
1704	306840	390
250774	4219	413
250774	4585	413
250776	4219	125
250776	4585	125
282823	4219	227
282825	4219	457
168160	1705	98
168160	4483	98
1705	168161	384
1705	169745	384
1705	177305	384
1705	178331	384
1705	185651	384
1705	4431	384
168161	4483	418
169745	4483	170
177305	4483	191
178331	4483	200
185651	4483	437
79850	1706	428
79850	2174	428
79850	2372	428
79850	4219	428
79850	4973	428
1706	79851	15
1706	107696	15
1706	107697	15
1706	156933	15
1706	193441	15
1706	4973	15
79851	2174	109
79851	2372	109
79851	4973	109
107696	2372	474
107696	4219	474
156933	2372	93
156933	4219	93
193441	4219	154
65678	1707	128
65678	4219	128
1707	100535	428
1707	132114	428
1707	212146	428
1707	212147	428
1707	213918	428
100535	4219	215
132114	4219	475
47743	1709	255
47743	4754	255
1709	62863	352
1709	71464	352
1709	72928	352
1709	92290	352
1709	121333	352
1709	130416	352
1709	134515	352
1709	166941	352
1709	230484	352
1709	245900	352
1709	258672	352
1709	260621	352
1709	267281	352
1709	268343	352
1709	268347	352
1709	268348	352
1709	268349	352
1709	269325	352
1709	293633	352
1709	301781	352
1709	304705	352
1709	305961	352
1709	305962	352
1709	307926	352
1709	308569	352
1709	309476	352
1709	311927	352
1709	313949	352
1709	316129	352
1709	1904	352
62863	2193	53
71464	4754	154
72928	2193	11
72928	4973	11
92290	4754	225
121333	4528	429
130416	4754	402
134515	4754	218
166941	4528	185
268343	3167	475
293633	3167	209
35980	1710	66
35980	4754	66
1710	41632	400
1710	53869	400
1710	54199	400
1710	60570	400
1710	64954	400
1710	95788	400
1710	137828	400
1710	139227	400
1710	142267	400
1710	203990	400
1710	208557	400
1710	234383	400
1710	261302	400
1710	295779	400
1710	310217	400
1710	310218	400
1710	310219	400
1710	310220	400
1710	310224	400
1710	310225	400
1710	310226	400
1710	312594	400
41632	4754	333
53869	2191	471
53869	2604	471
53869	4754	471
54199	4431	30
60570	4754	391
64954	4754	3
95788	2191	396
95788	4754	396
137828	4754	134
139227	4754	215
142267	4754	123
203990	4754	287
208557	4754	144
67710	1711	177
67710	4761	177
1711	132136	489
1711	135745	489
1711	143768	489
1711	218962	489
1711	218963	489
1711	278207	489
1711	293971	489
1711	306261	489
1711	306262	489
1711	306643	489
1711	306644	489
135745	4761	350
188301	1712	203
188301	4336	203
1712	188624	145
1712	188626	145
1712	188627	145
1712	212556	145
1712	226425	145
1712	307733	145
1712	308560	145
1712	308561	145
188624	4336	82
188626	4336	244
188627	4336	457
104400	1713	107
1713	221579	367
1713	224623	367
1713	243940	367
1713	255614	367
1713	275286	367
1713	281477	367
1713	299982	367
79527	1715	143
79527	4754	143
1715	215109	163
1715	217835	163
1715	217836	163
1715	219186	163
1715	241370	163
1715	241371	163
215109	4754	24
217836	4754	473
219186	4754	329
6017	1718	381
6017	3095	381
1718	27148	99
1718	27149	99
1718	27150	99
1718	27151	99
1718	27152	99
1719	2473	318
1719	6447	318
1719	6867	318
1719	13902	318
1719	14357	318
1719	14853	318
1719	18941	318
1719	22845	318
1719	27234	318
1719	27477	318
1719	31068	318
1719	31181	318
1719	31989	318
1719	32145	318
1719	32492	318
1719	36912	318
1719	38777	318
1719	39807	318
1719	40893	318
1719	42458	318
1719	42731	318
1719	45513	318
1719	45643	318
1719	46628	318
1719	52285	318
1719	53443	318
1719	57700	318
1719	59289	318
1719	60141	318
1719	67631	318
1719	68242	318
1719	68372	318
1719	70488	318
1719	73089	318
1719	76393	318
1719	76395	318
1719	76563	318
1719	76831	318
1719	77353	318
1719	77389	318
1719	81346	318
1719	85368	318
1719	85369	318
1719	85426	318
1719	86296	318
1719	88335	318
1719	89113	318
1719	90282	318
1719	91458	318
1719	92275	318
1719	93691	318
1719	94747	318
1719	97344	318
1719	98442	318
1719	99067	318
1719	100608	318
1719	104172	318
1719	104235	318
1719	104283	318
1719	104508	318
1719	104569	318
1719	104570	318
1719	105813	318
1719	112526	318
1719	112730	318
1719	113479	318
1719	114038	318
1719	114533	318
1719	115958	318
1719	115959	318
1719	116325	318
1719	118767	318
1719	118812	318
1719	118815	318
1719	118817	318
1719	121983	318
1719	121984	318
1719	123725	318
1719	125313	318
1719	125722	318
1719	126216	318
1719	126239	318
1719	126240	318
1719	126241	318
1719	128502	318
1719	130504	318
1719	130510	318
1719	131277	318
1719	135094	318
1719	135168	318
1719	135560	318
1719	136150	318
1719	136889	318
1719	138125	318
1719	138161	318
1719	141667	318
1719	141990	318
1719	142046	318
1719	143699	318
1719	143769	318
1719	144861	318
1719	145273	318
1719	148074	318
1719	148584	318
1719	148585	318
1719	148586	318
1719	148587	318
1719	148588	318
1719	148871	318
1719	148884	318
1719	150158	318
1719	150259	318
1719	150273	318
1719	150532	318
1719	150533	318
1719	151223	318
1719	151854	318
1719	151948	318
1719	152268	318
1719	152269	318
1719	153380	318
1719	153393	318
1719	154292	318
1719	154618	318
1719	155387	318
1719	155388	318
1719	155889	318
1719	155988	318
1719	156242	318
1719	156327	318
1719	156605	318
1719	156606	318
1719	157576	318
1719	157749	318
1719	157959	318
1719	158199	318
1719	158986	318
1719	159482	318
1719	160304	318
1719	160969	318
1719	161784	318
1719	162156	318
1719	162524	318
1719	166561	318
1719	166773	318
1719	167026	318
1719	167104	318
1719	167177	318
1719	167178	318
1719	167746	318
1719	167866	318
1719	168060	318
1719	168164	318
1719	168165	318
1719	168636	318
1719	168915	318
1719	169347	318
1719	169446	318
1719	169447	318
1719	169448	318
1719	169449	318
1719	169707	318
1719	170619	318
1719	171265	318
1719	171682	318
1719	171727	318
1719	171745	318
1719	171912	318
1719	171932	318
1719	173171	318
1719	173172	318
1719	173173	318
1719	173318	318
1719	173320	318
1719	174742	318
1719	175323	318
1719	175324	318
1719	176228	318
1719	176348	318
1719	176499	318
1719	176542	318
1719	176965	318
1719	177701	318
1719	177704	318
1719	178307	318
1719	181226	318
1719	182391	318
1719	182414	318
1719	182441	318
1719	182608	318
1719	182666	318
1719	182823	318
1719	183209	318
1719	183361	318
1719	183798	318
1719	184299	318
1719	184678	318
1719	185187	318
1719	185549	318
1719	185550	318
1719	185555	318
1719	185733	318
1719	187408	318
1719	187419	318
1719	187954	318
1719	188901	318
1719	188902	318
1719	188903	318
1719	188904	318
1719	188905	318
1719	188906	318
1719	188907	318
1719	189230	318
1719	189249	318
1719	189250	318
1719	189251	318
1719	189719	318
1719	189815	318
1719	189837	318
1719	191237	318
1719	191238	318
1719	191239	318
1719	191240	318
1719	191241	318
1719	191242	318
1719	191243	318
1719	191244	318
1719	191245	318
1719	191558	318
1719	191795	318
1719	192086	318
1719	192087	318
1719	193204	318
1719	193499	318
1719	193556	318
1719	193557	318
1719	195195	318
1719	195196	318
1719	195197	318
1719	195198	318
1719	195199	318
1719	195924	318
1719	195925	318
1719	195926	318
1719	196005	318
1719	196629	318
1719	197341	318
1719	197342	318
1719	197343	318
1719	197344	318
1719	197345	318
1719	197346	318
1719	198257	318
1719	198418	318
1719	199975	318
1719	200107	318
1719	200832	318
1719	200833	318
1719	202044	318
1719	202168	318
1719	202422	318
1719	205194	318
1719	205306	318
1719	205307	318
1719	205308	318
1719	205429	318
1719	205431	318
1719	205432	318
1719	205475	318
1719	205476	318
1719	205481	318
1719	205514	318
1719	205515	318
1719	205516	318
1719	205839	318
1719	205858	318
1719	205859	318
1719	207658	318
1719	207659	318
1719	208259	318
1719	208493	318
1719	209314	318
1719	212142	318
1719	212143	318
1719	212144	318
1719	212304	318
1719	212525	318
1719	212526	318
1719	212531	318
1719	212557	318
1719	213383	318
1719	214205	318
1719	214214	318
1719	214215	318
1719	214216	318
1719	214217	318
1719	214405	318
1719	214406	318
1719	214407	318
1719	214691	318
1719	214692	318
1719	214693	318
1719	215086	318
1719	215087	318
1719	217153	318
1719	217297	318
1719	217350	318
1719	217478	318
1719	217479	318
1719	220046	318
1719	221711	318
1719	222383	318
1719	222581	318
1719	222734	318
1719	222984	318
1719	223009	318
1719	223162	318
1719	223190	318
1719	223941	318
1719	223942	318
1719	224090	318
1719	224718	318
1719	225415	318
1719	226394	318
1719	226395	318
1719	226400	318
1719	226626	318
1719	227634	318
1719	229893	318
1719	230136	318
1719	230228	318
1719	230229	318
1719	230230	318
1719	230607	318
1719	230612	318
1719	230614	318
1719	230615	318
1719	231925	318
1719	232292	318
1719	233147	318
1719	233292	318
1719	234655	318
1719	235221	318
1719	236706	318
1719	236707	318
1719	236973	318
1719	238076	318
1719	238103	318
1719	238104	318
1719	238717	318
1719	240192	318
1719	240369	318
1719	240453	318
1719	240454	318
1719	240706	318
1719	240809	318
1719	240810	318
1719	240811	318
1719	243048	318
1719	243179	318
1719	244277	318
1719	244278	318
1719	244295	318
1719	244552	318
1719	246410	318
1719	246761	318
1719	246762	318
1719	247580	318
1719	247581	318
1719	250954	318
1719	251281	318
1719	251806	318
1719	251974	318
1719	252211	318
1719	253940	318
1719	259664	318
1719	260192	318
1719	260324	318
1719	260325	318
1719	260540	318
1719	260823	318
1719	261457	318
1719	262104	318
1719	263073	318
1719	268783	318
1719	269274	318
1719	269625	318
1719	269694	318
1719	271557	318
1719	271561	318
1719	272224	318
1719	278324	318
1719	278325	318
1719	279705	318
1719	280749	318
1719	281936	318
1719	283120	318
1719	283541	318
1719	283757	318
1719	285466	318
1719	288783	318
1719	290141	318
1719	290770	318
1719	290773	318
1719	291055	318
1719	293380	318
1719	293435	318
1719	293436	318
1719	293847	318
1719	293926	318
1719	296237	318
2473	10781	289
2473	26108	289
2473	100670	289
2473	103426	289
2473	123112	289
2473	157606	289
2473	158386	289
2473	236266	289
2473	263753	289
2473	289609	289
2473	301613	289
2473	301668	289
6867	2037	360
6867	3889	360
6867	4336	360
13902	2632	166
14853	2037	259
14853	2730	259
14853	3889	259
14853	4336	259
18941	4973	376
22845	4973	280
31181	3889	127
31181	4973	127
31989	3203	322
31989	4973	322
38777	4754	166
42458	4973	16
45513	2742	397
45513	3889	397
45513	4336	397
45513	4973	397
45643	1727	71
45643	4336	71
45643	4973	71
59289	2292	6
59289	4791	6
60141	4973	100
67631	4513	129
67631	4973	129
68372	2037	44
68372	2730	44
68372	3889	44
68372	4336	44
70488	2037	104
70488	3889	104
70488	4336	104
70488	4973	104
73089	4528	220
76563	2037	458
76563	4336	458
77389	4973	494
85426	2037	41
85426	4336	41
85426	4754	41
89113	2789	305
91458	2632	143
92275	4973	370
94747	4476	74
94747	4973	74
104283	3374	484
112730	2037	339
112730	3889	339
112730	4336	339
118767	3293	3
118767	4973	3
118812	4973	101
123725	3743	348
125313	4336	360
130510	4336	107
131277	3889	60
131277	4973	60
136889	4754	231
138125	4973	433
138161	4973	122
143769	4973	357
144861	4973	88
145273	4754	258
148584	2396	184
151854	2037	274
151854	4792	274
153380	4973	48
154292	4973	282
155988	1972	172
155988	4139	172
157749	4973	497
160969	4791	336
161784	4754	489
162156	3293	259
162156	4973	259
167104	4973	260
169707	4973	138
171745	4973	118
176965	4973	440
185549	4336	32
189230	4973	284
195925	4791	490
200107	4973	67
200832	2234	248
202044	4973	27
202422	2742	221
202422	3889	221
209314	4973	415
214214	2585	451
214215	2585	451
217478	1972	244
217479	1972	190
217479	4139	190
222581	4139	266
233147	4973	450
238104	2703	454
240369	3153	349
250954	4973	154
283120	3889	342
11497	1720	174
11497	4112	174
1720	16500	445
1720	36630	445
1720	85058	445
1720	93700	445
1720	94362	445
1720	105523	445
1720	121265	445
1720	152454	445
1720	156345	445
1720	156346	445
1720	160266	445
1720	160267	445
1720	166933	445
1720	166934	445
1720	166935	445
1720	173379	445
1720	175321	445
1720	176526	445
1720	179856	445
1720	180691	445
1720	180692	445
1720	194404	445
1720	195398	445
1720	198165	445
1720	200841	445
1720	213259	445
1720	213260	445
1720	213261	445
1720	219349	445
1720	222739	445
1720	237559	445
1720	246379	445
1720	246856	445
1720	249587	445
1720	279959	445
16500	4754	366
16500	4973	366
85058	4973	283
152454	4233	313
156345	4973	418
160266	4973	27
160267	4973	4
176526	4973	404
213260	2324	101
213260	2571	101
213261	2324	427
213261	2571	427
72766	1721	467
1721	168219	97
1721	181140	97
1721	182859	97
1721	215238	97
1721	217198	97
1721	226090	97
1721	226431	97
16872	1722	186
1722	37421	465
1722	37422	465
1722	40392	465
1722	40393	465
1722	64596	465
1722	64597	465
1722	69698	465
37422	4791	344
32322	1723	193
1723	34921	432
1723	36295	432
1723	36296	432
1723	49619	432
1723	50850	432
19137	4973	195
64803	4336	394
64803	4791	394
73115	4973	201
124738	4973	269
135050	4973	174
154356	4973	11
202400	4973	98
87665	1725	186
1725	105104	257
1725	116907	257
1725	116908	257
1725	116909	257
1725	120035	257
1725	153583	257
1725	204760	257
1725	204761	257
1725	233556	257
1725	239250	257
105104	3203	242
116907	3203	245
116909	3331	9
120035	4336	5
153583	3203	167
233556	3203	262
18824	1726	134
18824	4398	134
1726	38676	324
1726	186513	324
1726	186514	324
1726	195607	324
1726	247166	324
1726	247167	324
1726	306327	324
1727	70305	312
1727	74362	312
1727	79433	312
1727	117570	312
1727	118782	312
1727	118784	312
1727	156511	312
70305	4973	241
74362	4973	170
79433	4973	149
118782	4973	39
156511	4973	317
29980	1728	111
1728	63455	45
1728	64744	45
1728	113292	45
1728	191436	45
1728	251996	45
1728	251997	45
1728	302584	45
64744	4973	204
129367	1729	122
129367	2607	122
1729	146634	312
1729	165171	312
1729	209636	312
1729	300550	312
1729	315734	312
1729	316060	312
165171	2607	99
209636	2607	39
39557	1730	33
1730	47089	449
1730	55157	449
1730	105142	449
1730	173297	449
1730	316478	449
55157	4973	33
105142	2037	154
105142	4973	154
173297	2560	331
37727	1731	311
37727	1874	311
37727	2557	311
37727	3540	311
1731	44148	358
1731	45946	358
1731	48811	358
1731	48814	358
1731	48815	358
1731	49231	358
1731	51611	358
1731	54746	358
1731	109972	358
1731	116045	358
1731	148547	358
1731	148548	358
1731	148549	358
1731	148552	358
1731	167697	358
1731	179302	358
1731	179303	358
44148	1810	130
44148	3540	130
45946	2439	237
45946	3283	237
45946	3540	237
45946	4791	237
45946	4868	237
45946	4973	237
48811	1874	224
48811	3540	224
48814	3540	124
48815	1874	31
48815	3540	31
49231	1874	215
49231	3540	215
51611	1810	367
51611	3540	367
54746	3540	22
109972	3540	474
116045	1888	256
116045	3540	256
148547	3540	159
148548	3540	43
148549	3540	281
148552	1874	298
179302	1888	392
179302	3540	392
179303	1888	496
179303	3540	496
47242	1732	49
47242	3540	49
47242	4973	49
1732	62413	371
1732	103919	371
1732	124250	371
1732	141256	371
1732	145671	371
1732	147264	371
1732	189901	371
1732	197829	371
1732	205404	371
1732	205781	371
1732	205782	371
103919	3540	41
27345	1734	202
27345	2313	202
27345	4219	202
1734	78761	307
1734	78771	307
1734	104562	307
1734	104563	307
1734	111842	307
104562	2836	323
26909	3710	495
30426	3710	433
1738	39831	253
1738	59708	253
1738	80633	253
1738	80634	253
1738	80635	253
80633	1819	458
80633	1836	458
80633	2803	458
80634	1836	283
80634	2952	283
96065	1741	158
96065	4973	158
1741	164909	188
1741	177645	188
1741	197124	188
1741	221332	188
1741	221334	188
164909	3489	49
197124	1866	345
197124	1925	345
1742	81288	334
1742	107194	334
1742	107195	334
1742	109994	334
81288	2181	6
107194	1861	226
107194	2836	226
54968	1743	171
1743	66657	195
1743	66658	195
1743	99998	195
1743	99999	195
1743	100000	195
66657	4155	260
1744	42370	411
1744	93997	411
1744	109123	411
1744	109124	411
1744	109125	411
1744	2394	411
109124	4973	112
3361	1745	248
3361	87701	248
3361	132565	248
3361	133210	248
3361	137255	248
3361	137256	248
3361	144707	248
3361	153691	248
3361	153692	248
3361	153693	248
3361	174806	248
3361	174807	248
3361	177137	248
3361	255023	248
1745	35976	221
1745	105023	221
1745	105024	221
1745	105025	221
1745	105026	221
105026	4754	309
17442	1746	4
1746	17443	15
1746	28869	15
1746	36175	15
1746	38305	15
1746	47976	15
1746	50573	15
1746	50574	15
1746	53013	15
1746	65340	15
1746	67879	15
1746	121758	15
1746	138059	15
1746	154477	15
1746	250806	15
17443	4791	263
28869	4527	29
29043	1750	242
1750	40310	439
1750	54966	439
1750	68582	439
1750	91466	439
1750	117094	439
1750	125247	439
1750	149549	439
1750	164139	439
1750	195635	439
40310	4973	328
91466	3360	121
125247	3360	207
55352	1752	164
55352	4610	164
1752	128282	93
1752	182933	93
1752	268940	93
1752	268941	93
1752	268942	93
1752	268943	93
268941	4610	475
80416	1756	255
1756	95243	299
1756	105689	299
1756	118129	299
1756	122328	299
1756	122329	299
1756	284893	299
1756	285316	299
118129	2340	484
1758	47999	323
1758	139635	323
1758	139636	323
1758	139637	323
1758	142677	323
139637	4036	343
1759	2450	394
1759	5804	394
1759	9169	394
1759	9330	394
1759	10236	394
1759	13324	394
1759	13366	394
1759	16536	394
1759	22004	394
1759	23013	394
1759	23524	394
1759	26706	394
1759	30605	394
1759	33159	394
1759	33668	394
1759	43849	394
1759	43850	394
1759	43989	394
1759	43990	394
1759	44973	394
1759	48240	394
1759	55220	394
1759	57141	394
1759	59225	394
1759	59227	394
1759	60851	394
1759	65733	394
1759	65798	394
1759	68863	394
1759	70189	394
1759	70190	394
1759	70214	394
1759	70403	394
1759	72038	394
1759	75077	394
1759	75697	394
1759	75878	394
1759	75891	394
1759	75892	394
1759	75893	394
1759	75935	394
1759	75947	394
1759	75948	394
1759	75949	394
1759	75959	394
1759	76602	394
1759	76603	394
1759	76604	394
1759	76905	394
1759	77379	394
1759	77380	394
1759	77381	394
1759	77382	394
1759	77650	394
1759	79701	394
1759	80456	394
1759	80457	394
1759	80458	394
1759	80459	394
1759	80460	394
1759	80461	394
1759	80462	394
1759	80750	394
1759	80751	394
1759	80752	394
1759	81156	394
1759	81157	394
1759	81158	394
1759	81527	394
1759	81528	394
1759	81529	394
1759	81659	394
1759	81660	394
1759	81661	394
1759	81680	394
1759	81684	394
1759	81730	394
1759	82258	394
1759	82259	394
1759	82260	394
1759	82266	394
1759	82267	394
1759	82268	394
1759	82269	394
1759	82394	394
1759	82663	394
1759	82971	394
1759	83295	394
1759	83343	394
1759	84890	394
1759	85178	394
1759	85179	394
1759	85180	394
1759	85209	394
1759	86211	394
1759	86220	394
1759	86242	394
1759	86252	394
1759	86907	394
1759	86933	394
1759	87022	394
1759	87276	394
1759	87757	394
1759	87779	394
1759	88383	394
1759	95292	394
1759	101553	394
1759	101554	394
1759	101555	394
1759	101602	394
1759	101603	394
1759	101604	394
1759	101618	394
1759	101646	394
1759	101647	394
1759	101648	394
1759	101649	394
1759	101650	394
1759	101770	394
1759	101793	394
1759	101794	394
1759	101795	394
1759	101820	394
1759	101887	394
1759	101888	394
1759	102870	394
1759	103377	394
1759	103629	394
1759	103659	394
1759	104374	394
1759	104375	394
1759	104376	394
1759	104377	394
1759	104378	394
1759	105455	394
1759	105456	394
1759	105457	394
1759	107091	394
1759	107092	394
1759	107420	394
1759	107421	394
1759	107573	394
1759	107574	394
1759	107575	394
1759	107576	394
1759	107577	394
1759	107592	394
1759	107607	394
1759	107639	394
1759	108077	394
1759	108078	394
1759	108079	394
1759	108080	394
1759	108085	394
1759	108109	394
1759	108153	394
1759	108237	394
1759	108238	394
1759	108301	394
1759	108376	394
1759	109008	394
1759	109039	394
1759	109056	394
1759	109057	394
1759	109114	394
1759	110288	394
1759	110602	394
1759	110603	394
1759	110604	394
1759	110605	394
1759	112437	394
1759	112754	394
1759	113361	394
2450	2018	455
2450	35630	455
2450	98757	455
2450	150254	455
2450	182852	455
2450	286657	455
2450	289525	455
2450	289528	455
2450	3203	455
9330	3203	336
9330	4336	336
9330	4791	336
10236	2018	390
10236	2413	390
22004	2026	45
22004	3034	45
22004	3321	45
23013	3203	45
23013	4336	45
23524	2018	211
33159	3203	401
33159	4336	401
33668	2240	407
44973	2018	487
57141	2026	305
59227	4791	204
65798	2785	213
65798	3203	213
65798	3889	213
65798	4077	213
65798	4973	213
70403	3203	421
75077	2018	23
76603	4791	426
76905	3203	238
76905	3889	238
76905	4077	238
77379	2026	281
77380	2026	103
77380	3203	103
77381	2026	153
77382	2026	167
81157	2018	310
81659	2018	383
81660	2018	269
81661	2018	448
82259	3203	50
82260	3203	95
82269	2018	441
85180	2026	133
86211	2026	351
86907	2018	335
87779	3203	247
101770	3203	260
101770	3889	260
101820	4973	262
101887	3203	180
101888	3203	444
102870	3203	68
104378	3203	408
107574	3203	224
107575	3203	33
107577	3203	36
107592	2026	289
107639	3203	106
108080	3203	138
108085	4754	208
110288	3203	364
10292	1760	490
1760	10541	341
1760	10542	341
1760	72411	341
1760	72412	341
1760	75912	341
1760	75913	341
1760	75914	341
1760	77728	341
1760	77729	341
1760	77730	341
1760	78631	341
1760	78632	341
1760	78633	341
1760	78634	341
1760	78635	341
1760	78644	341
1760	78645	341
1760	78646	341
1760	78647	341
1760	78648	341
1760	78649	341
1760	78650	341
1760	78706	341
1760	82399	341
1760	82400	341
1760	82401	341
1760	82402	341
1760	83924	341
1760	83925	341
1760	83926	341
1760	109681	341
10541	3026	480
82402	3026	334
83926	3026	479
77717	1761	286
1761	77718	198
1761	77719	198
1761	79611	198
1761	79612	198
1761	79613	198
1761	81721	198
1761	81722	198
1761	81739	198
1761	107560	198
1761	107561	198
1761	107562	198
1761	108145	198
1761	108146	198
1761	108147	198
1761	109120	198
1761	109121	198
1761	4528	198
60879	1762	411
1762	66138	91
1762	78597	91
1762	78598	91
1762	78599	91
1762	78600	91
1762	78601	91
1762	78602	91
1762	85648	91
1762	85649	91
1762	107089	91
1762	107090	91
66138	3630	50
19843	3203	172
19843	4615	172
36655	4615	38
36657	3203	111
36657	4615	111
43376	4615	287
5912	1765	118
1765	78554	308
1765	78555	308
1765	78556	308
1765	78557	308
1765	78558	308
1765	105119	308
1765	105618	308
1765	105619	308
1765	105620	308
1765	105621	308
1765	105622	308
1765	105623	308
1765	113360	308
78556	2016	106
78556	3273	106
78556	3945	106
78558	2016	461
78558	3273	461
105119	2016	162
105119	3273	162
105119	3945	162
1767	77721	265
1767	77722	265
1767	77723	265
1767	77724	265
1767	78022	265
1767	78023	265
1767	80733	265
