5000	7875
287	3145	322
287	3386	322
287	3426	322
287	4103	322
287	4104	322
287	4105	322
287	4106	322
287	4107	322
287	4108	322
287	4109	322
287	4110	322
287	4111	322
287	4112	322
287	930	322
287	937	322
287	938	322
288	937	124
288	938	124
289	1826	302
289	2110	302
289	2113	302
289	2245	302
289	2298	302
289	2664	302
289	2668	302
289	2881	302
289	2882	302
289	2883	302
289	2884	302
289	2885	302
289	2886	302
289	2887	302
289	2888	302
289	930	302
289	937	302
289	938	302
290	937	391
290	938	391
291	1809	160
291	1884	160
291	2030	160
291	2107	160
291	2903	160
291	2904	160
291	2905	160
291	2906	160
291	2907	160
291	2908	160
291	2909	160
291	2910	160
291	2911	160
291	930	160
291	937	160
291	938	160
292	3689	98
292	3690	98
292	3691	98
292	3692	98
292	3693	98
292	3694	98
292	3695	98
292	3696	98
292	3697	98
292	3698	98
292	3699	98
292	3700	98
292	3701	98
292	3702	98
292	3703	98
292	3704	98
292	930	98
292	937	98
292	938	98
293	937	36
293	938	36
294	938	226
295	1848	388
295	3642	388
295	4055	388
295	4056	388
295	4057	388
295	4058	388
295	4059	388
295	4060	388
295	4061	388
295	4062	388
295	4063	388
295	4064	388
295	4065	388
295	4066	388
295	4067	388
295	4068	388
295	930	388
295	937	388
295	938	388
296	937	65
296	938	65
297	3688	222
297	4340	222
297	4341	222
297	4342	222
297	4343	222
297	4344	222
297	4345	222
297	4346	222
297	4347	222
297	4348	222
297	4349	222
297	4350	222
297	4351	222
297	4352	222
297	930	222
298	3978	394
298	3979	394
298	3980	394
298	3981	394
298	3982	394
298	3983	394
298	3984	394
298	3985	394
298	3986	394
298	3987	394
298	3988	394
298	3989	394
298	3990	394
298	3991	394
298	3992	394
298	3993	394
298	930	394
298	937	394
298	938	394
299	4775	240
299	4776	240
299	4777	240
299	4778	240
299	4779	240
299	4780	240
299	4781	240
299	4782	240
299	4783	240
299	4784	240
299	4785	240
299	4786	240
299	4787	240
299	4788	240
299	4789	240
299	4790	240
299	930	240
299	937	240
299	938	240
301	2898	393
301	2958	393
301	2959	393
301	2960	393
301	2961	393
301	2962	393
301	2963	393
301	2964	393
301	2965	393
301	2966	393
301	2967	393
301	2968	393
301	2969	393
301	2970	393
301	2971	393
301	930	393
301	937	393
301	938	393
302	937	218
302	938	218
303	937	90
303	938	90
304	2870	74
304	2871	74
304	2872	74
304	2873	74
304	2874	74
304	2875	74
304	2876	74
304	2877	74
304	2878	74
304	2939	74
304	3040	74
304	3328	74
304	3644	74
304	930	74
305	2127	375
305	2128	375
305	2129	375
305	2130	375
305	2131	375
305	2132	375
305	2133	375
305	2134	375
305	2135	375
305	2136	375
305	2137	375
305	2138	375
305	2139	375
305	2140	375
305	930	375
305	937	375
305	938	375
306	1976	194
306	2214	194
306	2701	194
306	2702	194
306	2912	194
306	2923	194
306	2990	194
306	3347	194
306	3785	194
306	3786	194
306	3787	194
306	3788	194
306	3789	194
306	4543	194
306	4544	194
306	4545	194
306	930	194
306	937	194
306	938	194
307	3083	227
307	4836	227
307	4837	227
307	4838	227
307	4839	227
307	4840	227
307	4841	227
307	4842	227
307	4843	227
307	4844	227
307	4845	227
307	4846	227
307	4847	227
307	4848	227
307	4849	227
307	4850	227
307	930	227
307	937	227
307	938	227
308	2040	92
308	2734	92
308	3809	92
308	3810	92
308	3811	92
308	3812	92
308	3813	92
308	3814	92
308	3815	92
308	3816	92
308	3817	92
308	3818	92
308	3819	92
308	3820	92
308	3821	92
308	4702	92
308	930	92
309	937	135
309	938	135
310	937	107
310	938	107
311	938	186
312	4181	96
312	4573	96
312	4574	96
312	4575	96
312	4576	96
312	4577	96
312	4578	96
312	4579	96
312	4580	96
312	4581	96
312	4582	96
312	4583	96
312	930	96
312	937	96
312	938	96
313	2111	43
313	2183	43
313	2184	43
313	2185	43
313	2186	43
313	2187	43
313	2188	43
313	2189	43
313	2190	43
313	2191	43
313	2192	43
313	2193	43
313	2290	43
313	2742	43
313	3790	43
313	3791	43
313	930	43
313	937	43
313	938	43
314	937	8
314	938	8
315	1934	245
315	1965	245
315	2255	245
315	2687	245
315	2688	245
315	2730	245
315	2814	245
315	2934	245
315	2935	245
315	2936	245
315	2937	245
315	2938	245
315	3063	245
315	3064	245
315	930	245
315	937	245
315	938	245
316	3362	97
316	3376	97
316	3377	97
316	3996	97
316	3997	97
316	3998	97
316	3999	97
316	4000	97
316	4001	97
316	4002	97
316	4003	97
316	4004	97
316	4005	97
316	4006	97
316	4547	97
316	930	97
316	937	97
316	938	97
317	1836	23
317	2781	23
317	2782	23
317	2783	23
317	2784	23
317	2785	23
317	2786	23
317	2787	23
317	2788	23
317	2789	23
317	2790	23
317	2861	23
317	2862	23
317	4548	23
317	4549	23
317	930	23
318	3585	96
318	3586	96
318	3588	96
318	3590	96
318	3591	96
318	3592	96
318	3593	96
318	3594	96
318	3595	96
318	3596	96
318	3597	96
318	3598	96
318	3599	96
318	3600	96
318	3614	96
318	3615	96
318	930	96
318	937	96
318	938	96
319	4587	188
319	4588	188
319	4589	188
319	4590	188
319	4591	188
319	4592	188
319	4593	188
319	4594	188
319	4595	188
319	4596	188
319	4597	188
319	4598	188
319	4599	188
319	4600	188
319	4601	188
319	4602	188
319	930	188
319	937	188
319	938	188
320	2744	267
320	2863	267
320	3098	267
320	3099	267
320	3100	267
320	3101	267
320	3102	267
320	3103	267
320	3104	267
320	3105	267
320	3106	267
320	3107	267
320	3108	267
320	3109	267
320	930	267
320	937	267
320	938	267
321	937	24
321	938	24
322	4449	346
322	4450	346
322	4451	346
322	4452	346
322	4453	346
322	4454	346
322	4455	346
322	4456	346
322	4457	346
322	4458	346
322	4459	346
322	4460	346
322	4461	346
322	4462	346
322	4463	346
322	4464	346
322	930	346
322	937	346
322	938	346
323	937	149
323	938	149
324	2892	22
324	3360	22
324	3361	22
324	4075	22
324	4076	22
324	4077	22
324	4078	22
324	4079	22
324	4080	22
324	4081	22
324	4082	22
324	4083	22
324	930	22
324	937	22
324	938	22
325	3454	282
325	3455	282
325	3456	282
325	3457	282
325	3458	282
325	3459	282
325	3460	282
325	3461	282
325	3462	282
325	3463	282
325	3464	282
325	3465	282
325	3466	282
325	930	282
325	937	282
325	938	282
326	2118	202
326	2899	202
326	3084	202
326	3085	202
326	3086	202
326	3087	202
326	3088	202
326	3089	202
326	3090	202
326	3091	202
326	3092	202
326	3093	202
326	3094	202
326	3095	202
326	3096	202
326	930	202
327	2997	389
327	2998	389
327	2999	389
327	3000	389
327	3001	389
327	3002	389
327	4936	389
327	4937	389
327	4938	389
327	4939	389
327	4940	389
327	4941	389
327	4942	389
327	930	389
327	937	389
327	938	389
328	3417	110
328	4221	110
328	4222	110
328	4223	110
328	4224	110
328	4225	110
328	4226	110
328	4227	110
328	4228	110
328	4229	110
328	4230	110
328	4231	110
328	4232	110
328	4233	110
328	4234	110
328	930	110
328	937	110
328	938	110
329	4294	245
329	4295	245
329	4296	245
329	4297	245
329	4298	245
329	4299	245
329	4300	245
329	4301	245
329	4302	245
329	4303	245
329	4304	245
329	930	245
330	3536	396
330	3537	396
330	3538	396
330	3539	396
330	930	396
330	937	396
330	938	396
331	1825	172
331	1837	172
331	1840	172
331	1849	172
331	1850	172
331	1851	172
331	1872	172
331	1873	172
331	1874	172
331	1875	172
331	2179	172
331	2180	172
331	2181	172
331	2182	172
331	2196	172
331	2197	172
331	930	172
332	2066	19
332	2223	19
332	2224	19
332	4709	19
332	4710	19
332	4711	19
332	4712	19
332	4713	19
332	4714	19
332	4715	19
332	4716	19
332	4717	19
332	930	19
333	1921	252
333	1959	252
333	2145	252
333	2146	252
333	2147	252
333	2148	252
333	2263	252
333	2293	252
333	2689	252
333	2690	252
333	2691	252
333	2692	252
333	2693	252
333	2694	252
333	3276	252
333	3445	252
333	930	252
334	3669	75
334	3670	75
334	3671	75
334	3672	75
334	3673	75
334	3674	75
334	3675	75
334	3676	75
334	3677	75
334	3678	75
334	3679	75
334	3680	75
334	3681	75
334	3682	75
334	3683	75
334	3684	75
334	930	75
335	937	159
335	938	159
336	2902	169
336	3735	169
336	3736	169
336	3737	169
336	3738	169
336	3739	169
336	3740	169
336	3741	169
336	3742	169
336	3743	169
336	3744	169
336	3745	169
336	3746	169
336	3747	169
336	3748	169
336	3749	169
336	930	169
336	937	169
336	938	169
337	1586	103
337	1822	103
337	1827	103
337	1828	103
337	1830	103
337	1831	103
337	1841	103
337	1855	103
337	1856	103
337	1857	103
337	1858	103
337	2195	103
337	2210	103
337	2211	103
337	2212	103
337	2213	103
337	930	103
337	937	103
337	938	103
338	4684	191
338	4685	191
338	4686	191
338	4687	191
338	4688	191
338	4689	191
338	4690	191
338	4691	191
338	4692	191
338	4693	191
338	4694	191
338	4695	191
338	4696	191
338	4697	191
338	4698	191
338	4699	191
338	930	191
338	937	191
338	938	191
339	2838	396
339	2839	396
339	2840	396
339	2985	396
339	2986	396
339	3299	396
339	3301	396
339	4195	396
339	4196	396
339	4197	396
339	4198	396
339	4199	396
339	4200	396
339	4201	396
339	4202	396
339	930	396
339	937	396
339	938	396
340	937	126
340	938	126
341	2833	112
341	3528	112
341	3529	112
341	3530	112
341	3531	112
341	3532	112
341	3533	112
341	3534	112
341	3535	112
341	4192	112
341	930	112
341	937	112
341	938	112
342	3706	60
342	3727	60
342	3728	60
342	3729	60
342	3730	60
342	3731	60
342	3732	60
342	4095	60
342	4096	60
342	4097	60
342	4098	60
342	4099	60
342	4100	60
342	4101	60
342	4102	60
342	930	60
342	937	60
342	938	60
343	2719	150
343	2720	150
343	2721	150
343	2915	150
343	4279	150
343	4280	150
343	4281	150
343	4282	150
343	4283	150
343	4284	150
343	4285	150
343	4286	150
343	4287	150
343	4288	150
343	4289	150
343	4290	150
343	930	150
343	937	150
343	938	150
344	2719	11
344	2720	11
344	2721	11
344	2915	11
344	4279	11
344	4280	11
344	4281	11
344	4282	11
344	4283	11
344	4284	11
344	4285	11
344	4286	11
344	4287	11
344	4288	11
344	4289	11
344	4290	11
344	930	11
345	3375	56
345	3782	56
345	3934	56
345	4084	56
345	4270	56
345	4271	56
345	4272	56
345	4273	56
345	4274	56
345	4275	56
345	4276	56
345	4277	56
345	4278	56
345	930	56
345	937	56
345	938	56
346	3260	235
346	4885	235
346	4886	235
346	4887	235
346	4888	235
346	4889	235
346	4890	235
346	4891	235
346	4892	235
346	4893	235
346	4894	235
346	4895	235
346	4896	235
346	4897	235
346	930	235
346	937	235
346	938	235
347	2054	258
347	2092	258
347	3066	258
347	4240	258
347	4241	258
347	4242	258
347	4243	258
347	4244	258
347	4245	258
347	4246	258
347	4247	258
347	4248	258
347	4249	258
347	4250	258
347	4251	258
347	4252	258
347	930	258
348	2879	364
348	4955	364
348	4956	364
348	4957	364
348	4958	364
348	4959	364
348	4960	364
348	4961	364
348	4962	364
348	4963	364
348	4964	364
348	4965	364
348	4966	364
348	4967	364
348	4968	364
348	930	364
348	937	364
348	938	364
349	3474	37
349	4257	37
349	4258	37
349	4259	37
349	4260	37
349	4261	37
349	4263	37
349	4264	37
349	4265	37
349	4266	37
349	930	37
349	937	37
349	938	37
350	2221	168
350	3166	168
350	3200	168
350	3201	168
350	3202	168
350	3203	168
350	3518	168
350	4203	168
350	4204	168
350	4205	168
350	4206	168
350	4207	168
350	4208	168
350	4209	168
350	930	168
350	937	168
350	938	168
351	3547	268
351	3995	268
351	4353	268
351	4354	268
351	4355	268
351	4356	268
351	4357	268
351	4358	268
351	4359	268
351	4360	268
351	4361	268
351	4362	268
351	4363	268
351	4364	268
351	4365	268
351	4366	268
351	930	268
351	937	268
351	938	268
352	1946	319
352	2200	319
352	3254	319
352	4724	319
352	4725	319
352	4726	319
352	4727	319
352	4728	319
352	4729	319
352	4730	319
352	4731	319
352	4732	319
352	4733	319
352	930	319
352	937	319
352	938	319
353	3247	281
353	3758	281
353	3793	281
353	4465	281
353	4466	281
353	4467	281
353	4468	281
353	4469	281
353	4470	281
353	4471	281
353	4472	281
353	4473	281
353	4474	281
353	4475	281
353	4476	281
353	930	281
353	937	281
353	938	281
354	930	148
354	937	148
354	938	148
355	930	313
355	937	313
355	938	313
356	937	189
356	938	189
357	930	172
357	937	172
357	938	172
358	930	316
358	937	316
358	938	316
359	930	85
359	937	85
359	938	85
360	930	177
361	930	34
361	937	34
361	938	34
362	937	383
362	938	383
363	930	21
363	937	21
363	938	21
364	930	195
364	937	195
364	938	195
365	930	145
366	930	33
366	937	33
366	938	33
367	930	8
367	937	8
367	938	8
368	930	155
368	937	155
368	938	155
369	930	126
370	930	83
370	937	83
370	938	83
371	930	111
371	937	111
371	938	111
372	930	64
372	937	64
372	938	64
373	930	58
374	930	3
374	937	3
374	938	3
375	930	161
375	937	161
375	938	161
376	930	65
377	930	292
377	937	292
377	938	292
378	930	265
378	937	265
378	938	265
379	930	253
379	937	253
379	938	253
380	930	53
381	930	101
381	937	101
381	938	101
382	930	93
382	937	93
382	938	93
383	930	25
383	937	25
383	938	25
384	930	120
385	930	267
385	937	267
385	938	267
386	2915	71
386	930	71
386	937	71
386	938	71
387	930	80
387	937	80
387	938	80
388	930	193
389	930	140
390	930	92
390	937	92
390	938	92
391	930	133
391	937	133
391	938	133
392	930	382
393	937	139
393	938	139
394	930	392
394	937	392
394	938	392
395	937	66
395	938	66
396	930	183
397	930	157
398	930	340
398	937	340
398	938	340
399	930	286
400	930	167
401	937	330
401	938	330
402	930	328
402	937	328
402	938	328
403	930	179
404	930	67
404	937	67
405	930	122
406	930	364
407	930	47
408	930	309
409	930	77
410	930	273
410	937	273
411	937	20
411	938	20
412	930	188
412	937	188
412	938	188
413	930	74
413	937	74
413	938	74
414	937	155
414	938	155
2199	924	318
2199	942	318
415	937	311
415	938	311
419	930	353
419	937	353
419	938	353
416	937	165
416	938	165
417	930	60
417	937	60
417	938	60
422	930	215
422	937	215
422	938	215
418	937	155
418	938	155
420	937	276
420	938	276
421	937	326
421	938	326
423	930	85
423	937	85
423	938	85
424	937	298
424	938	298
425	930	304
425	937	304
425	938	304
426	930	22
426	937	22
427	930	390
427	937	390
428	930	77
429	937	240
429	938	240
430	937	383
430	938	383
431	937	357
431	938	357
432	776	191
432	930	191
432	937	191
432	938	191
433	937	262
433	938	262
434	937	377
434	938	377
435	930	103
435	937	103
435	938	103
436	937	50
436	938	50
437	937	324
437	938	324
439	4587	46
439	4588	46
439	4589	46
439	4590	46
439	4591	46
439	4592	46
439	4593	46
439	4594	46
439	4595	46
439	4596	46
439	4597	46
439	4598	46
439	4599	46
439	4600	46
439	4601	46
439	4602	46
439	938	46
440	937	44
441	937	294
441	938	294
442	937	36
442	938	36
443	937	227
443	938	227
444	937	113
445	937	339
445	938	339
446	937	200
446	938	200
447	937	276
448	937	239
448	938	239
449	937	194
449	938	194
450	937	264
450	938	264
451	937	267
451	938	267
452	937	15
452	938	15
453	937	315
453	938	315
454	937	154
454	938	154
455	937	177
455	938	177
456	4684	3
456	4685	3
456	4686	3
456	4687	3
456	4688	3
456	4689	3
456	4690	3
456	4691	3
456	4692	3
456	4693	3
456	4694	3
456	4695	3
456	4696	3
456	4697	3
456	4698	3
456	4699	3
456	937	3
456	938	3
457	930	188
457	937	188
457	938	188
458	4181	201
458	4573	201
458	4574	201
458	4575	201
458	4576	201
458	4577	201
458	4578	201
458	4579	201
458	4580	201
458	4583	201
458	938	201
459	930	151
459	937	151
459	938	151
460	937	76
460	938	76
461	930	170
461	937	170
462	937	299
462	938	299
463	937	389
464	937	157
464	938	157
465	930	150
465	937	150
465	938	150
466	930	349
466	937	349
466	938	349
467	937	7
467	938	7
468	930	214
468	937	214
468	938	214
469	937	54
470	930	190
470	938	190
471	930	322
472	930	351
472	937	351
472	938	351
473	930	81
474	930	167
474	937	167
474	938	167
475	937	240
475	938	240
476	937	37
476	938	37
477	930	49
477	937	49
477	938	49
478	930	158
479	937	55
479	938	55
480	3585	143
480	3586	143
480	3587	143
480	3588	143
480	3590	143
480	3591	143
480	3592	143
480	3593	143
480	3594	143
480	3595	143
480	3596	143
480	3597	143
480	3598	143
480	3599	143
480	3600	143
480	3614	143
480	3615	143
480	930	143
480	937	143
480	938	143
481	937	270
481	938	270
482	938	361
483	937	314
483	938	314
484	930	290
485	930	144
485	937	144
485	938	144
486	930	296
486	937	296
486	938	296
487	930	157
487	937	157
487	938	157
488	937	108
488	938	108
489	938	298
490	930	279
490	937	279
490	938	279
3041	868	70
3041	872	70
491	937	135
491	938	135
492	937	169
492	938	169
493	930	171
493	937	171
493	938	171
494	930	359
494	938	359
495	930	47
495	937	47
495	938	47
3042	868	135
3042	872	135
3043	868	19
3043	872	19
496	937	162
497	930	396
497	937	396
497	938	396
498	930	6
499	937	174
500	930	279
500	937	279
500	938	279
501	937	373
501	938	373
502	937	57
502	938	57
503	930	85
503	937	85
503	938	85
504	930	163
504	937	163
505	930	272
505	937	272
505	938	272
506	937	339
506	938	339
507	937	172
507	938	172
508	930	208
508	937	208
508	938	208
509	930	255
509	937	255
509	938	255
510	930	384
2799	567	6
511	937	150
511	938	150
512	930	38
512	937	38
512	938	38
513	930	100
513	937	100
513	938	100
514	930	133
514	937	133
514	938	133
515	930	60
515	937	60
515	938	60
516	930	320
517	937	231
517	938	231
518	930	109
518	937	109
518	938	109
519	930	183
520	930	127
520	937	127
520	938	127
521	930	282
521	937	282
521	938	282
522	930	18
522	937	18
522	938	18
2249	900	86
2249	924	86
523	937	261
523	938	261
524	1890	113
524	1939	113
524	2073	113
524	2074	113
524	2112	113
524	2142	113
524	2291	113
524	2793	113
524	2805	113
524	2844	113
524	2845	113
524	2987	113
524	3159	113
524	3161	113
524	3162	113
524	3163	113
524	3164	113
525	937	4
525	938	4
526	938	293
527	937	394
527	938	394
528	937	185
529	930	13
529	937	13
529	938	13
530	937	9
530	938	9
531	930	35
531	937	35
531	938	35
532	937	95
532	938	95
533	937	43
533	938	43
534	930	38
534	937	38
534	938	38
535	930	137
536	930	190
537	937	385
537	938	385
538	937	268
538	938	268
539	930	390
539	938	390
540	930	94
540	937	94
540	938	94
541	930	141
542	930	378
542	937	378
542	938	378
543	930	80
543	937	80
543	938	80
544	930	366
544	937	366
544	938	366
545	930	340
545	937	340
545	938	340
546	937	81
546	938	81
547	930	256
547	937	256
547	938	256
548	930	113
548	937	113
548	938	113
549	937	289
549	938	289
1918	870	87
1918	924	87
550	930	328
550	937	328
550	938	328
551	930	144
552	930	104
2250	772	388
2250	821	388
3654	855	133
3654	867	133
553	4183	45
553	4185	45
554	2712	305
554	3234	305
554	3329	305
554	3330	305
554	3332	305
554	3333	305
554	3334	305
554	3335	305
554	3336	305
554	3337	305
554	3338	305
554	3339	305
554	3341	305
554	3342	305
555	937	286
555	938	286
556	2240	213
556	930	213
557	930	116
558	930	175
558	937	175
558	938	175
559	937	114
559	938	114
560	937	243
560	938	243
561	930	38
562	937	237
562	938	237
563	2915	186
563	725	186
563	930	186
564	4587	287
564	4588	287
564	4589	287
564	4590	287
564	4591	287
564	4592	287
564	4593	287
564	4594	287
564	4595	287
564	4596	287
564	4597	287
564	4598	287
564	4599	287
564	4600	287
564	4601	287
564	4602	287
564	938	287
565	937	15
565	938	15
566	2040	338
566	2734	338
566	3809	338
566	3810	338
566	3811	338
566	3812	338
566	3813	338
566	3814	338
566	3815	338
566	3816	338
566	3817	338
566	3818	338
566	3819	338
566	3820	338
566	3821	338
566	4702	338
566	827	338
566	850	338
566	908	338
566	930	338
567	3348	231
567	3937	231
567	3938	231
567	3939	231
567	3940	231
567	3941	231
567	3942	231
567	3943	231
567	3944	231
567	3945	231
567	3946	231
567	3947	231
567	658	231
567	700	231
567	851	231
568	937	149
569	937	137
569	938	137
570	938	384
571	938	208
572	937	271
572	938	271
573	937	164
573	938	164
574	937	322
574	938	322
575	937	108
575	938	108
576	938	22
577	937	385
577	938	385
578	938	389
579	937	22
579	938	22
580	937	341
580	938	341
581	937	147
581	938	147
582	937	322
582	938	322
584	4401	89
584	4402	89
584	4403	89
584	4404	89
584	4405	89
584	4406	89
584	4407	89
584	4408	89
584	4409	89
584	4410	89
584	4411	89
584	4412	89
584	4413	89
584	4414	89
584	4415	89
584	4416	89
584	4417	89
1919	660	275
585	4183	15
585	4185	15
2322	900	155
2322	924	155
2323	900	27
2323	924	27
2324	900	216
2324	924	216
2325	900	94
2325	924	94
586	1824	259
586	2010	259
586	2065	259
586	2141	259
586	2305	259
586	2819	259
586	3622	259
586	3957	259
586	3958	259
586	3959	259
586	3960	259
586	3961	259
586	3962	259
586	3963	259
586	3964	259
586	3965	259
586	3966	259
586	3967	259
586	3968	259
586	3969	259
586	3970	259
2326	900	374
2326	924	374
2327	900	88
2327	924	88
2328	900	40
2328	924	40
2329	900	157
2329	924	157
2330	924	198
2332	924	340
2331	924	16
2333	900	257
2333	924	257
2334	924	332
2335	924	377
2336	924	362
2337	900	311
2337	924	311
2338	924	3
2339	924	285
2340	900	72
2340	924	72
2341	900	227
2341	924	227
2342	924	231
2343	900	250
2343	924	250
2344	924	384
2345	900	380
2345	924	380
2346	924	239
2347	900	399
2347	924	399
2348	900	304
2348	924	304
2349	900	232
2349	924	232
2350	900	364
2350	924	364
2949	615	223
2949	655	223
2949	701	223
2950	616	212
2950	777	212
2950	778	212
2351	900	24
2351	924	24
2352	900	379
2352	924	379
2353	900	16
2353	924	16
2354	924	167
2355	900	28
2355	924	28
2951	616	368
2951	777	368
2951	778	368
2356	900	317
2356	924	317
2358	900	17
2358	924	17
2359	900	283
2359	924	283
2360	924	268
2361	900	81
2361	924	81
2357	924	395
2362	924	341
2364	900	91
2364	924	91
2365	924	219
2363	924	305
587	937	367
587	938	367
588	937	368
588	938	368
2368	924	281
589	937	273
589	938	273
590	930	114
591	930	110
591	937	110
591	938	110
2369	900	353
2369	924	353
593	937	343
593	938	343
594	938	323
2370	900	357
2370	924	357
2371	900	399
2371	924	399
592	937	272
592	938	272
2376	900	114
2376	924	114
595	937	388
595	938	388
2372	924	144
2377	924	140
596	937	209
596	938	209
2374	900	173
2374	924	173
2375	900	141
2375	924	141
2378	924	328
597	930	305
597	937	305
597	938	305
2379	924	256
2380	924	1
2381	924	261
598	930	354
598	937	354
598	938	354
2382	924	338
600	930	311
600	937	311
600	938	311
2383	924	184
2384	924	54
2385	924	262
599	1854	127
599	3044	127
599	3045	127
599	3046	127
599	3047	127
599	3048	127
599	3062	127
599	3275	127
599	3287	127
599	3288	127
599	3292	127
599	3296	127
599	3297	127
599	3298	127
599	3313	127
599	3648	127
599	3649	127
599	3650	127
2386	924	311
2387	924	271
2388	924	33
601	937	291
601	938	291
602	930	387
602	937	387
602	938	387
603	937	236
603	938	236
604	930	264
605	930	156
606	930	252
607	930	394
607	937	394
607	938	394
608	937	78
608	938	78
609	930	273
610	930	104
610	938	104
611	930	233
612	937	352
612	938	352
613	930	370
614	930	261
615	1900	49
615	2176	49
615	2247	49
615	3196	49
615	3225	49
615	3226	49
615	3230	49
615	3507	49
615	3509	49
615	3510	49
615	3511	49
615	3512	49
615	3513	49
615	3515	49
615	3824	49
615	3826	49
615	3827	49
615	3828	49
615	3829	49
615	4701	49
2389	900	116
2389	924	116
2390	900	41
2390	924	41
2391	900	370
2391	924	370
2392	900	37
2392	924	37
2393	924	42
2394	900	196
2394	924	196
2395	900	372
2395	924	372
2396	900	235
2396	924	235
2397	924	205
2398	900	303
2398	924	303
2399	900	339
2399	924	339
2400	924	148
2401	924	384
1920	660	138
2176	655	278
2176	701	278
2402	900	73
2402	924	73
2403	900	375
2403	924	375
2404	924	221
2405	900	387
2405	924	387
2406	900	52
2406	924	52
2407	900	314
2407	924	314
2408	924	71
2409	924	361
2410	924	394
2411	900	81
2411	924	81
2412	924	145
2413	900	148
2413	924	148
2414	900	118
2414	924	118
2415	924	380
2416	900	116
2416	924	116
2417	924	8
2418	924	201
2101	900	211
2101	924	211
2419	900	354
2419	924	354
2420	900	287
2420	924	287
2421	900	164
2421	924	164
2422	900	314
2422	924	314
2423	900	247
2423	924	247
2424	924	21
2425	900	0
2425	924	0
2426	900	19
2426	924	19
2427	924	3
2428	900	98
2428	924	98
2429	900	352
2429	924	352
2430	900	283
2430	924	283
2431	900	188
2431	924	188
2432	900	358
2432	924	358
2433	900	162
2433	924	162
2434	900	135
2434	924	135
2435	900	354
2435	924	354
2436	900	229
2436	924	229
2437	900	334
2437	924	334
2438	924	10
2439	900	1
2439	924	1
2440	900	135
2440	924	135
2441	924	70
2442	900	82
2442	924	82
2443	900	77
2443	924	77
2444	924	222
2445	900	143
2445	924	143
2446	900	338
2446	924	338
2447	924	192
2448	900	128
2448	924	128
2449	900	81
2449	924	81
2450	924	5
2451	900	305
2451	924	305
2452	924	180
2453	924	169
2454	924	375
2455	900	4
2455	924	4
616	1833	250
616	1900	250
616	1978	250
616	2059	250
616	3198	250
616	3227	250
616	3228	250
616	3830	250
616	3831	250
616	3832	250
616	3833	250
616	3834	250
616	3835	250
616	3836	250
616	3837	250
616	3838	250
616	3840	250
616	3841	250
616	3842	250
616	3855	250
2456	900	318
2456	924	318
2457	924	27
2458	900	60
2458	924	60
617	773	110
2459	924	119
2460	900	290
2460	924	290
618	1889	274
618	3223	274
618	3359	274
618	3503	274
618	4401	274
618	4402	274
618	4403	274
618	4404	274
618	4405	274
618	4406	274
618	4407	274
618	4408	274
618	4409	274
618	4410	274
618	4411	274
618	4412	274
618	4413	274
618	4414	274
618	4415	274
618	4416	274
618	4417	274
2461	900	347
2461	924	347
619	937	182
619	938	182
620	930	231
620	937	231
620	938	231
2462	924	7
621	930	222
621	937	222
621	938	222
622	930	46
622	937	46
622	938	46
2463	900	280
2463	924	280
623	937	317
2464	900	101
2464	924	101
624	937	177
624	938	177
625	937	382
625	938	382
2469	900	192
2469	924	192
626	937	67
626	938	67
627	937	397
627	938	397
2467	924	1
2472	900	256
2472	924	256
628	937	112
628	938	112
2476	900	365
2476	924	365
629	937	290
630	930	388
630	937	388
631	937	363
631	938	363
2477	924	110
2478	924	151
2479	924	40
2480	900	259
2480	924	259
2481	900	95
2481	924	95
2483	900	36
2483	924	36
2484	900	295
2484	924	295
632	937	237
632	938	237
2485	924	23
2486	924	143
633	938	165
2488	900	137
2488	924	137
2489	900	166
2489	924	166
2490	900	291
2490	924	291
2487	900	252
2487	924	252
2492	900	367
2492	924	367
2491	900	140
2491	924	140
2493	924	285
2494	924	182
2495	900	69
2495	924	69
2496	900	373
2496	924	373
2497	900	394
2497	924	394
2498	900	205
2498	924	205
2499	900	251
2499	924	251
2500	900	398
2500	924	398
634	1854	303
634	3044	303
634	3045	303
634	3047	303
634	3048	303
634	3275	303
634	3286	303
634	3287	303
634	3289	303
634	3290	303
634	3294	303
634	3295	303
634	3296	303
634	3297	303
634	3647	303
634	3650	303
2501	924	166
2502	900	70
2502	924	70
2503	924	235
635	937	44
635	938	44
636	937	234
636	938	234
2505	900	101
2505	924	101
2506	900	229
2506	924	229
637	937	323
637	938	323
2508	900	384
2508	924	384
2509	900	326
2509	924	326
638	937	190
638	938	190
639	930	348
639	938	348
640	937	3
640	938	3
2507	924	213
641	930	382
642	930	345
642	938	345
2515	924	25
2517	924	12
643	930	399
643	937	399
643	938	399
644	930	337
644	937	337
644	938	337
645	930	214
645	937	214
645	938	214
646	930	241
647	930	323
647	938	323
648	930	204
2519	924	396
649	930	62
2525	900	195
2525	924	195
650	937	312
650	938	312
2526	924	288
651	938	232
2527	900	186
2527	924	186
2528	900	73
2528	924	73
2529	900	323
2529	924	323
2530	900	335
2530	924	335
2531	924	43
2532	900	71
2532	924	71
2533	900	115
2533	924	115
2534	924	360
2535	900	78
2535	924	78
2536	924	63
2537	900	322
2537	924	322
2538	924	7
2540	900	81
2540	924	81
2541	924	69
2543	924	206
652	2090	160
652	2091	160
652	3097	160
652	3550	160
652	3551	160
652	3552	160
