5000	145025
129	858	46
858	129	45
129	980	46
980	129	124
129	1008	46
1008	129	133
129	1017	46
1017	129	381
129	1025	46
1025	129	113
129	1126	46
1126	129	140
129	1158	46
1158	129	222
129	1327	46
1327	129	73
129	1483	46
1483	129	24
129	1550	46
1550	129	289
129	1568	46
1568	129	359
129	1758	46
1758	129	323
129	1839	46
1839	129	276
129	1856	46
1856	129	30
129	1993	46
1993	129	258
129	2119	46
2119	129	37
129	2198	46
2198	129	220
129	2390	46
2390	129	244
129	2447	46
2447	129	174
129	2553	46
2553	129	206
129	3186	46
3186	129	257
129	398	46
398	129	106
129	403	46
403	129	190
129	407	46
407	129	116
129	409	46
409	129	116
129	162	46
162	129	231
129	498	46
498	129	346
129	502	46
502	129	222
129	507	46
507	129	74
129	175	46
175	129	207
129	537	46
537	129	139
129	193	46
193	129	129
129	569	46
569	129	294
129	572	46
572	129	13
129	574	46
574	129	51
129	578	46
578	129	159
129	381	46
381	129	338
129	722	46
722	129	164
129	808	46
808	129	114
129	298	46
298	129	250
129	814	46
814	129	192
129	453	46
453	129	352
129	481	46
481	129	231
129	711	46
711	129	312
129	861	46
861	129	132
129	862	46
862	129	122
129	863	46
863	129	98
129	875	46
875	129	304
129	877	46
877	129	345
129	448	46
448	129	261
129	475	46
475	129	48
129	896	46
896	129	120
129	938	46
938	129	141
129	941	46
941	129	28
129	1124	46
1124	129	186
129	131	46
131	129	211
129	135	46
135	129	27
129	144	46
144	129	13
129	147	46
147	129	360
129	226	46
226	129	106
129	262	46
262	129	105
129	312	46
312	129	130
129	399	46
399	129	105
129	402	46
402	129	281
129	422	46
422	129	21
129	445	46
445	129	339
129	538	46
538	129	162
129	539	46
539	129	16
129	593	46
593	129	283
129	600	46
600	129	65
129	611	46
611	129	36
129	617	46
617	129	39
129	619	46
619	129	83
129	640	46
640	129	189
129	665	46
665	129	100
129	675	46
675	129	218
129	682	46
682	129	221
129	689	46
689	129	81
129	744	46
744	129	298
129	763	46
763	129	37
129	766	46
766	129	312
129	777	46
777	129	176
129	794	46
794	129	37
129	797	46
797	129	379
129	819	46
819	129	7
129	821	46
821	129	296
129	897	46
897	129	299
129	924	46
924	129	70
129	960	46
960	129	73
129	985	46
985	129	135
129	991	46
991	129	386
129	1018	46
1018	129	167
129	1041	46
1041	129	320
129	1078	46
1078	129	2
129	1120	46
1120	129	284
129	1121	46
1121	129	396
129	1136	46
1136	129	147
129	1141	46
1141	129	227
129	1145	46
1145	129	122
129	1147	46
1147	129	341
129	1223	46
1223	129	136
129	1231	46
1231	129	241
129	1243	46
1243	129	397
129	1256	46
1256	129	255
129	1284	46
1284	129	274
129	1287	46
1287	129	221
129	1290	46
1290	129	233
129	1374	46
1374	129	395
129	1378	46
1378	129	61
129	1379	46
1379	129	19
129	1384	46
1384	129	159
129	1431	46
1431	129	243
129	1445	46
1445	129	178
129	1522	46
1522	129	104
129	1541	46
1541	129	399
129	1675	46
1675	129	325
129	1680	46
1680	129	71
129	1742	46
1742	129	380
129	1841	46
1841	129	312
129	2212	46
2212	129	122
129	2363	46
2363	129	381
129	2459	46
2459	129	283
129	2668	46
2668	129	260
129	2953	46
2953	129	398
129	2954	46
2954	129	342
129	2955	46
2955	129	148
129	1140	46
1140	129	61
129	1146	46
1146	129	280
129	1221	46
1221	129	303
129	761	46
761	129	167
129	853	46
853	129	138
129	1263	46
1263	129	155
129	1268	46
1268	129	386
129	1276	46
1276	129	303
129	1278	46
1278	129	102
129	1282	46
1282	129	136
129	966	46
966	129	199
129	1024	46
1024	129	68
129	1311	46
1311	129	263
129	1370	46
1370	129	62
129	1372	46
1372	129	158
129	1373	46
1373	129	86
129	149	46
149	129	31
129	223	46
223	129	16
129	364	46
364	129	43
129	787	46
787	129	232
129	1419	46
1419	129	317
129	1442	46
1442	129	164
129	1444	46
1444	129	164
129	172	46
172	129	82
129	1456	46
1456	129	337
129	1479	46
1479	129	240
129	214	46
214	129	321
129	426	46
426	129	371
129	461	46
461	129	76
129	476	46
476	129	176
129	1094	46
1094	129	168
129	1502	46
1502	129	199
129	1505	46
1505	129	250
129	748	46
748	129	296
129	757	46
757	129	386
129	1038	46
1038	129	239
129	1409	46
1409	129	99
129	1464	46
1464	129	67
129	1524	46
1524	129	289
129	1526	46
1526	129	263
129	1925	46
1925	129	104
129	846	46
846	129	217
129	1075	46
1075	129	282
129	1557	46
1557	129	265
129	1558	46
1558	129	183
129	1561	46
1561	129	43
129	1563	46
1563	129	106
129	1565	46
1565	129	50
129	1566	46
1566	129	260
129	1595	46
1595	129	227
129	1598	46
1598	129	349
129	386	46
386	129	44
129	545	46
545	129	326
129	881	46
881	129	128
129	1356	46
1356	129	194
129	1811	46
1811	129	12
129	169	46
169	129	287
129	187	46
187	129	379
129	202	46
202	129	330
129	368	46
368	129	302
129	553	46
553	129	27
129	555	46
555	129	169
129	1086	46
1086	129	328
129	1623	46
1623	129	121
129	1625	46
1625	129	201
129	1629	46
1629	129	1
129	1700	46
1700	129	391
129	1987	46
1987	129	306
129	2768	46
2768	129	160
129	376	46
376	129	210
129	767	46
767	129	87
129	972	46
972	129	169
129	1037	46
1037	129	233
129	1460	46
1460	129	168
129	1658	46
1658	129	154
129	1695	46
1695	129	93
129	1734	46
1734	129	378
129	1972	46
1972	129	125
129	2207	46
2207	129	41
129	2352	46
2352	129	259
129	2403	46
2403	129	266
129	2602	46
2602	129	57
129	2765	46
2765	129	309
129	454	46
454	129	24
129	491	46
491	129	71
129	548	46
548	129	241
129	559	46
559	129	42
129	590	46
590	129	168
129	594	46
594	129	196
129	1472	46
1472	129	278
129	1519	46
1519	129	340
129	1673	46
1673	129	362
129	1681	46
1681	129	248
129	1687	46
1687	129	43
129	1692	46
1692	129	95
129	1693	46
1693	129	214
129	1694	46
1694	129	187
129	1745	46
1745	129	277
129	2056	46
2056	129	67
129	2205	46
2205	129	87
129	2445	46
2445	129	329
129	2532	46
2532	129	96
129	2656	46
2656	129	360
129	2710	46
2710	129	302
129	3016	46
3016	129	318
129	3380	46
3380	129	393
129	465	46
465	129	211
129	1185	46
1185	129	180
129	1732	46
1732	129	144
129	666	46
666	129	5
129	370	46
370	129	89
129	1765	46
1765	129	277
129	1303	46
1303	129	118
129	1786	46
1786	129	115
129	1792	46
1792	129	333
129	1113	46
1113	129	179
129	1603	46
1603	129	236
129	458	46
458	129	383
129	852	46
852	129	116
129	1810	46
1810	129	167
129	713	46
713	129	59
129	717	46
717	129	112
129	847	46
847	129	372
129	712	46
712	129	377
129	955	46
955	129	367
129	1060	46
1060	129	217
129	1090	46
1090	129	354
129	1093	46
1093	129	35
129	1168	46
1168	129	216
129	1174	46
1174	129	89
129	1200	46
1200	129	362
129	1298	46
1298	129	207
129	1408	46
1408	129	37
129	1578	46
1578	129	194
129	1582	46
1582	129	154
129	1592	46
1592	129	394
129	1614	46
1614	129	201
129	1706	46
1706	129	25
129	1777	46
1777	129	315
129	1827	46
1827	129	329
129	1828	46
1828	129	118
129	1835	46
1835	129	324
129	1849	46
1849	129	154
129	1858	46
1858	129	379
129	1863	46
1863	129	280
129	1912	46
1912	129	280
129	2026	46
2026	129	29
129	2046	46
2046	129	63
129	2109	46
2109	129	361
129	2159	46
2159	129	233
129	2160	46
2160	129	325
129	2170	46
2170	129	391
129	2176	46
2176	129	362
129	2184	46
2184	129	149
129	2239	46
2239	129	347
129	2387	46
2387	129	309
129	2425	46
2425	129	147
129	2558	46
2558	129	130
129	2607	46
2607	129	395
129	2795	46
2795	129	124
129	2989	46
2989	129	104
129	3027	46
3027	129	250
129	3029	46
3029	129	103
129	3058	46
3058	129	121
129	3093	46
3093	129	345
129	3103	46
3103	129	34
129	3259	46
3259	129	277
129	4253	46
4253	129	259
129	4840	46
4840	129	322
129	4841	46
4841	129	229
129	1403	46
1403	129	157
129	1510	46
1510	129	363
129	1523	46
1523	129	193
129	1822	46
1822	129	245
129	1896	46
1896	129	17
129	1515	46
1515	129	366
129	1922	46
1922	129	273
129	417	46
417	129	286
129	1924	46
1924	129	77
129	729	46
729	129	290
129	989	46
989	129	64
129	1045	46
1045	129	265
129	490	46
490	129	394
129	884	46
884	129	242
129	1413	46
1413	129	54
129	2106	46
2106	129	182
129	2114	46
2114	129	170
129	997	46
997	129	136
129	2188	46
2188	129	351
129	472	46
472	129	38
129	1339	46
1339	129	34
129	1855	46
1855	129	272
129	2097	46
2097	129	309
129	2203	46
2203	129	295
129	2208	46
2208	129	116
129	2658	46
2658	129	121
129	1958	46
1958	129	269
129	2241	46
2241	129	378
129	2242	46
2242	129	2
129	1128	46
1128	129	101
129	437	46
437	129	288
129	468	46
468	129	314
129	835	46
835	129	171
129	969	46
969	129	372
129	1106	46
1106	129	69
129	1116	46
1116	129	277
129	1351	46
1351	129	112
129	1802	46
1802	129	294
129	727	46
727	129	68
129	780	46
780	129	79
129	1118	46
1118	129	249
129	2173	46
2173	129	110
129	2381	46
2381	129	309
129	2382	46
2382	129	160
129	4837	46
4837	129	67
129	596	46
596	129	318
129	1776	46
1776	129	301
129	2430	46
2430	129	43
129	965	46
965	129	330
129	1072	46
1072	129	234
129	1115	46
1115	129	57
129	1872	46
1872	129	20
129	2019	46
2019	129	39
129	2424	46
2424	129	43
129	2449	46
2449	129	358
129	1302	46
1302	129	84
129	222	46
222	129	341
129	987	46
987	129	29
129	2223	46
2223	129	288
129	1019	46
1019	129	209
129	1030	46
1030	129	132
129	1031	46
1031	129	331
129	1589	46
1589	129	221
129	2175	46
2175	129	51
129	2517	46
2517	129	219
129	2524	46
2524	129	59
129	2526	46
2526	129	307
129	2529	46
2529	129	318
129	851	46
851	129	9
129	1608	46
1608	129	195
129	2537	46
2537	129	11
129	2538	46
2538	129	162
129	1099	46
1099	129	190
129	2621	46
2621	129	335
129	2632	46
2632	129	187
129	2633	46
2633	129	382
129	1015	46
1015	129	380
129	2098	46
2098	129	373
129	2662	46
2662	129	59
129	2665	46
2665	129	36
129	2673	46
2673	129	245
129	1023	46
1023	129	371
129	2708	46
2708	129	307
129	2731	46
2731	129	219
129	438	46
438	129	104
129	2749	46
2749	129	23
129	2467	46
2467	129	231
129	2776	46
2776	129	6
129	977	46
977	129	218
129	1746	46
1746	129	394
129	1189	46
1189	129	303
129	1191	46
1191	129	47
129	2840	46
2840	129	120
129	2233	46
2233	129	356
129	1002	46
1002	129	287
129	1341	46
1341	129	245
129	1955	46
1955	129	19
129	2585	46
2585	129	267
129	2895	46
2895	129	306
129	2898	46
2898	129	42
129	2899	46
2899	129	119
129	2687	46
2687	129	199
129	1319	46
1319	129	239
129	2914	46
2914	129	49
129	2915	46
2915	129	58
129	2918	46
2918	129	398
129	2926	46
2926	129	332
129	2348	46
2348	129	60
129	2719	46
2719	129	110
129	2045	46
2045	129	76
129	141	46
141	129	91
129	163	46
163	129	29
129	2178	46
2178	129	241
129	2547	46
2547	129	173
129	2582	46
2582	129	255
129	2468	46
2468	129	11
129	1915	46
1915	129	147
129	2750	46
2750	129	162
129	1346	46
1346	129	332
129	2581	46
2581	129	180
129	583	46
583	129	107
129	589	46
589	129	288
129	1458	46
1458	129	288
129	2393	46
2393	129	185
129	968	46
968	129	347
129	983	46
983	129	1
129	839	46
839	129	315
129	1919	46
1919	129	394
129	1956	46
1956	129	241
129	2094	46
2094	129	180
129	3053	46
3053	129	107
129	1348	46
1348	129	310
129	2128	46
2128	129	23
129	1187	46
1187	129	192
129	2821	46
2821	129	100
129	3532	46
3532	129	45
129	2561	46
2561	129	151
129	2664	46
2664	129	382
129	1859	46
1859	129	23
129	546	46
546	129	279
129	3280	46
3280	129	354
129	480	46
480	129	334
129	1183	46
1183	129	66
129	2050	46
2050	129	223
129	201	46
201	129	337
129	953	46
953	129	305
129	3116	46
3116	129	16
129	1867	46
1867	129	236
129	1902	46
1902	129	4
129	2960	46
2960	129	301
129	2638	46
2638	129	263
129	2893	46
2893	129	295
129	1772	46
1772	129	106
129	1171	46
1171	129	244
129	2974	46
2974	129	113
129	1021	46
1021	129	231
129	2228	46
2228	129	105
129	2783	46
2783	129	324
129	3144	46
3144	129	45
129	3145	46
3145	129	288
129	3146	46
3146	129	166
129	1971	46
1971	129	328
129	2005	46
2005	129	274
129	2018	46
2018	129	350
129	3174	46
3174	129	249
129	1910	46
1910	129	22
129	1799	46
1799	129	353
129	2049	46
2049	129	357
129	3172	46
3172	129	216
129	681	46
681	129	86
129	1029	46
1029	129	317
129	1769	46
1769	129	271
129	2470	46
2470	129	224
129	3203	46
3203	129	24
129	1166	46
1166	129	93
129	1194	46
1194	129	195
129	1332	46
1332	129	364
129	2511	46
2511	129	53
129	3025	46
3025	129	61
129	3199	46
3199	129	81
129	3236	46
3236	129	219
129	3239	46
3239	129	150
129	1520	46
1520	129	309
129	1114	46
1114	129	350
129	1182	46
1182	129	120
129	1640	46
1640	129	252
129	2979	46
2979	129	226
129	3253	46
3253	129	307
129	1097	46
1097	129	43
129	3261	46
3261	129	7
129	3073	46
3073	129	97
129	3264	46
3264	129	29
129	477	46
477	129	20
129	1111	46
1111	129	256
129	655	46
655	129	137
129	2990	46
2990	129	291
129	3321	46
3321	129	303
129	2345	46
2345	129	21
129	3392	46
3392	129	389
129	785	46
785	129	100
129	2674	46
2674	129	123
129	1350	46
1350	129	228
129	3447	46
3447	129	305
129	1193	46
1193	129	19
129	3163	46
3163	129	15
129	3063	46
3063	129	344
129	3466	46
3466	129	283
129	2154	46
2154	129	15
129	2560	46
2560	129	64
129	2958	46
2958	129	13
129	2772	46
2772	129	347
129	3397	46
3397	129	151
129	3499	46
3499	129	214
129	2579	46
2579	129	387
129	1399	46
1399	129	88
129	1101	46
1101	129	162
129	1131	46
1131	129	61
129	1324	46
1324	129	200
129	1590	46
1590	129	195
129	1854	46
1854	129	337
129	1881	46
1881	129	146
129	2048	46
2048	129	382
129	2988	46
2988	129	237
129	1654	46
1654	129	170
129	2877	46
2877	129	76
129	588	46
588	129	217
129	2197	46
2197	129	322
129	3195	46
3195	129	236
129	1014	46
1014	129	264
129	2535	46
2535	129	95
129	2882	46
2882	129	389
129	3181	46
3181	129	282
129	1076	46
1076	129	289
129	3558	46
3558	129	240
129	3559	46
3559	129	98
129	1877	46
1877	129	20
129	2077	46
2077	129	187
129	3518	46
3518	129	164
129	435	46
435	129	119
129	1906	46
1906	129	195
129	3372	46
3372	129	33
129	3574	46
3574	129	369
129	2351	46
2351	129	373
129	3111	46
3111	129	199
129	2563	46
2563	129	124
129	2758	46
2758	129	61
129	1336	46
1336	129	382
129	3014	46
3014	129	253
129	3140	46
3140	129	125
129	2681	46
2681	129	83
129	2193	46
2193	129	299
129	2623	46
2623	129	2
129	3194	46
3194	129	92
129	3637	46
3637	129	127
129	3725	46
3725	129	44
129	3944	46
3944	129	150
129	4566	46
4566	129	220
129	4641	46
4641	129	247
129	462	46
462	129	51
129	2037	46
2037	129	377
129	3528	46
3528	129	148
129	3612	46
3612	129	238
129	516	46
516	129	387
129	2575	46
2575	129	356
129	3225	46
3225	129	83
129	3998	46
3998	129	203
129	2943	46
2943	129	145
129	3173	46
3173	129	241
129	2639	46
2639	129	93
129	3616	46
3616	129	173
129	2794	46
2794	129	385
129	3633	46
3633	129	58
129	2755	46
2755	129	288
129	2797	46
2797	129	123
129	2874	46
2874	129	339
129	2313	46
2313	129	155
129	1184	46
1184	129	264
129	1484	46
1484	129	46
129	2973	46
2973	129	396
129	3433	46
3433	129	170
129	988	46
988	129	225
129	2364	46
2364	129	356
129	1044	46
1044	129	310
129	3666	46
3666	129	186
129	2367	46
2367	129	268
129	3509	46
3509	129	123
129	3013	46
3013	129	369
129	1102	46
1102	129	332
129	3136	46
3136	129	86
129	1117	46
1117	129	73
129	2626	46
2626	129	338
129	3751	46
3751	129	281
129	2397	46
2397	129	114
129	2738	46
2738	129	231
129	978	46
978	129	192
129	2956	46
2956	129	308
129	2305	46
2305	129	280
129	552	46
552	129	92
129	2904	46
2904	129	341
129	3358	46
3358	129	178
129	3816	46
3816	129	180
129	3663	46
3663	129	219
129	2337	46
2337	129	369
129	3834	46
3834	129	150
129	2047	46
2047	129	201
129	2036	46
2036	129	7
129	2653	46
2653	129	148
129	3858	46
3858	129	154
129	2879	46
2879	129	385
129	3895	46
3895	129	15
129	2080	46
2080	129	204
129	2977	46
2977	129	181
129	1181	46
1181	129	40
129	3150	46
3150	129	257
129	3716	46
3716	129	131
129	3934	46
3934	129	155
129	2482	46
2482	129	112
129	2764	46
2764	129	45
129	2012	46
2012	129	293
129	2498	46
2498	129	42
129	4064	46
4064	129	159
129	1173	46
1173	129	280
129	3884	46
3884	129	361
129	2171	46
2171	129	247
129	2959	46
2959	129	226
129	1911	46
1911	129	50
129	4042	46
4042	129	104
129	2053	46
2053	129	139
129	2812	46
2812	129	238
129	2844	46
2844	129	63
129	3704	46
3704	129	262
129	3956	46
3956	129	52
129	2910	46
2910	129	199
129	1307	46
1307	129	380
129	4070	46
4070	129	47
129	2659	46
2659	129	68
129	3151	46
3151	129	80
129	2978	46
2978	129	368
129	1080	46
1080	129	100
129	3632	46
3632	129	222
129	843	46
843	129	205
129	4095	46
4095	129	214
129	4223	46
4223	129	301
129	3994	46
3994	129	181
129	855	46
855	129	172
129	1079	46
1079	129	139
129	2064	46
2064	129	191
129	1098	46
1098	129	259
129	3288	46
3288	129	89
129	4175	46
4175	129	74
129	4180	46
4180	129	92
129	2884	46
2884	129	1
129	3724	46
3724	129	169
129	3866	46
3866	129	320
129	3170	46
3170	129	104
129	3536	46
3536	129	157
129	3957	46
3957	129	57
129	2853	46
2853	129	85
129	2985	46
2985	129	164
129	3363	46
3363	129	121
129	2443	46
2443	129	302
129	3403	46
3403	129	185
129	4073	46
4073	129	350
129	3921	46
3921	129	193
129	4263	46
4263	129	245
129	4269	46
4269	129	141
129	4273	46
4273	129	18
129	1904	46
1904	129	92
129	3631	46
3631	129	99
129	4280	46
4280	129	278
129	4086	46
4086	129	279
129	4276	46
4276	129	134
129	3188	46
3188	129	56
129	4301	46
4301	129	53
129	4208	46
4208	129	253
129	4306	46
4306	129	79
129	4308	46
4308	129	365
129	2859	46
2859	129	248
129	4045	46
4045	129	155
129	3160	46
3160	129	82
129	3932	46
3932	129	373
129	4041	46
4041	129	99
129	4347	46
4347	129	357
129	3012	46
3012	129	83
129	3088	46
3088	129	327
129	2941	46
2941	129	376
129	1110	46
1110	129	102
129	4434	46
4434	129	333
129	4694	46
4694	129	54
129	1188	46
1188	129	277
129	1180	46
1180	129	271
129	1161	46
1161	129	27
129	4418	46
4418	129	191
129	2850	46
2850	129	162
129	4204	46
4204	129	374
129	1196	46
1196	129	73
129	1873	46
1873	129	91
129	2391	46
2391	129	291
129	3457	46
3457	129	322
129	4465	46
4465	129	146
129	4466	46
4466	129	267
129	1363	46
1363	129	217
129	2939	46
2939	129	191
129	4474	46
4474	129	84
129	4483	46
4483	129	142
129	3904	46
3904	129	155
129	4390	46
4390	129	355
129	4471	46
4471	129	41
129	2873	46
2873	129	227
129	3366	46
3366	129	330
129	4185	46
4185	129	12
129	3165	46
3165	129	377
129	2957	46
2957	129	73
129	3671	46
3671	129	92
129	2891	46
2891	129	220
129	2512	46
2512	129	248
129	3097	46
3097	129	300
129	4186	46
4186	129	6
129	4033	46
4033	129	235
129	3564	46
3564	129	335
129	2074	46
2074	129	128
129	4156	46
4156	129	149
129	4182	46
4182	129	46
129	4663	46
4663	129	203
129	3292	46
3292	129	24
129	4211	46
4211	129	322
129	4464	46
4464	129	183
129	4411	46
4411	129	95
129	2767	46
2767	129	301
129	4050	46
4050	129	109
129	3377	46
3377	129	229
129	4729	46
4729	129	79
129	2865	46
2865	129	78
129	4017	46
4017	129	384
129	3132	46
3132	129	17
129	4759	46
4759	129	179
129	4213	46
4213	129	98
129	4478	46
4478	129	236
129	3507	46
3507	129	140
129	4312	46
4312	129	177
129	4209	46
4209	129	106
129	4217	46
4217	129	281
129	4664	46
4664	129	278
129	4879	46
4879	129	344
130	2134	153
2134	130	43
130	1872	153
1872	130	20
130	851	153
851	130	9
130	2836	153
2836	130	273
130	159	153
159	130	176
130	820	153
820	130	146
130	867	153
867	130	185
130	878	153
878	130	68
130	1368	153
1368	130	20
130	1632	153
1632	130	383
130	1918	153
1918	130	395
130	2006	153
2006	130	122
130	2045	153
2045	130	76
130	2129	153
2129	130	185
130	2238	153
2238	130	330
130	2245	153
2245	130	21
130	2341	153
2341	130	113
130	2665	153
2665	130	36
130	2961	153
2961	130	268
130	2962	153
2962	130	358
130	2963	153
2963	130	378
130	2964	153
2964	130	54
130	2965	153
2965	130	335
131	138	211
138	131	312
131	259	211
259	131	88
131	283	211
283	131	55
131	292	211
292	131	294
131	311	211
311	131	129
131	361	211
361	131	350
131	397	211
397	131	394
131	469	211
469	131	84
131	558	211
558	131	123
131	1139	211
1139	131	322
131	396	211
396	131	388
131	137	211
137	131	273
131	867	211
867	131	185
131	4834	211
4834	131	25
131	133	211
133	131	370
131	134	211
134	131	67
131	135	211
135	131	27
131	136	211
136	131	363
131	141	211
141	131	91
131	143	211
143	131	41
131	144	211
144	131	13
131	145	211
145	131	338
131	146	211
146	131	193
131	147	211
147	131	360
131	149	211
149	131	31
131	158	211
158	131	358
131	159	211
159	131	176
131	160	211
160	131	266
131	163	211
163	131	29
131	172	211
172	131	82
131	174	211
174	131	254
131	175	211
175	131	207
131	180	211
180	131	126
131	190	211
190	131	112
131	207	211
207	131	62
131	211	211
211	131	45
131	217	211
217	131	83
131	221	211
221	131	82
131	226	211
226	131	106
131	231	211
231	131	122
131	237	211
237	131	341
131	239	211
239	131	152
131	240	211
240	131	44
131	241	211
241	131	240
131	248	211
248	131	149
131	250	211
250	131	323
131	251	211
251	131	196
131	252	211
252	131	238
131	253	211
253	131	333
131	257	211
257	131	209
131	262	211
262	131	105
131	265	211
265	131	299
131	266	211
266	131	210
131	270	211
270	131	294
131	271	211
271	131	303
131	272	211
272	131	280
131	274	211
274	131	385
131	285	211
285	131	277
131	294	211
294	131	387
131	295	211
295	131	323
131	296	211
296	131	225
131	298	211
298	131	250
131	302	211
302	131	48
131	303	211
303	131	252
131	313	211
313	131	364
131	314	211
314	131	137
131	318	211
318	131	201
131	329	211
329	131	297
131	332	211
332	131	371
131	335	211
335	131	119
131	338	211
338	131	337
131	339	211
339	131	97
131	344	211
344	131	138
131	356	211
356	131	37
131	358	211
358	131	32
131	364	211
364	131	43
131	365	211
365	131	347
131	366	211
366	131	62
131	368	211
368	131	302
131	371	211
371	131	348
131	373	211
373	131	92
131	376	211
376	131	210
131	378	211
378	131	62
131	388	211
388	131	146
131	390	211
390	131	43
131	398	211
398	131	106
131	400	211
400	131	45
131	401	211
401	131	328
131	402	211
402	131	281
131	418	211
418	131	95
131	420	211
420	131	368
131	421	211
421	131	69
131	424	211
424	131	352
131	425	211
425	131	62
131	426	211
426	131	371
131	429	211
429	131	137
131	430	211
430	131	294
131	437	211
437	131	288
131	445	211
445	131	339
131	463	211
463	131	79
131	483	211
483	131	20
131	497	211
497	131	212
131	499	211
499	131	232
131	504	211
504	131	184
131	506	211
506	131	396
131	508	211
508	131	68
131	515	211
515	131	360
131	520	211
520	131	15
131	521	211
521	131	312
131	522	211
522	131	166
131	523	211
523	131	69
131	525	211
525	131	96
131	527	211
527	131	369
131	528	211
528	131	279
131	529	211
529	131	51
131	531	211
531	131	299
131	533	211
533	131	200
131	539	211
539	131	16
131	541	211
541	131	198
131	542	211
542	131	70
131	543	211
543	131	29
131	545	211
545	131	326
131	551	211
551	131	6
131	557	211
557	131	161
131	562	211
562	131	218
131	580	211
580	131	148
131	601	211
601	131	326
131	606	211
606	131	56
131	609	211
609	131	134
131	611	211
611	131	36
131	613	211
613	131	5
131	615	211
615	131	123
131	617	211
617	131	39
131	619	211
619	131	83
131	624	211
624	131	129
131	629	211
629	131	186
131	636	211
636	131	189
131	653	211
653	131	231
131	659	211
659	131	177
131	669	211
669	131	34
131	674	211
674	131	349
131	680	211
680	131	103
131	719	211
719	131	219
131	722	211
722	131	164
131	730	211
730	131	134
131	731	211
731	131	351
131	732	211
732	131	149
131	733	211
733	131	263
131	737	211
737	131	104
131	738	211
738	131	71
131	739	211
739	131	66
131	740	211
740	131	144
131	741	211
741	131	167
131	742	211
742	131	86
131	744	211
744	131	298
131	751	211
751	131	145
131	753	211
753	131	184
131	754	211
754	131	9
131	756	211
756	131	39
131	757	211
757	131	386
131	758	211
758	131	294
131	764	211
764	131	32
131	769	211
769	131	63
131	770	211
770	131	381
131	773	211
773	131	200
131	775	211
775	131	397
131	777	211
777	131	176
131	778	211
778	131	139
131	779	211
779	131	319
131	780	211
780	131	79
131	781	211
781	131	146
131	782	211
782	131	141
131	787	211
787	131	232
131	789	211
789	131	92
131	792	211
792	131	118
131	793	211
793	131	258
131	794	211
794	131	37
131	797	211
797	131	379
131	798	211
798	131	359
131	799	211
799	131	120
131	802	211
802	131	385
131	807	211
807	131	326
131	808	211
808	131	114
131	809	211
809	131	252
131	810	211
810	131	14
131	811	211
811	131	197
131	820	211
820	131	146
131	824	211
824	131	93
131	833	211
833	131	91
131	835	211
835	131	171
131	837	211
837	131	147
131	858	211
858	131	45
131	863	211
863	131	98
131	865	211
865	131	121
131	881	211
881	131	128
131	885	211
885	131	239
131	890	211
890	131	315
131	894	211
894	131	42
131	896	211
896	131	120
131	897	211
897	131	299
131	902	211
902	131	67
131	903	211
903	131	133
131	905	211
905	131	51
131	921	211
921	131	42
131	931	211
931	131	177
131	940	211
940	131	359
131	943	211
943	131	287
131	1043	211
1043	131	149
131	1047	211
1047	131	66
131	1048	211
1048	131	153
131	1050	211
1050	131	140
131	1053	211
1053	131	380
131	1078	211
1078	131	2
131	1100	211
1100	131	338
131	1103	211
1103	131	35
131	1124	211
1124	131	186
131	1132	211
1132	131	143
131	1137	211
1137	131	162
131	1155	211
1155	131	18
131	1212	211
1212	131	128
131	1218	211
1218	131	27
131	1230	211
1230	131	61
131	1231	211
1231	131	241
131	1243	211
1243	131	397
131	1256	211
1256	131	255
131	1257	211
1257	131	310
131	1260	211
1260	131	107
131	1265	211
1265	131	244
131	1290	211
1290	131	233
131	1291	211
1291	131	314
131	1292	211
1292	131	400
131	1293	211
1293	131	65
131	1294	211
1294	131	80
131	1302	211
1302	131	84
131	1320	211
1320	131	33
131	1323	211
1323	131	21
131	1325	211
1325	131	127
131	1343	211
1343	131	352
131	1368	211
1368	131	20
131	1369	211
1369	131	187
131	1374	211
1374	131	395
131	1387	211
1387	131	294
131	1397	211
1397	131	56
131	1398	211
1398	131	80
131	1417	211
1417	131	5
131	1420	211
1420	131	159
131	1421	211
1421	131	69
131	1422	211
1422	131	130
131	1423	211
1423	131	131
131	1425	211
1425	131	185
131	1429	211
1429	131	59
131	1432	211
1432	131	135
131	1437	211
1437	131	264
131	1441	211
1441	131	68
131	1442	211
1442	131	164
131	1445	211
1445	131	178
131	1447	211
1447	131	210
131	1449	211
1449	131	399
131	1460	211
1460	131	168
131	1476	211
1476	131	318
131	1479	211
1479	131	240
131	1493	211
1493	131	86
131	1527	211
1527	131	70
131	1535	211
1535	131	161
131	1536	211
1536	131	351
131	1538	211
1538	131	41
131	1539	211
1539	131	71
131	1540	211
1540	131	331
131	1541	211
1541	131	399
131	1547	211
1547	131	230
131	1621	211
1621	131	259
131	1627	211
1627	131	22
131	1628	211
1628	131	22
131	1647	211
1647	131	113
131	1651	211
1651	131	285
131	1659	211
1659	131	190
131	1662	211
1662	131	293
131	1663	211
1663	131	352
131	1675	211
1675	131	325
131	1697	211
1697	131	290
131	1760	211
1760	131	311
131	1773	211
1773	131	336
131	1789	211
1789	131	250
131	1796	211
1796	131	98
131	1797	211
1797	131	32
131	1840	211
1840	131	8
131	1928	211
1928	131	101
131	2178	211
2178	131	241
131	2192	211
2192	131	157
